"idx","motor_speed","pm","stator_yoke","stator_tooth","stator_winding"
2705,-0.95188063,-1.9112611,-1.746313,-1.9857602,-1.9696286
2706,1.282825,1.0569065,0.52114254,1.4005483,1.9982086
2707,-1.222429,0.06575531,0.9510702,0.4487824,0.017978428
2708,-0.8774755,-0.08719006,-0.18480434,0.014545129,0.3643871
2709,0.94193643,-0.13854413,0.9512226,0.69223356,0.37025753
2710,0.74537134,0.9018172,0.35433662,0.44629845,0.26865417
2711,-0.546063,-0.51115286,-1.0270951,-0.9110599,-0.7260543
2712,-0.16298363,0.7105464,0.41147608,0.38589892,0.20316118
2713,-0.14024729,-1.7020355,-1.5431368,-1.6839101,-1.7417829
2714,2.024128,2.4116457,0.18923768,1.0797583,1.5512267
2715,0.13030171,-1.5308512,-0.74359196,-0.8083883,-0.8668591
2716,-0.34795117,1.45389,1.7930497,1.4630189,1.0129263
2717,-1.2224298,0.42170885,-0.523963,-0.8155011,-0.9771631
2718,2.0241208,1.1890744,-0.14261578,0.6295866,1.1406488
2719,0.95483345,-0.079513624,0.30349496,0.060635548,-0.23795465
2720,1.8888546,0.14093217,-0.46316797,0.108937345,0.51160485
2721,-1.2224294,-0.55917513,-1.746294,-1.9093535,-1.8824115
2722,-0.6813377,-0.025098976,1.4953094,0.9982953,0.5142605
2723,1.5826932,1.0032271,-0.055735733,0.312543,0.32170552
2724,0.5031474,1.7089472,2.2226617,1.9605329,1.6264682
2725,1.8888527,1.712202,0.023239104,0.9208914,1.4626647
2726,1.1434586,-0.14221802,-0.41001278,0.0303429,0.45310825
2727,-0.6813403,0.31467748,0.61403334,0.16628954,-0.16998024
2728,-0.95186883,0.028609147,-0.22385117,-0.23697774,-0.3240047
2729,1.1047434,0.37247533,0.30349004,0.23183918,0.017978428
2730,0.21614799,-0.24349678,-0.6436095,-0.4602652,-0.35367715
2731,0.13030304,-0.58172876,-0.47844505,-0.42996612,-0.40909812
2732,-1.1627977,0.052553736,0.7696782,0.31132513,-0.025925295
2733,1.4830277,0.9355859,-0.47500628,-0.031642642,0.15189278
2734,-1.2224307,-0.04009894,-0.13885924,-0.45360819,-0.67076874
2735,0.17145236,-0.22610842,0.19386749,0.22272323,0.30143043
2736,1.8888525,0.6630098,-0.39753547,0.2744941,0.6638908
2737,-0.5505399,0.39582655,1.29104,1.2808446,1.261606
2738,-0.003254147,0.61527056,0.7995111,0.906795,1.0139054
2739,-1.2224333,0.74514145,0.6097701,0.22987823,-0.057064123
2740,-0.75113004,1.7608814,2.0684261,1.9916204,1.9501041
2741,1.7966677,-0.9788459,-0.9845033,-0.8364317,-0.72702754
2742,1.0031729,-1.38262,-0.44147256,-0.38121185,-0.17713988
2743,-1.2224302,0.8168037,0.6987188,0.38089028,0.01881428
2744,1.3192085,0.15214677,0.1845191,-0.18138376,-0.43608353
2745,-0.25023675,-0.34401134,-0.67291075,-0.47802177,-0.34765136
2746,-0.41079313,-1.0252298,-0.41730005,-0.23636292,-0.15257488
2747,0.9738893,1.5502622,1.5477463,1.3362755,0.9554733
2748,1.349476,-0.026932921,0.6595759,0.46184632,0.39278576
2749,0.58214945,0.2676046,-0.13988864,0.1565291,0.4759713
2750,-0.28868538,-0.100796424,1.4200158,1.0963907,0.9475499
2751,0.08641086,0.23931466,-0.24280488,-0.14333878,0.0178852
2752,-1.2224307,0.8602539,0.42476153,0.2983502,0.10596158
2753,-1.2224295,-0.5112372,-1.7463264,-1.9856802,-1.906929
2754,-0.48067075,1.7766807,1.9522711,1.8465902,1.7487198
2755,-1.2224263,-1.2503159,-0.5687052,-0.76191753,-0.7874967
2756,-0.41079056,0.7076756,1.106222,1.0320718,1.0306431
2757,0.43967956,0.32530254,0.36315644,0.39726052,0.3978595
2758,-0.6813328,0.9234954,0.95123714,0.77067494,0.36356142
2759,-0.6706756,-1.5451244,-0.39753547,-0.39669347,-0.31862903
2760,1.5479628,1.2708414,-0.12903701,0.5942271,1.0116595
2761,0.68168074,-0.25572827,-0.7417503,-0.7619508,-0.8401515
2762,1.4830248,-0.8493858,-0.83836675,-0.5055384,-0.23240979
2763,1.4221479,-0.88447505,-0.7218371,-0.5622552,-0.47691423
2764,1.8888464,0.771032,-0.41126877,0.15369576,0.4722524
2765,1.6488585,0.6424069,-0.26778454,-0.0231417,0.01984472
2766,-1.2224288,-0.6839922,-0.4407615,-0.79486495,-0.9772973
2767,-1.2224326,0.1982952,-0.39756104,-0.7619508,-0.88990545
2768,1.2124858,-0.1395262,-0.8023845,-0.48691496,-0.3476486
2769,-0.14024293,0.61070806,0.8061178,0.46185845,0.16745102
2770,0.527932,-0.049496647,0.91844815,0.77048916,0.6692251
2771,-0.95189726,-0.2351244,-1.4713205,-1.5845273,-1.5356089
2772,0.66503614,0.9268731,0.86768293,0.95992917,0.81936306
2773,-0.14024101,-0.2799794,-0.3975386,0.038711477,0.45791453
2774,-1.2224321,-0.16844821,-0.5216231,-0.5766749,-0.6691223
2775,0.8829247,1.6278865,1.3652976,1.8420784,2.1515412
2776,-1.2223874,-0.8770223,-0.51913077,-0.76195365,-0.5344595
2777,0.8229068,0.22922724,0.13646168,0.8456117,1.4412175
2778,0.30852047,0.15591604,0.19835989,0.46184275,0.7867279
2779,0.89331424,0.43363935,-0.39753547,-0.1940154,-0.2553028
2780,-0.14024703,-1.7973744,-1.552238,-1.6956718,-1.7507274
2781,-0.034289848,-0.2335463,1.5295881,1.1252555,0.8306677
2782,0.1681808,-0.6813043,-0.81740385,-0.6005283,-0.40702677
2783,0.70682883,1.5540987,1.2909671,1.5302608,1.6938745
2784,0.16239358,1.2786682,2.218334,1.9916204,2.010703
2785,1.4299182,0.92418635,0.49363497,0.77012515,0.8208402
2786,-0.7651906,-2.100161,-1.0419834,-1.2501189,-1.2257922
2787,-1.2224302,-1.2607342,-0.93910235,-1.2542276,-1.3388845
2788,-1.2224312,0.28125566,1.6288378,1.0622287,0.58261794
2789,-0.09008209,-0.10289439,-0.7619163,-0.825821,-0.9787542
2790,1.563992,0.20390515,-0.73472506,-0.38486063,-0.34144926
2791,-1.2224288,-0.36880854,-1.6919985,-1.8304069,-1.8398618
2792,-1.222432,-1.8904438,-1.375421,-1.6483256,-1.6602759
2793,1.1536174,-0.4190813,-0.8405072,-0.762034,-0.53059
2794,-1.2224156,-0.22662203,0.56939447,0.3868985,0.18967894
2795,0.44688386,0.51484895,1.4325398,1.393727,1.2438542
2796,-1.1412733,-2.1534753,0.28631166,1.2042989,2.3506448
2797,-1.2224306,-0.55490834,-1.2896755,-1.5236473,-1.5533407
2798,1.8888551,-0.7981651,-0.854675,-0.4154616,-0.008632044
2799,1.1779039,0.40242386,0.69490165,0.7704642,0.7716547
2800,0.16817658,-0.85384524,-0.9671324,-0.77696955,-0.5881437
2801,-1.2224303,-0.70786333,-0.22104019,-0.4143627,-0.5278781
2802,0.9419463,-0.86902875,-0.6731881,-0.2620265,0.14583881
2803,-0.07531432,-0.05597383,-0.5632996,-0.39018884,-0.2894699
2804,1.3222795,1.4683083,1.3415012,1.3049718,1.1068839
2805,1.3540552,0.45979217,0.19415058,0.40532866,0.5536623
2806,0.3594958,0.82016987,0.6133613,0.77049166,0.7722843
2807,1.618306,1.4069666,1.4124125,1.6400769,1.7590024
2808,1.707245,-2.077168,-1.308962,-1.3913333,-1.3266486
2809,-0.8822377,-0.24456222,-0.13518028,-0.4478531,-0.6731373
2810,-1.2224315,0.6094156,-1.6786524,-1.7942307,-1.7702888
2811,-0.9574513,0.5797981,2.1807392,1.9065114,1.7027059
2812,-0.59517723,0.42530805,0.07158335,-0.04572704,0.06994182
2813,0.14661351,0.7764079,1.352151,1.3280009,1.2616025
2814,-1.2224296,1.2687677,-1.151545,-1.1853427,-1.1128888
2815,1.8888559,-1.444002,0.33784154,0.8949,1.2802149
2816,-0.14024729,-1.6163949,-1.5194889,-1.6798079,-1.7291692
2817,-0.1778043,0.92078173,0.7226529,0.981063,0.99521434
2818,-1.2224332,-0.31245688,1.4608048,0.99518794,0.51833606
2819,1.9142185,-0.28969568,0.21673955,0.20784698,0.2020869
2820,-1.2224301,-1.9124622,-1.392035,-1.6370404,-1.6602151
2821,0.4008483,-0.037752096,0.116816394,-0.07277533,-0.2918928
2822,-1.222432,0.49588203,-0.04098583,-0.39084867,-0.602475
2823,-0.95189416,-1.154109,-1.7462918,-1.8635926,-1.8454957
2824,1.4177614,0.5452208,-0.1890983,0.26198035,0.53131646
2825,-0.0049724225,-0.04974721,-0.9359693,-0.7936676,-0.7262547
2826,-0.074874945,-1.356302,-0.9882342,-0.79972976,-0.57460916
2827,0.31436846,0.19193575,0.2595053,0.15719038,0.11679571
2828,-1.2224306,-0.803289,-0.058463063,-0.5059169,-0.7255131
2829,1.5455633,0.65715295,0.14164741,0.42229053,0.47727737
2830,0.31227908,-0.7895157,-1.0733356,-1.0678262,-0.9769386
2831,0.2374343,0.40282887,0.15742297,-0.004298911,-0.28736052
2832,1.9429517,2.8867216,0.3012403,1.2969705,1.7351937
2833,-0.4107953,-0.249297,-0.01964045,-0.26701227,-0.4939773
2834,2.0001447,1.9110104,1.5617932,1.6671604,1.5383532
2835,0.9500472,0.07096742,-0.42625117,-0.12953448,0.019088155
2836,1.5480746,0.5455398,0.111267045,0.26806074,0.28290316
2837,-1.2224298,-0.21915412,-1.4337807,-1.6798078,-1.679754
2838,-0.68132913,-0.017874423,1.4782051,0.9996653,0.5168398
2839,0.18445824,-0.7319914,-1.063611,-0.9520152,-0.85128516
2840,-0.41079175,-1.5217322,-1.538621,-1.6827317,-1.7231326
2841,-0.5654485,0.29735085,1.2907718,0.77028877,0.297742
2842,1.1934425,-0.42832503,0.47385544,0.3452896,0.32634625
2843,0.5957736,0.66915596,0.5590399,0.83775073,0.90345156
2844,-1.222431,-0.043061983,-0.71129805,-0.9129008,-1.0376629
2845,1.2404181,0.8721637,1.8017195,1.317411,0.82658684
2846,1.6214832,0.41587982,0.020294242,0.06067681,-0.06779341
2847,-1.1452422,-2.0139825,-1.1817771,-1.335548,-1.2693769
2848,1.212486,0.08952549,0.047935866,0.27969888,0.35125774
2849,-1.222432,-0.69788665,1.0416099,0.46185845,0.017978428
2850,0.34479898,-0.66240436,-0.39753547,-0.08419231,0.26151544
2851,0.9419372,-0.31170517,1.1190847,0.7957453,0.49788034
2852,-1.1899623,-2.2157393,-0.21245128,0.038402278,0.25560755
2853,-0.14251003,-0.39262554,0.19740018,0.13888203,0.29551354
2854,1.8593206,0.83766085,0.11008095,0.39139915,0.6173549
2855,-0.3372654,0.26460457,0.48375976,0.42401356,0.14544122
2856,0.82881343,0.4958753,1.455723,1.0718259,0.9124386
2857,-1.1899719,-0.93607056,-1.7457273,-1.8535837,-1.812572
2858,2.0078907,0.01365483,-1.1425472,-0.829688,-0.67283994
2859,-0.9518898,-1.9095837,-1.7463402,-1.9857602,-1.9680616
2860,-0.14024557,-1.6191254,-1.5115496,-1.6798079,-1.7286646
2861,1.8888477,0.8423795,-0.40120676,0.15579174,0.4855119
2862,-0.8150927,-2.176552,-1.1560856,-1.4906566,-1.5300223
2863,1.8303151,0.75043046,1.8670624,1.6470115,1.261606
2864,-1.2224324,1.2287582,1.3310891,1.1551858,0.8036166
2865,1.4830301,1.5876766,1.2910781,1.3484027,1.2616054
2866,-0.03155609,-0.6351657,-0.39753547,-0.23852624,-0.2607547
2867,-1.2224298,-0.088467866,1.5601226,0.9451701,0.45304552
2868,-0.68131024,-0.8474,-0.39753547,-0.7619508,-0.9728324
2869,0.5825307,1.0775776,1.0842184,1.3451382,1.462289
2870,1.4830359,0.58233786,1.8484054,1.4193189,1.0127959
2871,0.39419568,0.16171096,0.53241426,0.042723753,-0.36124384
2872,-0.4107915,-0.48509324,-0.8966159,-1.0679032,-1.1195812
2873,-1.2224343,0.14117481,0.7859717,0.31124547,-0.06375559
2874,1.7704047,0.2737618,-0.6572964,-0.22408228,-0.062301412
2875,-0.4130031,1.6738759,2.2212129,1.9352789,1.5328107
2876,0.010243306,-0.0018354498,-0.73472506,-0.7619508,-0.8598977
2877,0.19462298,0.89076596,1.5723337,1.3518662,1.1408741
2878,1.3477548,0.79707044,-0.14191337,0.5235673,1.0415783
2879,0.2796173,-0.047494058,-0.734732,-0.36621398,-0.013012571
2880,1.0231055,0.8462424,-0.057711642,0.62157667,1.1297578
2881,-0.9518791,0.75437415,0.94942206,1.221165,1.2616583
2882,0.6204412,1.6122445,1.2087148,1.3564408,1.261606
2883,-0.95189714,1.7117358,0.5850277,0.81305873,0.7359277
2884,0.23211183,0.5485101,0.7458291,0.99936813,1.1647186
2885,-0.14024101,-1.5233366,-0.16401568,0.15124503,0.7634658
2886,-0.33155543,1.3593603,1.6770959,1.5724916,1.261606
2887,1.1133275,0.20998114,0.19561839,0.22970103,0.26869658
2888,1.5347221,1.055009,1.3247097,1.2478658,1.0137216
2889,-0.41078883,-0.20786098,-1.1560297,-1.1820573,-1.2255286
2890,-1.2224298,0.47777656,0.81153226,0.17539547,-0.1677634
2891,1.5572566,1.18436,2.2142413,1.974182,1.708777
2892,1.7799605,-0.9658956,-0.39753547,-0.30437526,-0.2876675
2893,-0.048903182,-0.39431295,-0.56444865,-0.3087094,-0.22755876
2894,0.22011283,0.21865071,0.78513306,0.58901656,0.3519713
2895,-0.64374286,0.3510748,0.4597233,0.46133402,0.47935423
2896,0.11643834,0.15644455,-0.018092323,-0.14630629,-0.13551804
2897,0.6194508,-0.8768006,-1.037349,-0.9123155,-0.82850325
2898,-0.14024663,-1.1187493,-1.481167,-1.5978594,-1.6625792
2899,1.7906247,0.19182235,0.12861711,-0.012103214,-0.17112482
2900,1.4748656,1.892778,2.1396017,1.8650904,1.4508681
2901,0.5631752,1.033732,0.19886288,1.0062494,1.6305196
2902,0.45712402,-0.8848347,-1.2653373,-1.2956203,-1.3464668
2903,1.3796654,0.25157186,0.2608052,0.30946457,0.33175868
2904,0.56317586,1.2121993,0.20829377,1.0244721,1.6272109
2905,1.1042668,-0.010419246,-0.93391424,-0.7619558,-0.7121219
2906,-1.2224299,-1.0155694,-1.2307189,-1.4539672,-1.4880987
2907,-0.16345398,1.7950686,1.4104254,1.8192506,2.0024507
2908,1.1180634,1.485118,0.72765476,1.1794488,1.2615926
2909,0.35465354,0.14998178,0.5414908,0.4259527,0.45543107
2910,1.5199106,0.07239537,-0.7382718,-0.3934541,-0.13266487
2911,-0.09535884,0.45280954,1.8227389,1.6419357,1.6980413
2912,-0.7507349,-1.8259113,-0.73472506,-0.9113232,-0.97692335
2913,-1.2224307,0.28053832,0.5170699,0.09620924,-0.23007794
2914,-0.951894,0.9742554,1.487136,0.9882562,0.4706989
2915,-1.2224292,0.73710614,1.6632509,1.3647587,0.9430619
2916,1.0885218,0.33270317,0.078168005,0.22182688,0.1948866
2917,0.5690724,1.4665416,1.373591,1.3019384,1.062453
2918,1.212478,0.52862924,-0.41288915,0.24782218,0.79795474
2919,-0.60017145,-1.2968692,-1.4230257,-1.500764,-1.457312
2920,2.0241208,1.0926148,-0.20615189,0.56205815,1.0436839
2921,1.4830285,1.8661102,1.3196101,1.4177535,1.261606
2922,-0.8852185,0.2869684,0.43119204,0.26007977,0.03886195
2923,-1.195383,-2.1358595,-1.7461342,-1.8732812,-1.7828737
2924,0.78667814,-0.77721596,-0.75241494,-0.76470554,-0.8503263
2925,0.775925,1.5521404,2.074416,1.8746026,1.4807378
2926,-0.14024286,0.046236068,0.10994984,-0.14012533,-0.41532284
2927,-1.2224293,-0.024584636,-0.12687132,-0.4330147,-0.6012564
2928,-0.2825355,-0.5078242,-0.5322713,-0.7619686,-0.97692335
2929,-0.46006367,0.12324808,-0.39753547,-0.18952192,0.016913138
2930,-1.2224292,-0.716266,-0.08588637,-0.51379853,-0.72617817
2931,1.4830282,0.07791306,-0.67000467,-0.22584726,0.015761591
2932,-0.53785324,1.3109682,1.1950743,1.3445383,1.261606
2933,0.3440111,1.0141871,0.8019475,0.94431055,0.97578007
2934,1.2196642,-0.0036283152,0.14713259,0.019657912,-0.15529619
2935,1.1241711,0.8075701,1.8063993,1.535537,1.2171679
2936,0.89665794,0.51192003,-0.48189467,-0.028730696,0.26867276
2937,-0.0049763857,-0.27277192,0.81460845,0.56604004,0.35665795
2938,-0.69430643,0.49077657,0.58205706,0.38977078,0.27600694
2939,1.9847243,0.8588898,0.34983695,0.4339887,0.4894864
2940,0.532795,0.9967173,0.9423492,1.2348344,1.4524199
2941,0.8066666,0.36812085,-0.18909988,0.25812277,0.443667
2942,-1.1899565,-0.7412743,-1.6489251,-1.8168721,-1.7719291
2943,1.3477589,1.5150805,0.02384288,0.811086,1.261606
2944,1.8347428,0.04360863,-0.7753027,-0.4533815,-0.31837535
2945,-1.2224289,-0.57306594,-0.7594378,-1.0700548,-1.2251235
2946,0.11644177,0.74155957,0.47659102,0.54845047,0.6180011
2947,0.7411987,-0.46652365,-0.9479523,-0.7726377,-0.6381978
2948,1.7767965,0.4537546,0.2314731,0.3879406,0.43022484
2949,-0.9518891,-0.6929095,-1.537749,-1.6802717,-1.6368884
2950,-0.89487547,0.010354016,-0.035222095,0.14386138,0.31422582
2951,0.60221285,0.39027187,1.5530018,1.3464514,1.1372819
2952,-1.2224307,-1.4254781,-1.7621611,-1.9857602,-1.9718252
2953,1.5479652,1.4114422,-0.05853531,0.6298027,1.0313227
2954,0.58230346,-0.35024783,0.8687282,0.7012227,0.645581
2955,-0.4107897,-1.012328,0.1160819,0.6260009,0.9363498
2956,-1.1899583,-0.2478748,-1.3251964,-1.4076861,-1.3460435
2957,-0.4107942,0.9580953,2.1342914,1.9222633,1.6298761
2958,1.257619,-0.29214197,1.3025371,0.93663895,0.76764446
2959,-1.222434,-1.137923,-0.75342387,-0.826625,-0.8521331
2960,-0.14024492,-1.7200322,-1.5560216,-1.6898775,-1.7440605
2961,1.1044078,1.6136748,-0.056497395,0.6934707,1.0174379
2962,-0.9146847,0.41663897,-0.57585603,-0.42591703,-0.21436957
2963,-0.1927109,1.2220552,0.86960506,0.5641266,0.17116182
2964,-1.2224294,0.61377776,-1.1551896,-1.3743348,-1.4410721
2965,1.551369,0.2928234,0.23570998,0.3163888,0.36727774
2966,-0.66635764,-2.053329,-0.9961294,-1.1797659,-1.1234437
2967,0.48217872,1.1071883,1.3802134,1.3393342,1.1171358
2968,-1.1760131,-0.3978946,-0.7356442,-0.36993295,-0.16093834
2969,1.6279941,-0.55850583,0.15096492,0.1020317,0.017970297
2970,0.84008986,0.35192668,0.009078802,0.13988519,0.11910985
2971,-0.124349445,-0.32110745,-0.6286171,-0.58976525,-0.6584495
2972,-1.1896883,0.041282684,0.3185579,0.08226185,-0.10474254
2973,-1.2224296,0.2776012,-1.7443206,-1.8311054,-1.839873
2974,-0.95190597,0.6387534,0.5940822,0.7702012,0.81696296
2975,-0.573119,-1.6365544,-1.576498,-1.7419114,-1.7550962
2976,-1.2224286,-1.2295859,-0.93978804,-1.2520075,-1.3352215
2977,1.2124863,1.4385352,1.9359717,1.6856681,1.4480388
2978,-0.27861333,0.15007451,0.36062047,0.39143807,0.45684373
2979,0.07259292,1.2938972,2.135456,1.847071,1.525822
2980,-0.5731197,-1.2228024,0.3049549,1.1426468,1.9471622
2981,-1.2224321,1.569997,1.0784775,0.77042556,0.43418482
2982,-0.60017127,-1.3636957,-1.4321219,-1.5144565,-1.4663692
2983,-1.2224318,0.9626458,0.7840519,0.46187454,0.26866144
2984,1.2502011,-0.24163641,-0.1187356,-0.0004456132,0.12155699
2985,-0.18767735,0.27195427,0.93666303,1.304153,1.75707
2986,-1.2224295,0.52400714,-0.46767336,-0.7620797,-0.93333095
2987,-1.2224301,-0.8024977,-0.0590442,-0.5009826,-0.7255317
2988,1.0896477,1.2739913,1.5494024,1.62768,1.5110855
2989,0.36610734,1.7744235,0.4636066,1.1014472,1.4804151
2990,0.6561511,1.1948425,1.585438,1.401016,1.2583692
2991,1.753581,1.3345168,2.0003893,1.6855758,1.261606
2992,-1.2224307,-1.1192684,-1.7504057,-1.9857602,-1.9703903
2993,-0.64616394,-1.9606701,-1.6621343,-1.827396,-1.8215015
2994,-1.2224268,-1.6311878,-1.3536919,-1.6119462,-1.6468933
2995,-0.573118,-1.8472803,-1.6390158,-1.8181247,-1.8248352
2996,-1.2224292,0.24051872,-0.500533,-0.5687927,-0.63685966
2997,0.43979993,1.3426838,0.9512226,1.0000926,0.7458104
2998,-1.222433,0.015692012,0.48710644,0.1761264,-0.0072696465
2999,-0.4995766,-0.31847712,0.9332203,0.78168535,0.8194929
3000,-1.2224317,0.7154995,0.7703046,0.31130442,-0.06965854
3001,1.4830277,1.4185737,1.1648996,1.1728933,1.115875
3002,1.4830348,1.6583713,0.80950063,1.4746766,1.9348636
3003,0.7334138,0.95913845,0.59151745,0.6182296,0.6370273
3004,-0.5423677,0.45635298,1.6619052,1.3499374,0.9686288
3005,-0.14024763,-1.832192,-1.5562809,-1.6961919,-1.7534218
3006,0.13030133,-0.53872544,-0.7370577,-0.45359838,-0.2335744
3007,0.29789126,-1.4823958,-0.73472506,-0.45909965,-0.19015221
3008,1.6402472,1.0449778,1.2831237,1.1619897,0.99621224
3009,-1.2224312,-0.6967049,-0.12491963,-0.52752537,-0.72741485
3010,-1.2224307,-0.86929137,-0.81293786,-1.135726,-1.2440857
3011,1.1978016,0.47519308,0.43693942,0.46185845,0.5376423
3012,0.30112833,1.43019,1.0638373,1.3260903,1.261606
3013,-1.22243,-0.17655633,-0.5305596,-0.6049614,-0.7073541
3014,0.4008476,-0.017180147,0.1171044,-0.0672283,-0.29202554
3015,-0.104419194,1.0831985,1.0779374,0.9342182,0.7627388
3016,0.42813843,-0.293519,-0.39753547,-0.09196447,0.02263312
3017,0.95796126,-0.7819687,-0.9254876,-1.0679666,-1.0084149
3018,-0.21695864,-0.2256181,-0.7348127,-0.5957281,-0.6018461
3019,-0.14024763,-1.6480793,-1.5372626,-1.6798079,-1.7298129
3020,-1.2224289,-1.36909,-0.9433447,-1.2563341,-1.3453217
3021,0.9419433,-0.6494783,-0.013030208,-0.19866751,-0.3897322
3022,0.37159586,0.23085603,-0.22629759,-0.22332026,-0.27330992
3023,0.32274172,0.27124077,-0.39753547,-0.29206318,-0.24159168
3024,-1.222431,-0.70713735,-1.4551891,-1.6874611,-1.7216979
3025,-1.222432,-1.3228841,-0.94366443,-1.2528881,-1.342355
3026,-1.2224294,-0.68825257,1.3137511,0.7702012,0.2931059
3027,0.57183963,1.0808592,0.95361567,1.3089513,1.4841387
3028,-1.1953894,-2.0283928,-1.7443244,-1.8612292,-1.776236
3029,0.9684304,-0.04660303,0.11742824,-0.072859995,-0.31249475
3030,-1.2224292,0.22079024,0.019653257,-0.031139096,-0.17150527
3031,-0.85719097,-1.7299116,-1.4090998,-1.4360635,-1.2853026
3032,-0.35025036,0.15344884,-0.018675037,-0.17892285,-0.21823283
3033,0.576786,0.94526106,2.0692585,1.7762363,1.5108627
3034,-1.1358924,0.553185,0.75292087,0.93609273,1.1024648
3035,0.7711703,-0.21798971,-0.9866536,-0.8331964,-0.8072926
3036,1.8922193,0.7942554,0.31902918,0.46111503,0.54046756
3037,-1.2224311,-1.2700237,-1.7462937,-1.9857602,-1.9568359
3038,-1.2224324,-0.057210557,-0.47520432,-0.82560843,-0.9920866
3039,-0.039243743,0.087459,-0.39832684,-0.21518461,0.013751248
3040,-0.78540695,0.45814753,1.8437079,1.8155813,1.9057598
3041,-1.2224294,-0.034587495,1.618047,1.008209,0.5143926
3042,-1.2224324,0.42213023,1.4226687,0.9556714,0.5255753
3043,-1.1899984,0.5196484,-1.4656938,-1.6028132,-1.5557888
3044,-0.1402459,-1.8451873,-1.5642718,-1.7110748,-1.7663282
3045,0.8569899,0.058438987,-0.39753547,0.22738177,0.7402298
3046,-0.5259231,-0.35741568,-0.89507943,-0.8374011,-0.74747384
3047,-1.2224308,0.9367136,0.6998673,0.25381148,-0.10356863
3048,-0.7354463,-1.9937927,-1.7461946,-1.8708949,-1.8645095
3049,-0.14024907,-1.7341548,-1.409123,-1.3980452,-1.2946833
3050,1.8888549,-0.33956343,-0.8043427,-0.45360819,-0.28634983
3051,-1.2224277,-1.96947,-1.37919,-1.6665629,-1.6605356
3052,0.13029948,-0.22088549,-0.7346221,-0.37960815,-0.13779035
3053,-0.0049951444,-2.6131308,-1.7683823,-2.0095894,-1.9718373
3054,0.4992089,0.8435667,1.0839373,0.8617172,0.74253696
3055,-1.2224292,0.64265436,0.5064954,0.10059448,-0.22920404
3056,-0.87388444,0.5655268,0.4029624,0.30984148,0.09736172
3057,0.6713947,0.5022473,-0.031436827,0.4013489,0.6908608
3058,1.0663918,0.8988224,-0.21614856,0.45209375,0.91458654
3059,0.13030106,-0.3724255,-0.73472506,-0.41583383,-0.1753157
3060,1.274614,0.82571304,0.22679232,0.42256954,0.40705943
3061,1.9122462,0.7090627,-0.014293079,0.41807106,0.53521836
3062,-1.2191577,-0.3942296,-1.0267197,-1.0679032,-0.97692406
3063,-0.77941966,0.89626926,-0.39778823,-0.14741698,0.17044678
3064,0.93449765,0.7143901,1.63317,1.4451764,1.2616003
3065,-0.14459603,1.2328945,2.2950225,1.9916204,1.5581517
3066,0.73003036,-0.4907087,-0.11618505,-0.16594556,-0.05006858
3067,0.6713958,-1.2295028,-0.8999059,-1.0672001,-1.08544
3068,1.0884246,0.9369264,1.4661705,1.623891,1.7423786
3069,-0.36573783,-0.8544855,-0.9584232,-1.0679032,-1.1036141
3070,-1.222431,0.21504384,-1.2498604,-1.4372121,-1.4716945
3071,1.2124863,0.72508097,-0.6988865,-0.38065043,-0.37159935
3072,-0.49104086,-0.13770235,1.3023752,0.8398664,0.48032802
3073,0.9419417,1.1435755,1.8755385,1.4002136,0.8932497
3074,0.67139405,0.63769495,-0.026890295,0.46165627,0.7666681
3075,-1.2224283,-0.95585555,-1.5826418,-1.7835381,-1.7471365
3076,-1.1814204,0.042209268,0.54605174,0.15574673,-0.10503936
3077,1.4830253,1.223288,0.61403334,0.84173554,0.89604825
3078,1.3475037,0.21560742,-0.17033811,0.12400079,0.26684365
3079,-0.9518903,0.015943298,1.2167299,1.0646523,0.8019963
3080,0.6713914,-1.2937882,-0.8924982,-0.948183,-0.9771677
3081,1.4830242,0.98519325,-0.47926578,-0.03259096,0.1500535
3082,1.7010063,0.26169243,-0.40507036,-0.09667106,0.0073972624
3083,-1.2224319,-1.3676481,-1.409107,-1.6798079,-1.6673917
3084,-1.2224318,1.2375017,0.25936437,-0.045708284,-0.2884772
3085,0.12400697,0.17287126,0.19082695,-0.012806281,-0.28995028
3086,-1.2224281,0.7024375,0.7621447,0.31121868,-0.073688224
3087,-1.2224306,-0.81118596,-0.058661304,-0.50508004,-0.72601134
3088,1.4016073,-0.7147256,-0.3975351,-0.5734441,-0.68481994
3089,-1.2224308,-0.7066854,-0.7965042,-1.10381,-1.2267267
3090,-1.2224276,-0.07997896,0.33802304,-0.2232506,-0.52233297
3091,1.4678048,-2.2127414,-1.4545673,-1.5548106,-1.4850739
3092,-0.81660736,-1.9874753,-1.4702324,-1.6035866,-1.5331312
3093,1.577166,0.3472157,0.4383539,0.46046126,0.38320047
3094,-0.51220566,0.05806494,0.21568082,0.58751684,1.025691
3095,1.5820718,-1.8057253,-1.2620405,-1.3831106,-1.3499173
3096,1.7535768,1.1593806,-0.00013651745,0.8431163,1.4100249
3097,-0.0049737436,-0.4784604,-0.99385464,-0.8776969,-0.81515604
3098,-1.2224294,0.35475424,0.09835997,-0.25054216,-0.46017656
3099,-0.14024332,0.02772869,0.09485976,-0.16123416,-0.42992312
3100,-0.41079295,-0.40126532,-0.8828643,-1.0679032,-1.0989485
3101,-0.93156123,0.8807828,1.7469682,1.3059193,0.7867366
3102,-1.2224321,0.54817903,-0.21815221,-0.103778005,0.004032072
