452,2019010464:15,2019011335:15,2019010137:6,2019010518:13,2019011499:6,2019010434:16,2019011264:11,2019011451:9,2019010968:2,2019010232:2,2019010880:2,2019010969:14,2019010165:13,2019010868:14,2019010674:15,2019010372:18,2019010930:13,2019011138:16,2019011381:3,2019010403:6,2019011043:10,2019011032:9,2019011071:18,2019010944:13,2019011311:9,2019010520:1,2019011436:9,2019010227:9,2019010257:1,2019010504:11,2019010667:3,2019011079:18,2019011466:1,2019010555:17,2019011195:6,2019010573:19,2019010819:9,2019010601:3,2019011008:10,2019010800:1,2019010765:12,2019011234:17,2019011332:11,2019010401:10,2019010540:9,2019010626:13,2019010796:6,2019010819:11,2019010871:14,2019010365:19,2019010942:14,2019010341:3,2019010981:7,2019010551:12,2019010660:11,2019010323:2,2019010614:5,2019010322:1,2019011349:12,2019010725:10,2019010847:2,2019010812:7,2019010770:12,2019011074:5,2019010565:13,2019011065:19,2019010487:6,2019011372:6,2019010219:8,2019011143:18,2019010987:13,2019010627:10,2019010711:8,2019010387:14,2019010715:11,2019010523:13,2019011228:1,2019010167:16,2019010741:6,2019011440:1,2019011488:9,2019011068:17,2019010677:14,2019010277:9,2019010651:11,2019010677:5,2019011385:7,2019010754:2,2019011294:16,2019011290:7,2019011454:8,2019011032:13,2019010657:17,2019011232:16,2019010317:5,2019011485:14,2019010154:16,2019010932:13,2019010589:11,2019011220:4,2019010247:2,2019010587:2,2019010964:14,2019011328:4,2019010796:19,2019010229:19,2019011118:9,2019010878:8,2019010613:19,2019010869:1,2019010848:11,2019011356:15,2019011078:15,2019010106:10,2019010907:16,2019011113:18,2019010335:13,2019010705:10,2019010981:1,2019010906:19,2019011310:12,2019010470:5,2019010204:10,2019011085:19,2019010362:7,2019010497:3,2019010994:14,2019011492:15,2019010928:6,2019010715:8,2019010731:13,2019011043:15,2019011265:16,2019011361:13,2019010332:4,2019011190:10,2019010806:18,2019011211:3,2019010913:11,2019010896:4
453,2019011143:7,2019010616:14,2019010833:13,2019010325:5,2019011368:12,2019010665:11,2019011258:7,2019011289:2,2019011440:12,2019011308:14,2019010306:10,2019011275:4,2019010107:2,2019011027:1,2019010535:8,2019011478:5,2019010494:17,2019011240:17,2019011091:6,2019010327:9,2019010782:6,2019011309:17,2019010371:9,2019010314:3,2019011174:4,2019010850:7,2019011083:6,2019010442:5,2019010535:6,2019010594:17,2019010548:1,2019010301:13,2019010889:10,2019011310:1,2019010906:8,2019010990:10,2019010517:7,2019010494:1,2019010197:19,2019010157:6,2019010656:3,2019010126:19,2019011272:12,2019010492:5,2019011234:8,2019011495:6,2019010790:4,2019011262:12,2019011114:3,2019010621:3,2019011300:2,2019010242:4,2019010644:1,2019011276:11,2019011046:14,2019010334:7,2019010842:15,2019011444:2,2019010313:19,2019010295:5,2019011019:14,2019011044:17,2019011372:3,2019011382:12,2019011216:6,2019011346:17,2019011136:18,2019010476:1,2019010350:8,2019010989:16,2019010393:16,2019011267:5,2019010968:2,2019010277:10,2019010980:7,2019010614:7,2019011244:2,2019010355:15,2019010880:2,2019010493:2,2019010979:17,2019011323:18,2019010364:5,2019011287:3,2019010802:11,2019010490:6,2019011367:1,2019010825:9,2019010717:14,2019011474:17,2019010523:8,2019010604:11,2019010626:15,2019010587:9,2019010392:6,2019010660:18,2019011242:2,2019011180:17,2019011135:18,2019011332:14,2019010692:15,2019010411:12,2019010746:10,2019010955:9,2019010807:9,2019011008:15,2019010591:8,2019010807:12,2019010178:7,2019011352:9,2019011111:10,2019010932:18,2019010192:17,2019010699:6,2019010151:2,2019010876:4,2019011273:12,2019011462:13,2019011030:5,2019010734:17,2019011122:5,2019010503:19,2019010563:10,2019010354:13,2019010568:2,2019010918:7,2019010790:16,2019010631:13,2019010791:18,2019011299:15,2019010656:1,2019010889:18,2019011327:14,2019010814:13,2019010680:12,2019010658:9,2019011097:13,2019010718:16,2019010194:5,2019011170:14
454,2019010460:7,2019011009:14,2019011371:17,2019011319:19,2019010566:8,2019010249:1,2019010758:12,2019010556:2,2019010201:5,2019010414:3,2019010339:7,2019010643:13,2019011124:1,2019011258:3,2019011350:16,2019010296:11,2019010665:18,2019010939:5,2019010491:8,2019011271:10,2019010151:9,2019010773:16,2019010290:15,2019010398:5,2019010692:15,2019011088:5,2019011085:13,2019011349:12,2019011373:10,2019010384:9,2019010124:12,2019011408:4,2019010548:15,2019011452:17,2019011184:19,2019010696:6,2019010648:19,2019010838:13,2019010397:9,2019011412:16,2019011430:7,2019011266:17,2019011242:10,2019010211:2,2019011063:1,2019010438:15,2019011055:16,2019010288:5,2019010713:18,2019011465:12,2019011365:14,2019010304:14,2019011428:13,2019010747:18,2019010282:17,2019011052:9,2019010120:11,2019011460:16,2019010784:3,2019011036:1,2019010508:7,2019010449:8,2019010216:7,2019010787:16,2019011454:1,2019010318:9,2019010239:3,2019010760:13,2019011239:5,2019010589:16,2019011123:6,2019010523:15,2019010486:6,2019011201:15,2019011489:4,2019010898:17,2019011456:13,2019010497:11,2019010207:2,2019010143:13,2019011183:12,2019010443:6,2019010292:18,2019010323:14,2019011079:14,2019010977:12,2019011362:15,2019010578:10,2019011296:19,2019010135:16,2019011170:11,2019011354:3,2019011487:13,2019011284:3,2019011298:15,2019010679:1,2019010256:15,2019010802:2,2019010280:17,2019010282:15,2019010906:8,2019010408:17,2019011147:3,2019010171:3,2019010454:16,2019010523:16,2019011178:18,2019010492:4,2019011213:14,2019011159:7,2019010445:3,2019010894:16,2019011340:12,2019010724:17,2019011488:8,2019010476:1,2019010405:11,2019010355:14,2019010365:10,2019010888:7,2019010698:8,2019010882:7,2019010400:10,2019011477:5,2019011059:9,2019011190:11,2019010724:10,2019010354:11,2019011162:9,2019010742:4,2019010262:2,2019010691:10,2019011204:13,2019011010:10,2019011111:1,2019010572:3,2019010680:19,2019010558:19,2019010811:1,2019010702:5
455,2019011377:16,2019010824:3,2019011403:14,2019011350:8,2019011454:8,2019011455:9,2019011388:15,2019010746:8,2019011459:17,2019010475:3,2019010102:10,2019010623:14,2019011315:7,2019011248:9,2019011035:8,2019010630:17,2019010930:13,2019010471:8,2019010478:3,2019010780:4,2019010193:6,2019010703:9,2019010767:9,2019010519:14,2019010772:16,2019010744:3,2019010521:6,2019010476:12,2019010824:11,2019011470:5,2019010602:18,2019011098:4,2019010258:10,2019010906:6,2019010828:3,2019010653:13,2019010995:7,2019011310:19,2019010564:16,2019010289:13,2019010429:3,2019011137:17,2019010548:13,2019010901:12,2019010828:3,2019011418:12,2019010420:9,2019010885:5,2019011449:18,2019010259:18,2019010960:7,2019011038:10,2019011289:1,2019010313:18,2019010968:18,2019010437:10,2019011360:19,2019010907:9,2019010154:7,2019010667:11,2019010542:3,2019010386:12,2019011243:15,2019011086:7,2019010628:6,2019010398:9,2019010195:4,2019010466:10,2019010478:17,2019010561:13,2019010862:19,2019011223:19,2019010420:3,2019010759:9,2019010878:6,2019010719:5,2019010631:12,2019010619:8,2019010719:6,2019011416:6,2019010244:14,2019010904:18,2019011069:10,2019010971:11,2019010488:18,2019010852:11,2019011250:9,2019011236:13,2019010737:1,2019010655:9,2019010382:3,2019010361:1,2019011396:11,2019011328:1,2019010798:9,2019010782:4,2019010488:14,2019010120:5,2019010256:15,2019010417:13,2019010154:10,2019010360:8,2019010250:9,2019011058:2,2019011103:5,2019010786:15,2019010690:2,2019010579:3,2019010175:14,2019010116:15,2019010756:19,2019010408:6,2019011247:6,2019010511:1,2019010610:1,2019011136:13,2019011054:19,2019010605:16,2019010688:18,2019011133:17,2019010380:11,2019010214:13,2019010350:17,2019011062:6,2019011174:16,2019010577:1,2019010493:15,2019010626:12,2019010851:19,2019010213:6,2019010394:8,2019010128:3,2019010121:15,2019011132:7,2019011180:6,2019011081:16,2019010518:12,2019010573:17,2019010724:13,2019011285:6
456,2019010983:19,2019010816:17,2019011321:5,2019010420:1,2019010427:6,2019010991:5,2019010553:11,2019011481:16,2019010711:14,2019011085:4,2019010434:3,2019011106:7,2019011464:5,2019010688:4,2019010386:6,2019011319:16,2019011100:13,2019010923:13,2019011429:4,2019011005:7,2019011155:5,2019010760:15,2019011435:18,2019011030:3,2019010668:1,2019011377:11,2019011337:4,2019011100:1,2019010310:19,2019010501:12,2019010834:19,2019011357:10,2019010255:1,2019010382:2,2019010543:5,2019010133:11,2019010264:15,2019010800:4,2019010517:13,2019010926:14,2019010161:5,2019010795:3,2019011151:9,2019010549:8,2019011500:2,2019011391:2,2019010152:3,2019010769:16,2019010438:16,2019010922:4,2019010772:7,2019010924:7,2019010622:12,2019011078:7,2019010813:6,2019011025:16,2019010752:3,2019010304:1,2019010819:17,2019011173:7,2019010774:14,2019010642:13,2019010469:5,2019010878:16,2019010673:5,2019010315:16,2019010981:6,2019010966:16,2019010749:7,2019010816:5,2019010690:8,2019010444:12,2019011470:13,2019010897:16,2019011059:19,2019010811:12,2019010757:12,2019010165:10,2019011176:9,2019010938:9,2019010325:18,2019011455:19,2019010954:12,2019010436:13,2019010692:13,2019010450:12,2019011151:7,2019010142:13,2019010535:9,2019010657:13,2019011207:10,2019010188:2,2019010292:10,2019010229:9,2019010327:13,2019010649:1,2019010320:19,2019010961:4,2019011003:2,2019010700:7,2019010997:4,2019010923:1,2019010406:9,2019011193:9,2019010702:9,2019010332:12,2019010825:4,2019010369:9,2019011216:5,2019010875:16,2019010897:17,2019010869:17,2019010750:18,2019010992:5,2019010767:3,2019011338:17,2019011238:7,2019010419:7,2019010691:12,2019010757:2,2019011446:19,2019010255:3,2019010196:5,2019011060:5,2019010996:6,2019010978:9,2019011338:9,2019010804:14,2019011481:12,2019010755:10,2019010416:9,2019010891:6,2019011201:14,2019010501:12,2019010473:16,2019011150:14,2019011301:9,2019010929:2,2019010113:14,2019011017:1
457,2019011434:3,2019010401:16,2019010501:17,2019011227:3,2019011033:19,2019011182:2,2019010779:14,2019011496:18,2019011274:1,2019010922:11,2019010655:3,2019010939:16,2019011389:17,2019011295:1,2019010538:13,2019011306:9,2019010983:12,2019011362:13,2019010232:13,2019011071:3,2019010172:9,2019010291:18,2019010730:13,2019010294:6,2019010679:5,2019010112:3,2019011169:18,2019010358:4,2019011183:4,2019011147:8,2019010836:8,2019011130:10,2019011240:7,2019011263:11,2019011247:8,2019010699:8,2019011440:19,2019010529:16,2019010447:14,2019010793:15,2019010289:15,2019010281:4,2019010841:8,2019010221:19,2019011389:7,2019010174:14,2019010545:15,2019010220:7,2019011234:10,2019011133:9,2019010119:9,2019010910:13,2019011117:12,2019011353:5,2019011169:2,2019010516:18,2019011316:17,2019010771:2,2019011411:19,2019010131:11,2019010708:8,2019011093:5,2019010233:6,2019010229:12,2019010599:17,2019011321:15,2019011013:19,2019010981:1,2019011145:4,2019010758:9,2019011169:15,2019010533:6,2019010574:4,2019010304:19,2019010752:6,2019010507:13,2019011327:1,2019010757:10,2019011473:14,2019011498:1,2019011427:4,2019010610:6,2019010134:15,2019011277:19,2019010960:15,2019011169:3,2019011163:16,2019010591:18,2019010954:9,2019011224:17,2019010282:6,2019011348:4,2019010366:15,2019010935:7,2019010733:6,2019010366:18,2019011126:5,2019010158:3,2019010287:6,2019011376:1,2019010367:14,2019011024:14,2019011360:12,2019011052:19,2019010400:12,2019010730:13,2019010250:5,2019010479:11,2019011229:19,2019010555:15,2019010610:10,2019011117:13,2019010586:8,2019011347:2,2019011123:6,2019010587:7,2019011018:10,2019010539:2,2019010575:12,2019010728:18,2019011462:14,2019011261:19,2019010728:4,2019010686:11,2019010290:12,2019010196:5,2019011145:4,2019010956:11,2019010785:10,2019010989:13,2019010663:11,2019010561:1,2019010584:19,2019011131:9,2019010550:8,2019010831:18,2019011180:18,2019010900:19,2019011449:6,2019010627:4
458,2019010363:17,2019010834:17,2019011411:12,2019011459:10,2019010621:17,2019010107:8,2019010614:14,2019011171:18,2019010623:15,2019010711:3,2019010527:3,2019010341:14,2019010701:14,2019010251:11,2019011238:3,2019010432:19,2019010469:17,2019010103:12,2019011025:11,2019010914:1,2019010585:11,2019010830:7,2019010826:4,2019010918:8,2019010894:14,2019010843:16,2019011226:19,2019010562:19,2019010806:8,2019010371:3,2019010806:2,2019010460:11,2019011307:12,2019010379:1,2019010947:16,2019010166:2,2019011062:18,2019010974:12,2019011077:5,2019010174:1,2019010605:15,2019010575:5,2019010526:19,2019010877:6,2019010621:19,2019011005:11,2019011000:1,2019010333:13,2019011189:6,2019010350:7,2019010113:15,2019011414:16,2019011469:8,2019010758:12,2019010617:13,2019011336:4,2019011437:8,2019011164:2,2019011269:8,2019011287:9,2019011453:18,2019010773:12,2019011364:12,2019010674:10,2019010337:5,2019010736:19,2019011206:15,2019010244:3,2019010796:10,2019010466:1,2019011395:11,2019011071:18,2019010543:7,2019010166:15,2019010693:3,2019011110:7,2019010827:4,2019010604:3,2019011495:10,2019011021:3,2019010193:11,2019010882:5,2019010756:15,2019011163:2,2019010454:1,2019011147:18,2019010758:6,2019010326:19,2019010827:13,2019011021:14,2019010833:11,2019010481:9,2019010491:4,2019011291:1,2019010670:18,2019011090:7,2019010811:9,2019011441:11,2019010373:10,2019011360:15,2019010553:18,2019011032:14,2019010584:2,2019010236:14,2019010568:1,2019010507:13,2019010812:14,2019010984:6,2019010604:12,2019010280:6,2019010557:3,2019010863:5,2019011254:7,2019010915:11,2019010477:6,2019010270:9,2019011369:7,2019010160:8,2019010952:14,2019010469:2,2019010168:9,2019010473:6,2019010221:18,2019010391:3,2019010348:2,2019010325:14,2019011415:16,2019011322:19,2019010350:11,2019011180:14,2019010744:9,2019011292:3,2019010315:2,2019010844:2,2019011259:9,2019011134:12,2019010526:4,2019010449:1,2019010316:18,2019011160:5
459,2019011270:17,2019010595:16,2019010459:18,2019010556:12,2019010481:1,2019010449:15,2019011238:9,2019010413:3,2019011393:9,2019011256:7,2019011364:7,2019010415:13,2019010694:4,2019010713:19,2019010486:10,2019011079:9,2019010862:11,2019010787:14,2019010309:9,2019010312:3,2019010672:5,2019011452:16,2019010773:14,2019010443:4,2019010828:1,2019011146:2,2019011184:12,2019011357:12,2019010234:11,2019011290:11,2019011194:2,2019010968:1,2019010195:16,2019011232:16,2019011295:19,2019010453:17,2019010287:7,2019010519:10,2019010729:3,2019011100:17,2019010133:8,2019011439:12,2019011081:5,2019010741:18,2019010491:8,2019010625:16,2019010140:11,2019010720:9,2019010824:18,2019010824:10,2019010745:11,2019010397:3,2019010390:3,2019011068:12,2019011309:9,2019010984:9,2019010199:10,2019010148:15,2019010951:2,2019010842:15,2019010630:9,2019010427:4,2019011073:4,2019010589:13,2019010993:6,2019010896:18,2019011336:3,2019010362:4,2019010903:16,2019010395:19,2019011401:2,2019010357:10,2019011244:5,2019010355:11,2019010375:1,2019011403:18,2019011432:18,2019010306:4,2019010912:13,2019010247:19,2019011480:2,2019010908:10,2019010171:3,2019010683:17,2019011035:17,2019010989:7,2019010615:13,2019010562:12,2019011361:13,2019010816:17,2019011375:4,2019011309:19,2019011389:7,2019011480:3,2019011161:2,2019010268:14,2019010674:11,2019011371:12,2019011336:9,2019010132:19,2019010364:7,2019010376:12,2019010152:9,2019011063:4,2019010289:17,2019010421:19,2019010567:4,2019010129:4,2019010183:15,2019010246:19,2019010284:14,2019010541:19,2019010563:18,2019011057:16,2019011347:4,2019010585:5,2019010736:7,2019011055:6,2019010819:1,2019010499:15,2019010969:19,2019011479:10,2019010603:19,2019011220:9,2019010381:1,2019010119:8,2019010991:5,2019010342:1,2019011476:7,2019011084:4,2019011465:2,2019011069:1,2019010256:7,2019010272:17,2019010561:19,2019010826:3,2019010692:1,2019011463:3,2019011152:8,2019010998:7
460,2019010340:11,2019011254:7,2019011492:13,2019010605:5,2019010206:8,2019010284:12,2019010165:19,2019010301:9,2019010417:11,2019010602:9,2019011370:19,2019010383:19,2019010385:6,2019010849:10,2019010482:14,2019010233:8,2019011282:12,2019011184:10,2019011060:8,2019011168:12,2019010823:15,2019011334:4,2019010857:9,2019010915:13,2019010242:18,2019011070:19,2019011419:17,2019010103:11,2019010286:11,2019010165:2,2019010920:13,2019010830:12,2019010711:18,2019010169:1,2019010761:5,2019011140:13,2019010744:11,2019010380:3,2019010503:1,2019010931:5,2019011243:16,2019011458:7,2019011496:1,2019010828:6,2019010749:19,2019011100:4,2019010963:6,2019011389:16,2019010780:11,2019011410:2,2019010514:6,2019010377:14,2019011165:7,2019011428:4,2019010560:19,2019010550:8,2019010721:14,2019011195:3,2019010340:5,2019010533:18,2019011184:10,2019010567:14,2019010678:7,2019010264:5,2019010886:8,2019011027:11,2019011429:3,2019011115:9,2019011253:17,2019010857:3,2019010542:14,2019010505:17,2019010890:4,2019010404:4,2019011103:14,2019010279:9,2019010256:11,2019010212:18,2019010825:16,2019010534:13,2019010626:11,2019010889:4,2019010447:16,2019011475:13,2019011409:13,2019011094:10,2019010402:8,2019011484:12,2019010677:13,2019010856:14,2019011422:4,2019010519:2,2019010685:8,2019010745:18,2019010383:7,2019011060:10,2019010472:1,2019010685:6,2019010459:7,2019010644:16,2019011454:1,2019010481:15,2019011068:15,2019010203:10,2019010751:9,2019011233:14,2019010918:8,2019011418:16,2019010456:19,2019010943:16,2019010674:5,2019010208:13,2019010298:4,2019010865:12,2019011129:12,2019010517:18,2019011467:5,2019011086:17,2019011076:14,2019011243:3,2019011377:11,2019011312:19,2019010452:19,2019010936:10,2019011447:3,2019011262:6,2019010574:11,2019011067:8,2019011361:1,2019010549:8,2019010749:9,2019011006:19,2019010996:2,2019010934:5,2019011100:11,2019010163:9,2019010640:6,2019010420:12,2019010623:12,2019011222:3
461,2019011111:14,2019010213:15,2019010908:9,2019010835:1,2019010935:16,2019010941:10,2019011432:2,2019010405:15,2019011367:10,2019010159:3,2019010379:10,2019010548:3,2019010968:13,2019011229:3,2019010749:19,2019010300:19,2019011355:15,2019011056:10,2019010862:11,2019011432:15,2019011235:11,2019010379:6,2019010516:12,2019011159:4,2019011078:15,2019010648:13,2019010638:9,2019010494:3,2019011356:9,2019010997:3,2019010416:14,2019010402:8,2019011081:16,2019011168:11,2019010533:4,2019010196:11,2019010380:9,2019011044:2,2019010734:17,2019010399:12,2019011029:3,2019010200:19,2019010641:16,2019011070:15,2019010700:17,2019010795:3,2019010185:6,2019010790:5,2019011208:9,2019010763:5,2019011103:14,2019010122:17,2019011383:17,2019010182:15,2019010443:8,2019010805:4,2019010332:12,2019010655:18,2019010290:18,2019010989:2,2019010639:18,2019010542:1,2019011159:8,2019011408:7,2019010803:15,2019011274:4,2019010206:12,2019010615:18,2019010372:7,2019010723:17,2019010120:2,2019010536:3,2019011239:11,2019010296:8,2019010660:6,2019011131:5,2019010384:9,2019010125:14,2019011122:16,2019010672:10,2019010180:12,2019010372:6,2019010982:7,2019010615:13,2019010576:5,2019010893:5,2019010154:17,2019010542:5,2019010361:5,2019010538:4,2019010765:16,2019010897:2,2019010528:16,2019010101:18,2019010736:19,2019011216:13,2019010524:17,2019011381:3,2019010943:3,2019010574:18,2019011270:2,2019010681:18,2019010302:17,2019010322:15,2019010824:7,2019011294:1,2019011454:10,2019010530:15,2019010252:6,2019010991:11,2019010499:9,2019010244:14,2019010714:14,2019011464:3,2019011463:3,2019011423:8,2019011147:16,2019011325:19,2019011015:11,2019011365:9,2019011094:15,2019010355:10,2019010791:1,2019011256:14,2019010918:6,2019011425:1,2019010911:13,2019010138:16,2019010616:1,2019010918:11,2019010129:10,2019010578:11,2019011494:11,2019011250:9,2019011130:2,2019010915:8,2019010897:17,2019010399:10,2019011044:4,2019011068:4
462,2019010805:19,2019010663:14,2019010892:2,2019011457:7,2019011101:3,2019011352:11,2019010169:8,2019011098:13,2019010765:1,2019010470:13,2019011138:5,2019011135:19,2019010466:19,2019010635:2,2019010752:5,2019011084:13,2019010957:8,2019010521:19,2019010797:7,2019011178:17,2019010404:8,2019010674:13,2019010910:7,2019010843:17,2019010625:2,2019010626:2,2019011192:12,2019011201:4,2019010513:4,2019010683:11,2019010441:6,2019010436:8,2019010611:10,2019010420:9,2019011379:15,2019010375:9,2019011290:10,2019010749:14,2019011301:14,2019010769:15,2019010977:10,2019010588:17,2019010120:17,2019010950:11,2019011043:5,2019011220:5,2019010399:12,2019010127:18,2019010259:19,2019011162:3,2019010580:15,2019011268:10,2019010533:14,2019010599:19,2019010324:2,2019010380:17,2019010639:14,2019010629:10,2019011492:7,2019010628:13,2019010436:11,2019011482:6,2019010201:17,2019011064:5,2019011469:13,2019010800:14,2019010317:18,2019011320:3,2019010665:1,2019011327:7,2019010193:12,2019011449:8,2019010922:3,2019010864:14,2019011463:10,2019011290:14,2019010790:4,2019010547:1,2019010873:18,2019010644:15,2019010225:13,2019010186:10,2019010478:12,2019010394:10,2019011042:13,2019010673:1,2019010843:1,2019011464:14,2019010737:13,2019011114:5,2019011396:6,2019010530:5,2019010385:1,2019011475:14,2019011261:18,2019010520:19,2019010559:4,2019011004:9,2019010884:13,2019011058:6,2019011091:13,2019010978:11,2019011096:1,2019010573:10,2019011209:12,2019010824:1,2019011202:15,2019010895:9,2019011190:17,2019010929:10,2019011175:8,2019010279:11,2019010403:8,2019010815:2,2019010785:5,2019010157:6,2019011379:2,2019010395:17,2019010900:5,2019011319:19,2019010438:11,2019010299:4,2019010578:5,2019010786:5,2019010732:7,2019010352:17,2019010411:4,2019011438:6,2019011193:6,2019010206:17,2019011301:15,2019010391:4,2019011303:16,2019010301:16,2019010801:8,2019011199:12,2019011049:18,2019010307:17,2019010691:13,2019011034:13
463,2019010169:2,2019010690:16,2019010268:11,2019010589:18,2019010389:7,2019011113:4,2019010906:9,2019011080:19,2019010855:3,2019011311:14,2019010672:6,2019010214:7,2019011107:7,2019010202:15,2019011002:11,2019011315:14,2019010103:8,2019010616:17,2019010684:16,2019010210:9,2019010583:11,2019011041:18,2019010841:1,2019010185:14,2019010698:4,2019011091:15,2019011111:6,2019011250:15,2019011159:2,2019010756:2,2019010952:4,2019010876:2,2019010443:10,2019010539:3,2019010479:4,2019010965:1,2019010489:12,2019011098:7,2019011226:6,2019010391:2,2019010275:2,2019010326:15,2019011008:15,2019010786:10,2019010725:17,2019010351:12,2019011289:8,2019010236:9,2019010578:1,2019011431:13,2019010763:14,2019010361:10,2019010660:9,2019011171:16,2019011137:14,2019010735:4,2019010974:18,2019010591:18,2019011367:5,2019011154:7,2019010569:6,2019010703:4,2019011328:8,2019010604:19,2019011429:8,2019011273:13,2019011272:19,2019010175:14,2019010720:15,2019010189:10,2019011298:3,2019010364:8,2019010205:1,2019010593:4,2019010582:11,2019011340:18,2019011194:14,2019010946:14,2019011020:9,2019010581:7,2019010793:12,2019010851:9,2019011354:8,2019010235:6,2019010267:2,2019011300:9,2019011404:3,2019010389:15,2019010531:18,2019011101:5,2019011010:10,2019010931:2,2019010193:6,2019010289:19,2019010799:2,2019010196:14,2019010375:7,2019010290:4,2019010773:7,2019010464:18,2019011194:13,2019011007:3,2019011120:4,2019010861:6,2019010318:14,2019010654:14,2019011178:15,2019011082:12,2019010972:7,2019010653:9,2019010699:11,2019010870:3,2019011088:14,2019010784:2,2019010905:2,2019010200:17,2019010959:1,2019011043:18,2019010456:3,2019011325:3,2019010345:19,2019010966:12,2019011022:9,2019011000:10,2019010168:10,2019011157:6,2019010544:6,2019010841:4,2019010993:17,2019010109:10,2019011170:12,2019011409:14,2019010384:10,2019011379:3,2019011117:4,2019010176:1,2019010640:10,2019010895:15,2019010741:17,2019010563:4
464,2019010952:10,2019011393:15,2019011271:2,2019010198:12,2019010756:14,2019010259:10,2019011327:9,2019011430:5,2019011491:17,2019010810:9,2019010860:13,2019011096:17,2019010104:16,2019010419:16,2019011402:5,2019010780:15,2019010913:17,2019011304:17,2019011283:7,2019011158:5,2019010821:16,2019011168:16,2019011213:10,2019010762:11,2019010867:5,2019011205:11,2019011285:4,2019010195:6,2019011447:4,2019010707:8,2019010838:9,2019011290:11,2019010240:10,2019011104:4,2019011227:7,2019010448:7,2019011095:18,2019010755:18,2019010116:17,2019010120:16,2019010603:19,2019010322:5,2019011239:18,2019011279:2,2019011032:4,2019011198:10,2019010966:9,2019011326:19,2019011425:1,2019010569:7,2019010621:14,2019010196:11,2019010346:16,2019011388:2,2019011408:2,2019011325:3,2019011461:17,2019010746:2,2019010533:18,2019010787:8,2019011234:11,2019010952:12,2019011382:2,2019010591:6,2019010959:12,2019010234:4,2019011256:12,2019010760:6,2019011009:11,2019011354:11,2019010158:17,2019011472:11,2019010856:13,2019011276:10,2019011039:3,2019010775:11,2019010161:16,2019011314:2,2019011089:14,2019011375:19,2019010351:9,2019010462:16,2019010178:18,2019011049:18,2019010808:4,2019011434:9,2019011178:15,2019010663:8,2019010647:18,2019010836:14,2019010553:14,2019010810:12,2019011061:16,2019010600:19,2019010881:7,2019010133:19,2019010826:8,2019010705:19,2019011499:7,2019010148:10,2019011142:12,2019010127:6,2019011331:1,2019011121:15,2019010210:15,2019010823:4,2019010827:1,2019011374:6,2019010184:15,2019011219:14,2019011192:5,2019010345:16,2019011318:18,2019010935:4,2019010421:4,2019010698:6,2019010387:14,2019010600:6,2019010433:16,2019011364:4,2019010838:1,2019011264:7,2019010146:13,2019010693:14,2019011203:12,2019010440:10,2019010374:6,2019011312:4,2019010412:8,2019010720:2,2019010620:14,2019010880:16,2019010936:7,2019010478:6,2019011361:13,2019011458:16,2019011009:12,2019010526:13,2019010103:3,2019011265:6
465,2019010204:4,2019010471:4,2019010223:5,2019011105:18,2019010560:15,2019010616:4,2019011431:10,2019010626:11,2019011319:1,2019011098:10,2019011145:1,2019010754:9,2019010518:2,2019010295:18,2019010880:9,2019010642:9,2019010217:13,2019010819:9,2019010633:3,2019010821:2,2019010520:10,2019010416:3,2019010382:14,2019010846:14,2019011484:18,2019011318:2,2019011124:1,2019010714:10,2019011202:15,2019011416:11,2019010593:1,2019011185:3,2019010713:3,2019011088:10,2019011428:17,2019010682:7,2019010965:14,2019010813:2,2019010550:17,2019011412:2,2019011419:18,2019010401:16,2019010409:16,2019010743:6,2019010540:14,2019010927:5,2019011058:16,2019011073:15,2019010678:3,2019010727:3,2019010266:11,2019010785:11,2019011179:6,2019011301:2,2019011230:15,2019011065:19,2019010392:18,2019011160:5,2019011264:17,2019011139:19,2019011465:19,2019010433:10,2019011022:17,2019010992:9,2019010127:16,2019010575:13,2019010306:15,2019010639:19,2019011086:4,2019010589:14,2019010935:18,2019011340:3,2019011164:1,2019010692:13,2019010531:7,2019010536:2,2019011267:17,2019011242:11,2019010874:14,2019011360:5,2019010105:2,2019011483:11,2019011310:4,2019011456:8,2019010122:3,2019010425:11,2019011263:1,2019010899:5,2019011217:12,2019010973:16,2019011425:6,2019011009:15,2019011008:6,2019010506:11,2019010537:4,2019010114:4,2019010960:14,2019010397:4,2019010287:7,2019011004:4,2019010521:12,2019010199:13,2019010883:12,2019010777:4,2019010263:17,2019010341:6,2019011424:17,2019010763:18,2019010708:13,2019010583:2,2019010917:4,2019010680:16,2019011475:1,2019011038:4,2019011309:8,2019010285:3,2019011409:8,2019011396:3,2019011269:1,2019011248:3,2019010149:13,2019011266:10,2019010407:19,2019011232:16,2019010410:15,2019010773:4,2019011203:7,2019010347:3,2019011301:19,2019010238:12,2019011290:2,2019011290:3,2019010640:6,2019010519:7,2019010501:7,2019011142:4,2019010872:17,2019011499:12,2019010576:18,2019011364:1
