"idx","ambient","coolant","u_d","u_q","torque","i_d","i_q"
602,1.90543,0.08363495,0.07808787,1.7196248,-0.21155985,-0.39742067,-0.20493895
603,0.6249492,-0.40622532,0.3422199,-1.2571929,-0.25563973,1.0291432,-0.24570811
604,-1.248075,-1.0582685,0.03188404,-0.43291023,0.39516568,0.8201033,0.486923
605,-0.86446095,-1.0790292,0.29928985,0.9589081,-0.2591874,1.0291408,-0.24572349
606,-0.083638124,1.931832,0.29832205,-1.2913755,-0.25563973,1.0291393,-0.24570514
607,-0.9964042,-0.19472808,0.34414047,-1.3197622,-0.25563973,1.0291392,-0.24571729
608,1.4931681,0.5551188,1.6102841,-0.9232422,-3.2531905,-1.2172092,-3.2514966
609,0.67553896,-1.211159,-0.8887499,1.0274413,0.38735205,-0.44710973,0.36942354
610,0.65335417,2.1780522,0.68149143,1.6821507,-0.4524513,-0.46167773,-0.4382516
611,-2.7488065,-1.0639323,-0.8477432,0.008671419,1.4866151,0.03812054,1.5612478
612,-0.7263748,-1.0744671,0.30116105,0.9598322,-0.25916758,1.0291747,-0.24571502
613,1.0108719,-0.69882005,-0.07013187,-0.73400986,1.1425953,0.28273597,1.2797732
614,1.54891,0.6095884,1.0763133,1.5175327,-0.70139813,0.012035859,-0.6985276
615,0.48237836,-0.1288901,1.7927811,0.7123747,-1.264751,-0.39854804,-1.2419646
616,0.6886087,1.4745399,-0.34656218,1.5793715,0.01926557,0.010688107,0.035392918
617,1.5321957,-0.6964836,0.3444699,-1.3174113,-0.25563973,1.0291579,-0.24570413
618,-0.88341665,-1.0852847,0.34013197,-1.2614272,-0.22116967,1.0291425,-0.24572363
619,1.4382411,0.84059125,0.29775602,-1.3073578,-0.25563973,1.0291431,-0.24573234
620,-0.4568253,-1.0785561,-1.0691363,0.88662624,0.94530904,0.4377733,1.0689255
621,0.68504643,1.2461125,0.318707,-1.3305506,-0.25563973,1.0291587,-0.24571596
622,-2.7498572,-1.0874372,0.22412305,-0.25506786,-0.12064871,1.0139697,-0.09144923
623,-1.0045646,-0.41493395,0.28154582,1.4585785,-0.25137275,0.8205824,-0.24122335
624,-0.45679215,-0.64155775,0.31619635,-1.251093,-0.25563973,1.0291494,-0.24574229
625,1.5407125,1.3167107,-1.0122741,0.00034239973,1.5979453,-0.1251627,1.7055998
626,0.68859464,1.7475489,0.4834199,1.7488995,-0.3668773,0.90251505,-0.37330154
627,0.6885886,-0.8022271,1.9752297,0.28274742,-1.0883043,-1.3813142,-0.99148715
628,-2.7167327,-1.0661861,-0.09476895,-0.5632982,0.91217756,0.45543835,1.0073384
629,-1.8190581,-1.0724434,-0.355793,0.82645625,0.32497233,0.85015583,0.41710252
630,1.5365258,1.0095851,-1.166633,0.7094572,0.3409244,-0.99062854,0.3126749
631,-1.856861,-1.0681957,-0.35521463,0.8296615,0.32613558,0.85012496,0.4171054
632,-0.6572118,-1.0573988,0.29180533,0.9088741,-0.26097655,1.029155,-0.24571005
633,-1.113779,-0.101548664,-1.1374552,0.75903344,0.68474495,-0.536145,0.6609762
634,1.2431564,0.3249051,1.6386125,-0.061289895,-2.0097868,0.069557406,-2.117734
635,-0.81613064,0.16798995,0.30027303,-1.2644109,-0.25563973,1.0291585,-0.2457031
636,-1.0201628,-1.075758,-0.3582423,1.3568408,0.2156453,0.8968954,0.2961325
637,-0.8088786,-0.38513866,0.30075306,-1.295091,-0.25563973,1.0291401,-0.2457036
638,0.1629869,0.40016362,0.337424,-1.3166535,-0.25563973,1.0291499,-0.24570069
639,-2.7498572,-1.0351683,-1.6161782,-0.6977893,2.0252845,-2.0324173,1.7723174
640,0.10559078,-1.0872597,2.006759,0.2815512,-1.8575184,-0.3619497,-1.8272333
641,0.31237015,-0.6487673,2.155903,-0.24081759,-1.5604789,-1.5482242,-1.4210285
642,0.27725014,-0.005638537,0.33723623,-1.2509772,-0.25563973,1.0291413,-0.24571306
643,0.6782109,-0.219879,-1.2721946,0.42035756,0.40818113,-1.3086746,0.33172148
644,0.57809544,-0.44478926,-1.5293245,-0.32041115,0.8154124,-1.774867,0.649012
645,0.6890253,-0.6122065,-0.9284701,0.6894178,0.9032366,0.44934842,1.0409086
646,-0.9998771,-1.0420232,-0.9097973,1.0210829,0.15527052,-1.0929456,0.117298424
647,0.6701368,-0.4141697,0.31849024,-1.3301481,-0.25563973,1.0291717,-0.24570812
648,0.5297481,1.7475554,0.4383509,1.5431858,-0.34272262,1.0172013,-0.34796926
649,0.68784684,1.2554213,1.4331539,1.2084361,-0.97902536,0.21816541,-1.0099388
650,0.2545354,-1.0936402,0.3107772,-0.71729636,-0.25737578,1.0291799,-0.24570248
651,0.048948485,1.6574453,0.2983584,-1.2885386,-0.25563973,1.0291605,-0.2457009
652,0.3828571,0.354227,1.7861603,0.70571953,-1.083956,-0.931124,-1.0142132
653,1.4654206,0.85853404,1.8849958,0.12637274,-2.0418124,0.050678197,-2.1494603
654,-1.3804568,-1.0917282,0.51410985,-0.14798181,-0.57418543,0.99429727,-0.617414
655,-1.6807079,-1.0653045,-1.3034792,0.45986348,1.1332515,-0.48612228,1.1111157
656,-0.9607361,-1.0584146,-1.1211351,0.6893641,1.0838928,0.12675074,1.1671273
657,1.5118016,0.8011497,1.1518754,-0.6546285,-2.1850295,-0.07631031,-2.2815483
658,0.29856768,1.6468443,0.6346294,-0.9023892,-1.5711367,0.3939763,-1.6905699
659,0.4228513,-0.66438395,0.88497645,-0.8910923,-2.3427024,-0.2966662,-2.4172351
660,-0.5785032,-1.0571722,-1.0858995,0.86387897,0.9353983,0.43738043,1.0678474
661,0.71421224,1.472914,-1.1288252,0.78671783,0.62525856,-0.38474897,0.6136614
662,1.2233254,0.5544737,0.3149164,-1.3314431,-0.25563973,1.0291456,-0.24571708
663,0.60260886,0.5060892,1.7188579,0.7097496,-1.040108,-0.85937047,-0.9752747
664,0.1208477,0.35534576,-1.5843521,-0.588281,1.2118688,-1.899539,1.0379474
665,0.68802756,0.1794346,0.34878406,-1.2678971,-0.25563973,1.0291464,-0.24571627
666,-0.6262945,-0.5743474,-0.8244205,0.080771655,1.3116682,0.14228556,1.442104
667,-0.5589633,1.9450406,-5.834943e-05,0.31354672,0.057821833,0.96147716,0.13100982
668,0.081159644,-1.0559262,-1.0724192,0.87861884,0.9420731,0.43549037,1.0682245
669,0.8065276,0.7102663,0.5321171,-1.1426483,-2.0491145,0.036639135,-2.1543574
670,0.5189448,0.3372744,-0.6791025,-0.20280766,1.4547511,0.010198285,1.5741838
671,0.6885936,2.1777923,-0.9725432,0.9941469,0.24727505,-0.8337029,0.20592518
672,-1.238702,-0.7972795,2.140955,-0.41907537,-2.7028775,-0.99076587,-2.6531317
673,-2.623774,-1.0835732,0.13483597,-1.0463425,2.0198615,-0.4766188,2.0137851
674,-2.7498572,-1.0675485,0.19620503,0.077829264,-0.11940057,1.0139563,-0.091434285
675,0.43498257,0.9801793,1.1424961,1.4540222,-0.76819783,0.6606227,-0.82225204
676,0.6796844,-0.07146078,0.41925785,-0.5966663,-0.5237346,1.003072,-0.5639142
677,0.6886087,0.17483112,0.35082397,-1.2640387,-0.25563973,1.0291361,-0.24572834
678,0.6886388,-0.86559147,0.32135424,-1.3295624,-0.25563973,1.0291477,-0.24572514
679,0.68229914,-0.5588566,1.6831347,0.87685764,-1.0880996,-0.48439166,-1.0533447
680,-0.04943252,1.9544528,-0.82475865,1.19715,0.3712834,-0.099733755,0.3857038
681,0.30440646,0.6095884,0.31659964,-1.2488077,-0.25563973,1.0291507,-0.24573971
682,1.5184304,1.0128586,1.1052848,0.35410038,-1.0869346,0.70278764,-1.1925839
683,2.0691938,0.6225087,2.0902548,0.004873773,-1.3515929,-1.3003085,-1.2438724
684,-0.12417735,2.1122735,0.59503686,1.7041851,-0.43116325,0.04904778,-0.4232325
685,-0.24349847,-0.8299929,0.35448477,-1.2663906,-0.25563973,1.0291407,-0.24571943
686,-0.14457142,-0.55047196,-0.73129445,-0.43421504,1.8027636,-0.36992407,1.8780904
687,0.6886087,-0.5736915,0.30232668,-1.2644856,-0.25563973,1.0291427,-0.24573816
688,-1.1314209,-1.0580124,-0.46367332,1.5164908,0.18413068,0.37034243,0.22702418
689,0.46620604,-1.0559675,-1.6035203,-0.71690315,0.51316726,-2.0186243,0.40643755
690,-0.23459326,0.3081666,-1.1482233,0.7295535,0.34478784,-1.0247169,0.30963907
691,-1.0081128,-0.80514157,2.080176,-0.5235488,-2.9977176,-0.9321242,-3.0126355
692,0.6329099,0.6095884,0.019334948,1.2760898,-0.07653079,0.9978711,-0.028230384
693,0.36249816,-1.0711162,0.31563753,-0.7104979,-0.2561922,1.029164,-0.24571559
694,0.075221494,1.6593698,0.29989988,-1.2878766,-0.25563973,1.0291536,-0.24570435
695,0.6878398,0.180946,0.350606,-1.2632897,-0.25563973,1.0291618,-0.24571046
696,-1.1766224,-1.0382744,-1.5199742,-0.34123582,0.42339984,-1.7932473,0.33443806
697,-2.7498572,-1.0640807,0.19669035,0.07798381,-0.11932824,1.0139629,-0.091435924
698,-2.7485645,-1.0626631,-0.8408896,0.01696495,1.4920028,0.038135786,1.5612582
699,-0.6413195,1.4644235,-0.51135945,1.4637536,0.14016782,-0.10629974,0.15260625
700,1.4180448,-0.15768017,0.1959181,1.7486445,-0.2474307,-0.1401326,-0.23765299
701,0.12912056,-0.6333591,2.226968,-0.6890618,-2.1158414,-1.7263885,-1.9304066
702,-1.4446232,-1.0802039,-0.052536663,0.3759919,0.1339869,0.9390334,0.20422404
703,-0.60507935,-0.6429295,0.3158178,-1.2526064,-0.25563973,1.0291411,-0.2457192
704,0.66810924,0.8938739,-0.5266047,1.4345889,0.0915735,-0.3039846,0.09408766
705,-2.7498572,-1.0358491,-0.46648604,1.4712882,-0.007411929,-0.84574676,-0.02097803
706,-2.7498572,-1.0654092,0.13611722,-1.048157,2.0234914,-0.4765929,2.0137942
707,-0.36492044,2.169513,0.82671744,-0.119239554,-1.0051162,0.7745636,-1.1075695
708,0.47067773,0.344015,1.965346,0.32576928,-1.919103,0.11571572,-2.0257568
709,0.7152922,-0.54309666,2.170291,-0.40211114,-1.5201194,-1.6798646,-1.3737057
710,-0.16031516,0.33770928,-0.17667182,1.642127,-0.112038374,-0.562437,-0.10968542
711,-0.47145084,-1.075998,0.24548231,-0.8335769,0.0058549675,0.98542017,0.058066677
712,0.6886087,1.47513,-0.48891336,1.4907664,0.12094656,0.07693819,0.14190678
713,-0.7699855,-1.0703002,0.29790863,0.95272017,-0.2592342,1.0291152,-0.24571039
714,0.38105136,0.5006042,0.3014051,-1.2985164,-0.25563973,1.0291402,-0.24573517
715,0.25000352,2.1733205,0.31208083,-1.3246318,-0.25563973,1.0291417,-0.24573264
716,0.1257801,1.7381101,-1.5914149,-0.63174266,0.74120057,-2.0557566,0.562841
717,-0.9533425,-0.32720864,-1.5876788,-0.50580066,2.2520528,-1.7194592,2.0732727
718,0.67982596,0.043755423,0.33493844,-1.3255284,-0.25563973,1.0291498,-0.24570014
719,-1.7357974,-1.068012,-1.3074771,0.44999444,1.1326506,-0.48919335,1.1110568
720,0.4267589,-0.54576653,1.5067647,-0.050774843,-1.863588,0.17355555,-1.9755923
721,0.15273465,-1.0695821,-1.5980028,-0.6592754,0.47416648,-1.9074874,0.3711305
722,-1.6053618,-1.0422056,-1.5567813,-0.3838185,0.6842772,-1.8597854,0.5607507
723,-2.75088,-1.0536042,0.27831784,-0.91574746,-0.120635144,1.0139865,-0.09143524
724,-0.15063806,-1.0408336,-0.96327883,0.6417306,1.0200362,0.38617605,1.1367581
725,0.6863804,-0.5821994,-0.321734,1.5946445,0.057821833,0.17883353,0.08211566
726,-2.949783,-1.1113869,-0.878447,0.9862397,0.7688281,0.5484293,0.8804856
727,1.500929,1.0099057,1.0510138,0.02681884,-1.2153931,0.6124748,-1.3270003
728,-1.2945493,-1.061785,0.514758,-0.14911005,-0.5738861,0.99428886,-0.617419
729,-0.09539398,0.27888313,2.1983542,-0.59768283,-1.701835,-1.7627434,-1.5348499
730,0.5658859,1.7160463,0.33976352,-1.3155231,-0.25563973,1.0291458,-0.24572207
731,0.53920436,-0.6919075,0.34822187,-1.3008652,-0.25563973,1.0291586,-0.2457027
732,1.21465,0.3264507,-1.5195378,-0.22184046,1.6040446,-1.2480273,1.4910555
733,-0.99772507,-0.43180755,0.34353727,-1.3183995,-0.25563973,1.0291297,-0.24570777
734,0.6909143,-0.4513493,1.7163067,0.8457145,-1.3734415,0.41425997,-1.4728607
735,1.3137648,0.6698272,0.6330777,1.7152337,-0.44435754,-0.08881053,-0.4345414
736,-0.5268896,-0.36513725,0.30572233,-0.7177641,-0.25563973,1.0291399,-0.24572158
737,-0.24360387,-0.54717886,-1.191082,0.6826372,0.99820656,-0.10824473,1.0393814
738,0.17889926,-1.0601051,0.3141051,-0.7139569,-0.25650743,1.0291202,-0.24572602
739,0.33855584,0.32777518,-0.008671601,0.14190403,0.11616395,0.93961835,0.19907469
740,-0.824003,-0.35785094,0.30071154,-0.13971056,-0.25563973,1.0291759,-0.245736
741,0.6886087,1.2420608,0.320492,-1.3299304,-0.25563973,1.0291436,-0.24572513
742,-2.7498572,-1.0748703,0.19694619,0.078639075,-0.11975302,1.0139871,-0.09144041
743,0.6660867,0.5823535,0.15206249,1.4668334,-0.17181353,1.0140512,-0.1427815
744,-0.09202942,-1.084734,-0.9638136,0.6419134,1.0193602,0.38619542,1.1367708
745,0.6687456,-0.30078503,-0.15414111,-0.9183736,2.3938725,-0.9997604,2.424054
746,0.6880386,-0.12999688,0.101475365,-0.1452196,0.04860603,0.96552664,0.12030177
747,0.6886117,-1.0521289,-1.1474156,0.72005343,0.35058683,-1.0615927,0.30589014
748,-2.5008192,-1.0517775,-1.4044572,0.15975425,0.7414229,-1.3604537,0.6446578
749,-0.10705949,0.32355356,0.8854773,-0.061836317,-1.0716372,0.7048372,-1.172311
750,0.66422474,0.045762252,0.33458945,-1.324636,-0.25563973,1.0291511,-0.24571785
751,-1.1515338,-0.084525086,-0.90820056,1.1048619,0.68474495,0.43307334,0.78813654
752,0.7033035,-0.13907386,0.5458314,0.9616584,-0.4399328,1.004461,-0.4634328
753,-0.13548754,2.1066754,0.12863852,1.3548563,-0.14858568,0.96628934,-0.117002994
754,0.040148657,-0.34069312,-0.51160735,0.5808619,0.54658425,0.70935804,0.6742884
755,-0.62581265,1.2057916,1.3241179,0.21516404,-1.4581573,0.48174974,-1.5805622
756,0.71463376,1.5192189,0.3681745,-0.86120725,-0.56919813,0.9597901,-0.61432046
757,-0.6063461,-0.57350117,-0.24088922,0.34411615,0.3712834,0.820104,0.48692068
758,-1.9921186,-1.0344485,-1.606593,-0.6226016,0.8467094,-1.9113144,0.70328075
759,-0.6266277,-1.0358081,-1.1294823,0.739568,0.3531832,-1.0791394,0.30464458
760,-1.2350394,-1.0610691,0.031441346,-0.40064844,0.3217988,0.8501526,0.41710395
761,-0.87221384,-1.070125,0.28696057,-1.1672817,0.20024912,0.9187657,0.2763685
762,-0.70166767,-0.8396184,-1.5973163,-0.6411831,1.1525443,-2.0513055,0.9410313
763,0.7801723,-0.07235278,2.14782,-0.26563373,-1.7948525,-1.3506535,-1.6614689
764,-0.23824286,-1.0712235,-0.32778442,1.5937577,-0.004140949,-0.35889533,0.00043266418
765,0.12014608,0.3101481,-1.1489772,0.72767425,0.343533,-1.0241326,0.30946308
766,-1.0082734,-0.788887,0.9967122,-0.32342163,-1.5063586,0.44426394,-1.6272938
767,0.5790139,0.1414663,-0.12450413,-0.84826815,1.7901832,-0.33744982,1.8752762
768,-0.074727885,-1.0265707,-1.5428134,-0.3930263,0.42855462,-1.8122905,0.34072027
769,0.6881409,-0.69518834,0.3907493,1.7384942,-0.32924277,0.083816975,-0.320688
770,0.38260114,2.1775484,0.46374884,0.8871624,-0.38466138,0.95118433,-0.39589477
771,-0.26359144,-0.35805973,0.30043742,-0.14526,-0.25563973,1.0291183,-0.24570183
772,1.5275242,-0.5315874,0.35042185,-1.3154536,-0.25563973,1.0291412,-0.2457175
773,0.6835378,-1.0644566,-1.5021155,-0.10826887,0.9984831,-1.3162584,0.8896384
774,0.11167147,0.3276052,-0.2461785,0.30755413,0.3712834,0.82005733,0.48691875
775,0.31536633,0.32224584,0.3210583,-0.9623732,-0.31899747,1.0238363,-0.320204
776,0.6886087,0.18205605,0.35028118,-1.265997,-0.25563973,1.0291522,-0.24571955
777,-1.0085655,-0.37838215,1.7151295,0.85042495,-1.4317368,0.37326393,-1.5311046
778,-2.7480667,-1.083537,0.13480482,-1.0461639,2.0204566,-0.47662234,2.0137827
779,-2.7498572,-1.0795478,0.22534217,-0.24875131,-0.11873434,1.0139732,-0.09144475
780,-0.70479333,1.036641,-0.42742252,0.7872548,0.3712834,0.82013273,0.48693117
781,0.7577968,-0.13105391,-0.37229976,0.57535315,0.40764928,0.8010556,0.5271253
782,-1.0541495,-1.0536654,0.5145319,-0.14896326,-0.57392937,0.99430084,-0.6174099
783,-0.19521034,-0.04322496,0.30065835,-1.2936912,-0.25563973,1.0291479,-0.24569598
784,-2.7498572,-1.0763308,0.19780537,0.07987202,-0.11973324,1.013978,-0.09144162
785,0.21985002,-1.0378706,-1.0255706,0.9263777,0.35726842,-0.8340564,0.32288593
786,1.2048144,0.5048113,1.9952521,0.28286192,-1.4496996,-0.8325468,-1.3800449
787,-1.5506186,-1.0699112,-1.6005324,-0.6123653,0.6876014,-1.9105358,0.5607887
788,-0.0686994,-0.58171356,0.63445836,0.30554757,-0.61241394,0.9512118,-0.66523904
789,-0.08443409,1.0691997,-1.1466573,0.7294683,0.34070617,-1.0018272,0.31051964
790,0.3732573,0.5023651,0.30194563,-1.2981654,-0.25563973,1.029149,-0.24569878
791,-2.7498572,-1.0734802,0.22489326,-0.25144115,-0.12060785,1.0139809,-0.09144215
792,0.6886087,-0.30078536,0.35105497,-1.2634962,-0.25563973,1.0291504,-0.24571246
793,-2.7949395,-1.0595845,0.27809197,-0.91650903,-0.12129665,1.0139691,-0.091449626
794,0.69266987,-1.1165078,-0.8020237,1.2210957,0.31941625,-0.21123618,0.32475367
795,0.63047284,-1.1556304,0.3537206,-1.2985973,-0.25563973,1.0291505,-0.24573602
796,0.6910679,0.9955139,0.33098787,-1.1293879,-0.2501695,1.0291543,-0.24568582
797,-1.0174496,-1.0698801,-0.79926926,1.2299343,0.30859983,-0.2780812,0.3100866
798,-0.99311286,-1.0940647,1.1514677,0.041857254,-1.4138031,0.41271642,-1.5689209
799,-0.14698945,0.4227921,-1.3722028,0.25706115,0.7468514,-1.0771968,0.66808265
800,0.18146484,-1.0816439,0.31160682,-1.2518121,-0.18960907,1.0601625,-0.2572442
801,0.7138077,0.32357785,0.3210337,-1.2494354,-0.25563973,1.0291455,-0.24574146
802,0.6886087,-0.84490097,-1.6444693,-1.2010367,1.7442719,-2.6167026,1.4522418
803,0.69646,-0.44395044,0.8069636,1.5885818,-0.5152204,-0.53726465,-0.49382126
804,-0.9818318,-0.8397262,0.35482958,-1.2711849,-0.25563973,1.0291408,-0.24571955
805,-0.4484741,0.33119527,-0.394029,1.5516442,0.057821833,-0.124227606,0.07022249
806,-1.4294577,-1.0480801,-0.9021793,1.0328475,0.15613462,-1.1110693,0.11697619
807,0.68849224,0.18029873,0.3495107,-1.2651901,-0.25563973,1.0291369,-0.24573718
808,-0.093555115,0.8389598,1.1336948,1.1323406,-0.85250163,0.87100595,-0.94134957
809,-1.3672556,-1.0516019,-0.46352825,1.4796848,-0.005673986,-0.7863055,-0.018956799
810,-1.1155947,-1.053296,-1.3068122,0.452013,1.1319938,-0.48746556,1.1109277
811,-0.561297,-1.058727,-0.5992223,-0.10867377,1.2179034,0.25401375,1.323081
812,1.0364202,0.3247491,0.8184433,-0.39644992,-1.2204638,0.61145186,-1.3326256
813,0.48368925,0.34194097,2.086372,0.009687736,-1.669559,-1.0071868,-1.578636
814,-0.025514293,-1.0599482,-1.027832,0.928811,0.3589458,-0.8372227,0.3228006
815,-0.4602661,0.411578,1.029774,1.4310175,-0.61731815,-0.6035913,-0.5868183
816,-0.3405736,-1.0760404,-0.96264833,0.6432923,1.0197184,0.3861292,1.1367581
817,0.68843406,-0.62179714,-1.6207912,-0.75671047,1.035841,-2.0403876,0.79072535
818,0.6846208,0.3368814,-0.7325946,-0.5346901,2.1169326,-0.68965906,2.1678662
819,0.43880382,1.7038337,0.30102786,-1.2973727,-0.25563973,1.0291418,-0.24569735
820,0.69457495,-0.686271,-1.6358821,-0.9415664,1.293623,-2.2551215,1.0165567
821,-0.14386982,1.937186,0.29904747,-1.2946526,-0.25563973,1.029141,-0.24570101
822,-0.17001635,-1.0831988,-0.22279368,-0.052594893,0.58897406,0.7036602,0.6890255
823,0.4392806,0.50279725,0.30150703,-1.298997,-0.25563973,1.0291479,-0.24570289
824,0.64771414,1.6370425,1.9327067,0.27524778,-1.1495802,-1.2840801,-1.0529801
825,-0.61652,-0.6422595,0.31560966,-1.2527426,-0.25563973,1.0291307,-0.24572779
826,0.38057962,0.9709901,1.9752036,0.27208796,-1.2501204,-1.1984823,-1.1543423
827,0.42058283,0.33714613,2.2532248,-0.90205044,-2.0924625,-1.9446293,-1.8825395
828,-0.55581355,-1.038268,-1.6171324,-0.76971453,0.6232297,-1.9855415,0.49919456
829,-0.49125972,-0.52841437,-1.4676841,-0.1069896,1.1402224,-1.3477675,1.0212367
830,0.2968583,0.3269603,-0.7045245,1.3197508,0.3712834,0.29091328,0.42241845
831,-0.17772008,-0.5904581,-0.82123137,0.0832667,1.311668,0.14750792,1.4429471
832,0.68851537,0.17956714,0.35016796,-1.2642511,-0.25563973,1.0291537,-0.24570464
833,-0.14206508,-1.0687761,-0.72112966,1.2841703,0.17779195,-0.6963646,0.15800509
834,-0.6504456,-1.0851969,0.179409,1.681937,-0.26383,-0.755029,-0.2548198
835,0.62412816,1.708813,0.34279582,-1.3161129,-0.25563973,1.0291246,-0.24572334
836,0.2579592,-1.0667981,-1.0273191,0.9304967,0.3578211,-0.8380826,0.32258976
837,0.5804793,-0.67855656,0.34653386,-1.3001559,-0.25563973,1.0291357,-0.24572933
838,1.5457462,0.7887799,1.846171,0.606821,-1.4774917,-0.11445396,-1.5003586
839,0.35341728,0.31422538,-1.3713316,0.2830102,1.6251297,-0.21055622,1.7047353
840,1.4015964,0.53601074,2.1693172,-0.27381375,-2.2832825,-0.86310554,-2.2207701
841,-1.9009506,-1.077425,0.28291923,-1.1691126,0.40157706,0.8201192,0.48692316
842,0.6886087,1.1835141,1.4982239,1.0848869,-1.1161442,0.6069851,-1.2103763
843,-1.5244029,-1.0536522,-1.5996797,-0.5870283,0.9538633,-1.9074655,0.7987601
844,-0.14537643,1.9393322,0.2998304,-1.2934153,-0.25563973,1.0291512,-0.24570066
845,1.3321825,0.9981557,-1.4924688,-0.049917214,0.97429466,-1.230911,0.8987514
846,0.6886087,-0.72501826,1.7157817,0.8322746,-1.028956,-0.8607429,-0.9662478
847,-0.57373136,0.32790565,-1.2559268,0.55442375,1.1817806,-0.06049878,1.2454368
848,-1.1141825,-1.0518128,-0.90868354,1.0175483,0.154948,-1.0961814,0.11697952
849,0.6636335,0.3386584,1.2080204,-0.06083779,-1.3590676,0.50368124,-1.459344
850,-0.42743263,-1.0712274,-1.1317788,0.7376286,0.35365644,-1.0789953,0.30535734
851,-0.10560306,-1.0917052,-0.5995295,-0.1345854,1.1536216,0.27434498,1.2848518
852,-2.7498572,-1.0680156,0.22460689,-0.25383624,-0.12116838,1.0139636,-0.091434196
853,1.512174,1.009813,0.768579,-0.9966043,-2.2350478,-0.1403615,-2.3230176
854,-1.928416,-1.0817997,-1.0537753,0.9015197,0.58384466,-0.5798689,0.55312103
855,0.8850756,1.2452468,1.352113,1.2480614,-0.80251956,-0.50119704,-0.769988
856,0.6873008,1.3418988,1.1303365,1.407293,-0.7803938,0.88441867,-0.85786057
857,-1.8721691,-1.0384872,-0.46995583,1.476108,-0.0044265683,-0.77819204,-0.018569967
858,0.66982865,0.7143106,2.0038745,-0.37377068,-2.721052,-0.6186663,-2.762214
859,0.23328614,1.2504824,-0.13207671,-0.7907335,1.6251297,-0.17807123,1.7232653
860,-0.09289867,-0.5741578,0.055704415,-0.37179706,0.32669148,0.79819566,0.42589316
861,-0.8555808,-1.0784397,0.29351538,1.7250412,-0.26514146,1.029178,-0.2458709
862,-0.12681921,-0.18524528,0.35976905,-1.2983859,-0.25563973,1.0291322,-0.24572103
863,-1.591725,-0.18580277,0.36098772,-1.2984961,-0.25563973,1.029148,-0.2457177
864,-0.6525002,-1.0859319,-0.48979303,0.81075543,0.50025505,0.6949561,0.59651506
865,0.5228323,1.7216898,-0.41809553,-0.32082143,1.2008362,0.23147446,1.3346382
866,-0.74410194,-0.100354314,-0.8200696,0.07603263,1.3116682,0.14755082,1.4429435
867,-0.36674222,-0.74807036,-0.20285845,-0.90905464,2.52413,-1.1245079,2.5565238
868,0.13372876,0.3414818,-1.3657801,0.23756666,0.9579359,-0.924538,0.891969
869,-1.8677506,-1.0765591,-0.09486172,-0.56360257,0.91261035,0.4554316,1.0073228
870,0.63598037,-0.56436545,0.35850975,-1.2914408,-0.25563973,1.0291998,-0.2457254
871,0.025760986,-1.0907822,0.3240727,-1.3002443,-0.23819925,1.0291542,-0.24571256
872,-2.7504816,-1.0437645,0.27824828,-0.91627806,-0.12116172,1.0139769,-0.09142767
873,1.1115625,-0.12944981,-1.4960508,-0.10665602,1.8625765,-0.9384341,1.8090081
874,-1.9775723,-1.0722163,-1.5900885,-0.54040295,0.6861723,-1.8883353,0.5616499
875,-1.3569713,-1.0514079,0.16575626,-0.5984555,0.13631935,0.93903965,0.20423302
876,-0.12616377,-1.0199119,-1.4999031,-0.09569027,1.9515922,-0.94218326,1.888168
877,0.49452367,0.9662428,0.36065364,-1.291863,-0.25563973,1.0291353,-0.24572372
878,-0.047130935,0.75772935,2.033298,-0.002528929,-1.4146148,-1.2977858,-1.3022286
879,-0.7341589,-0.384679,-1.5755684,-0.5643915,0.8112253,-2.0072374,0.63978463
880,-0.10528989,-1.0711521,0.32975885,-1.3051313,-0.23938593,1.0291309,-0.24572697
881,1.4927857,0.55414295,-1.6188934,-0.8784513,1.1419996,-2.1731217,0.9358476
882,0.057287592,0.055406995,1.9985616,0.20021878,-1.3829216,-1.0646623,-1.2937905
883,-1.0007312,-1.0612274,-1.5981032,-0.6218519,0.71014196,-1.9023439,0.5816308
884,0.017456004,-1.0617852,-0.32898834,1.5928606,-0.0038894801,-0.3556821,0.0005364394
885,-0.22894418,-1.0683999,-1.6486464,-1.0687441,1.3111246,-2.449209,1.0804183
886,-0.851611,2.1774523,-1.0287308,0.81989074,0.2843466,-0.9882866,0.23131637
887,0.5369078,1.708591,0.341743,-1.3145543,-0.25563973,1.029158,-0.2456985
888,1.5319427,-0.7004192,0.34446988,-1.3140116,-0.25563973,1.0291414,-0.24572441
889,0.35924202,-0.7882355,-0.95935476,0.9309972,0.65108526,0.06169466,0.6894665
890,-0.28189972,-0.56532276,-0.7150219,0.74065965,0.68474495,0.6154918,0.82096183
891,0.62160975,-1.0446279,1.423016,0.91898984,-0.8096219,-1.0670018,-0.7463193
892,0.6695406,0.6095884,-0.004240962,1.6897227,-0.13803765,0.108180955,-0.12414303
893,0.6816477,2.2476115,-1.5005218,-0.18517488,1.4404818,-1.2972502,1.319686
894,0.68864787,0.3305916,-0.2807162,1.6199785,0.05634222,0.50305396,0.09578664
895,-0.79235893,-0.54390424,0.6217558,1.7025993,-0.44048753,-0.5106719,-0.4246151
896,0.6885675,-1.0390512,-1.148552,0.7156439,0.3542895,-1.0674571,0.30624247
897,-1.369791,-1.0719327,-1.4804572,-0.2218114,0.4159096,-1.7806453,0.3280732
