id,uid,iid,rate
30107,676,5513,0
30112,673,5858,1
30114,798,4187,0
30118,428,4434,0
30122,996,4190,1
30127,829,5716,1
30133,723,3944,0
30134,148,3189,0
30144,415,5066,0
30150,205,5632,1
30152,733,4020,1
30154,286,5788,0
30156,619,4637,0
30157,477,5538,0
30158,18,5836,1
30159,935,3503,0
30165,207,5259,0
30171,45,4329,0
30182,111,3941,1
30186,20,5978,0
30197,714,3844,0
30203,23,3903,1
30210,71,5623,0
30215,723,5082,0
30216,21,4287,0
30232,521,4089,1
30238,410,4050,0
30242,190,5514,0
30247,743,5339,1
30252,345,4058,0
30263,667,3961,1
30265,861,4397,0
30267,682,3125,0
30271,890,5692,0
30274,730,3129,0
30284,669,5785,0
30287,533,3015,0
30294,226,5100,0
30297,902,3020,0
30299,399,3897,0
30301,570,5886,1
30303,399,5161,1
30304,893,3283,0
30315,764,4699,1
30318,183,5285,0
30320,922,4916,1
30323,977,5694,0
30334,533,5863,0
30339,388,3706,1
30348,208,4393,0
30354,723,3154,0
30366,662,3795,0
30367,709,3653,0
30369,258,3495,1
30385,49,5030,0
30392,241,5417,0
30399,857,3326,0
30400,861,5925,0
30405,847,3285,0
30411,354,4814,0
30413,709,5764,1
30419,1000,5330,0
30431,725,3578,0
30432,659,5640,0
30442,863,5975,0
30447,844,3273,0
30449,869,4062,0
30457,519,5545,0
30464,487,3292,1
30465,760,3241,0
30468,249,5696,0
30476,198,5025,1
30495,623,3158,1
30500,616,3178,1
30513,127,3274,0
30523,643,3611,1
30533,134,5461,0
30539,533,3715,0
30552,903,4119,0
30558,622,4689,0
30560,66,4721,1
30573,791,4443,0
30574,645,4005,0
30579,370,3950,0
30582,700,5248,0
30584,939,3516,1
30596,360,5998,0
30603,861,4495,0
30605,708,4983,1
30608,876,5637,0
30611,640,4669,1
30613,384,3185,1
30618,669,5322,0
30632,577,4373,0
30634,325,4776,1
30636,774,3023,1
30641,989,5538,0
30642,101,4922,0
30650,57,3951,0
30654,407,4179,1
30655,333,5243,0
30656,215,4060,0
30659,20,4388,1
30660,985,5517,0
30671,820,4308,1
30677,108,3329,0
30707,982,5952,0
30708,100,3603,0
30717,783,5598,1
30722,659,4690,0
30737,347,5755,0
30739,197,3636,1
30740,404,4544,0
30756,464,3753,0
30759,20,5632,1
30766,20,5476,0
30781,789,5636,0
30783,954,5517,0
30789,39,3520,0
30798,986,3314,0
30805,46,4110,0
30807,723,4543,0
30812,437,5563,0
30815,20,5107,1
30816,66,4364,0
30819,876,3168,0
30821,173,4676,0
30828,703,4437,0
30829,595,3492,1
30831,521,4690,0
30832,419,4444,0
30833,428,3971,0
30838,84,5538,1
30839,873,4686,1
30843,393,5966,1
30852,108,3573,0
30853,905,4467,0
30854,559,5849,0
30855,779,4225,0
30857,721,4326,0
30862,49,5714,1
30868,868,4076,0
30871,213,3101,0
30886,183,3987,0
30891,13,5705,0
30900,891,5683,0
30907,116,4220,0
30936,310,4229,1
30939,428,4559,0
30940,994,5970,0
30943,443,4177,0
30944,96,3996,0
30949,557,5490,0
30954,585,3538,0
30962,5,4874,0
30964,49,3763,0
30967,977,5199,0
30968,333,4722,1
30969,406,4778,1
30978,850,4822,0
30982,23,3491,0
30983,511,4993,1
30985,577,3618,0
30988,961,4468,0
30993,409,5655,0
30996,844,4002,0
31010,696,4486,1
31015,82,5200,1
31019,764,4617,1
31024,760,5550,1
31025,330,3500,0
31028,942,3091,1
31029,888,5813,0
31031,643,4105,0
31042,333,5398,0
31046,248,5285,0
31048,251,3339,0
31051,491,5255,1
31061,402,3244,1
31064,284,3293,1
31065,876,3961,0
31071,979,3473,1
31075,333,4604,0
31077,208,4071,0
31083,303,5753,1
31085,11,4777,1
31088,315,5489,0
31089,922,4988,0
31090,996,3213,0
31091,709,5512,0
31094,547,5256,0
31102,645,4612,1
31105,691,4084,0
31109,803,3590,1
31111,574,3360,0
31116,45,3758,1
31118,924,5325,0
31120,11,4103,0
31123,320,5847,0
31124,724,3032,0
31126,218,3765,0
31140,538,4323,0
31148,368,5787,0
31152,662,5904,1
31154,724,4173,0
31161,565,4777,1
31164,501,4183,0
31165,249,3001,1
31170,420,5842,0
31172,928,3047,0
31175,112,4953,1
31177,723,4226,0
31178,967,5383,0
31187,478,4577,0
31190,796,5324,0
31191,613,4725,1
31196,844,5704,1
31199,333,5705,1
31209,961,5344,1
31217,637,3735,1
31219,529,5202,1
31226,738,3903,1
31227,433,3406,0
31228,986,5301,1
31229,27,3048,0
31231,616,3662,0
31240,633,4069,1
31253,177,4246,0
31261,904,4704,1
31274,841,4612,0
31282,419,4876,0
31285,317,3970,0
31287,169,5836,0
31293,719,4295,0
31298,29,5305,0
31307,264,3610,0
31310,354,4326,0
31311,77,4833,0
31315,725,4722,0
31321,225,4474,0
31324,888,4560,0
31328,777,3649,1
31330,11,4728,1
31331,972,5875,0
31336,998,3845,0
31340,183,4709,0
31341,904,3360,0
31345,295,4475,0
31346,249,5897,0
31348,876,5424,1
31355,598,5639,1
31359,755,4905,1
31360,354,4952,0
31371,764,3711,0
31376,892,3413,0
31378,890,5654,0
31383,728,3402,1
31385,20,4598,0
31397,11,5166,0
31403,248,4208,0
31414,51,5053,0
31420,516,5613,0
31425,66,3922,0
31427,249,3472,0
31428,859,5979,0
31429,1000,5959,1
31430,661,5701,0
31433,509,4079,0
31442,360,4702,1
31446,971,3723,0
31447,501,4322,0
31449,928,3463,0
31453,740,5238,1
31457,187,5260,0
31463,23,3698,0
31464,345,4285,0
31469,169,5588,1
31475,838,3852,1
31479,118,3981,1
31489,471,5304,1
31495,640,4687,0
31503,23,5970,0
31513,733,4760,0
31514,648,5482,1
31518,971,4440,1
31531,356,5318,0
31554,11,4911,0
31558,48,5469,1
31561,368,5132,0
31568,741,3925,1
31573,214,3981,1
31574,522,5267,1
31577,491,5551,0
31580,307,5969,1
31586,545,5546,0
31593,183,4717,0
31595,960,3435,1
31604,11,4381,1
31609,922,3553,0
31612,51,4742,1
31613,213,4006,0
31619,4,3715,0
31624,241,4784,0
31632,368,3001,0
31641,302,4130,1
31643,876,5276,0
31654,49,4537,0
31656,736,4673,0
31657,564,4414,1
31660,413,3692,0
31662,180,5952,0
31672,136,3213,0
31673,539,5549,1
31680,529,5322,0
31681,173,4904,0
31685,710,5812,0
31687,798,5379,0
31692,10,5040,1
31695,997,5073,0
31698,309,5823,0
31701,294,4158,0
31702,963,3997,0
31709,204,3999,0
31713,667,5553,0
31726,578,5225,1
31729,533,4124,0
31731,989,3573,1
31750,403,4329,1
31757,811,5366,0
31766,345,5583,0
31767,428,5618,1
31773,530,3990,1
31774,529,4093,0
31778,316,3968,0
31783,292,4262,1
31793,874,4973,0
31795,25,5946,0
31796,720,3903,1
31798,765,3298,0
31799,190,5782,1
31800,957,3688,0
31801,49,4328,0
31805,728,5608,0
31810,700,4021,1
31813,574,4684,0
31816,700,3775,0
31824,324,3773,0
31834,764,5861,1
31837,454,3383,0
31839,5,5935,0
31847,540,5815,1
31855,388,3029,0
31868,904,3470,1
31872,833,4064,0
31876,75,4515,1
31877,795,3237,1
31884,443,5082,1
31886,403,4075,0
31891,100,3656,1
31894,270,4528,0
31896,407,3666,0
31903,42,3778,0
31904,564,4786,1
31907,728,3125,0
31909,750,5088,1
31913,522,5008,0
31925,170,4211,0
31939,597,4163,0
31941,455,3802,1
31943,326,4545,1
31947,16,5603,1
31950,405,4293,0
31955,779,5941,0
31966,21,5935,0
31967,44,4936,0
31968,194,5407,0
31972,514,4847,1
31985,909,4291,0
31989,335,3377,1
31992,876,4280,0
32000,884,3980,0
32006,156,4690,1
32023,477,4487,0
32028,836,5637,1
32033,343,4482,1
32038,333,5581,0
32050,154,4800,0
32059,795,5533,0
32063,623,3826,0
32071,183,3451,0
32077,477,3983,0
32082,723,5959,1
32094,339,5528,0
32095,833,3460,1
32097,322,4725,0
32102,126,5985,0
32113,415,5101,1
32127,324,5563,0
32129,853,5380,1
32144,878,4017,1
32147,613,3167,0
32163,205,3274,0
32165,477,4080,0
32168,55,4747,0
32175,413,5527,1
32180,533,3106,0
32183,159,3920,0
32186,661,5957,0
32191,511,5421,0
32198,924,5887,0
32202,879,5213,0
32208,34,4641,1
32218,347,5274,0
32223,604,5034,1
32230,326,5166,0
32247,295,3470,0
32248,375,4572,1
32267,96,5795,0
32269,724,3648,1
32274,776,3866,1
32288,773,4430,0
32290,289,4412,1
32298,751,4645,1
32300,521,4263,0
32307,565,4432,0
32314,471,5175,1
32319,567,5559,1
32322,417,4473,0
32323,501,3354,0
32329,574,3948,0
32330,755,3201,0
32338,436,4123,1
32350,406,3434,0
32351,574,3211,0
32362,27,3324,1
32373,544,3492,0
32389,608,5089,0
32391,715,3042,0
32392,728,4350,0
32395,433,5083,0
32398,961,4703,0
32403,991,3263,0
32404,427,5541,0
32406,956,3638,0
32431,574,4752,0
32436,135,3706,0
32438,293,3716,1
32439,269,5477,0
32457,90,5587,1
32470,764,4512,0
32487,975,4374,0
32489,354,5183,0
32495,271,4368,0
32500,52,5286,0
32523,137,4246,1
32529,632,3183,0
32537,507,3384,0
32541,722,3496,0
32543,43,3767,1
32547,280,3188,0
32548,830,3190,0
32551,533,5695,1
32560,333,5410,0
32564,558,4800,0
32565,464,5370,0
32576,331,5060,0
32577,86,5819,0
32580,183,4912,0
32625,204,4795,0
32638,322,4966,1
32648,795,3043,1
32651,82,3005,1
32662,635,5341,0
32666,20,4185,0
32667,924,3735,0
32671,551,3371,0
32683,881,5299,0
32686,940,4992,0
32695,406,3803,0
32704,799,4648,0
32705,564,5412,1
32711,640,3292,1
32713,594,5684,1
32716,795,4080,0
32723,21,5935,0
32735,17,4429,0
32743,724,4668,0
32749,607,5790,0
32750,869,4020,1
32755,564,3550,1
32756,81,3457,0
32764,379,5346,1
32767,11,4012,1
32771,853,3393,1
32790,967,4758,1
32808,533,4361,0
32811,622,3845,1
32814,992,5443,0
32817,338,4616,1
32831,768,3448,0
32841,20,5001,0
32842,619,4929,0
32845,817,5407,1
32846,970,3083,0
32859,428,4173,0
32860,950,5250,0
32862,961,5361,0
32866,254,5504,0
32875,34,3859,0
32876,844,4888,0
32877,388,4720,0
32881,570,5177,0
32882,370,5804,0
32883,985,3545,1
32884,709,5303,0
32892,138,5676,1
32895,781,3576,0
32896,34,3889,0
32900,21,5529,0
32907,12,5667,0
32912,269,5698,0
32918,799,4640,1
32923,102,4662,0
32927,131,4542,0
32935,199,5725,0
32938,857,4083,0
32941,709,5457,1
32947,797,4894,0
32948,562,4239,1
32952,241,5608,0
32953,699,3852,1
32956,961,4620,1
32957,407,3630,0
32968,446,3786,1
32984,728,4103,0
32988,365,3745,1
32999,725,5801,0
33001,471,3033,1
33006,940,4730,0
33009,559,4540,1
33010,539,3604,0
33019,360,5995,0
33021,525,5175,1
33022,967,5581,0
33028,208,3801,1
33029,714,4937,0
33030,82,4482,0
33035,719,4998,0
33045,0,5920,0
33046,0,5896,0
33049,481,3748,1
33056,130,5959,1
33059,179,3133,1
33067,974,4435,0
33069,643,4587,0
33082,836,5889,0
33089,401,3648,0
33090,863,4947,1
33103,478,3701,0
33104,321,3026,0
33105,621,5379,0
33142,130,3419,0
33148,635,3025,1
33150,513,5753,1
33153,857,3299,1
33155,956,5420,0
33163,764,4561,1
33165,632,5285,0
33171,643,5744,0
33179,574,5935,0
33187,240,5894,0
33190,400,3271,1
33195,760,3039,1
33202,162,4669,0
33208,974,4243,1
33210,786,4251,0
33213,510,4842,1
33215,597,4617,1
33216,529,5829,0
33227,645,5882,0
33228,12,4835,0
33229,977,4864,0
33239,844,5937,1
33252,338,4260,0
33258,530,3125,0
33261,270,4622,0
33275,154,4516,1
33282,173,3143,0
33286,194,4848,0
33290,276,4425,1
33294,51,3428,1
33295,277,4971,0
33301,693,3038,0
33305,594,3796,0
33313,961,5719,0
33319,953,4322,0
33322,433,3861,0
33334,633,3321,0
33335,315,3976,0
33351,200,3631,1
33360,431,5548,0
33363,13,5303,0
33365,724,4154,0
33371,436,5055,0
33373,811,4901,1
33381,123,5167,0
33384,888,3488,0
33392,343,4762,1
33394,82,5794,0
33402,685,3830,0
33411,443,5056,0
33414,112,4852,0
33428,455,4457,0
33429,539,4306,0
33443,659,3798,0
33444,253,3205,0
33449,646,5689,0
33457,131,3655,0
33466,648,3514,1
33469,177,4599,0
33477,839,3130,0
33481,996,4210,0
33492,885,4406,0
33494,320,5230,0
33505,739,4988,0
33517,897,3942,0
33523,684,3013,0
33528,271,3601,1
33530,961,5346,1
33531,861,5451,0
33538,320,4018,0
33541,208,3399,1
33547,876,4253,0
33548,749,3888,0
33561,22,5951,0
33563,614,3764,0
33565,102,4671,1
33572,320,3324,0
33573,317,3111,0
33575,959,3547,0
33579,577,5872,0
33586,158,5815,0
33587,985,3718,0
33589,51,4327,1
33593,647,5253,0
33595,570,4937,0
33601,66,4672,0
33604,214,3180,0
33611,134,4234,0
33618,697,4214,0
33620,616,5843,0
33628,363,4377,0
33632,354,4993,1
33640,794,5451,0
33650,29,3533,1
33651,916,3652,0
33656,317,5949,1
33661,428,5629,1
33662,20,3460,0
33668,727,3261,0
33669,763,4030,0
33670,30,4102,0
33671,630,3717,0
33682,522,5427,0
33689,691,4720,0
33698,356,4069,1
33702,354,5728,0
33705,986,4804,1
33711,977,4894,0
33712,656,4878,0
33724,694,5663,0
33733,156,4157,0
33738,387,5255,0
33743,962,5937,1
33752,368,4653,1
33755,47,4404,1
33761,338,5794,0
33764,190,5844,1
33765,971,3233,1
33766,169,4797,0
33768,550,4854,1
33775,202,5011,1
33776,622,3285,0
33788,499,5251,0
33791,725,4040,0
33799,351,4310,0
33801,724,4430,1
33808,662,4887,1
33810,521,3043,0
33813,724,3006,0
33825,49,3362,1
33827,718,5464,0
33828,48,5414,0
33849,763,5610,0
33850,791,4294,1
33851,356,3294,1
33863,818,5203,0
33868,667,4976,0
33879,806,4407,0
33887,515,5563,1
33900,430,4667,0
33901,169,4817,0
33922,407,4625,1
33926,739,3302,1
33932,51,5288,0
33950,22,5395,1
33960,8,4903,1
33966,989,5680,0
33974,764,4679,0
33979,100,4201,0
33986,820,4198,1
33990,183,4702,0
33992,689,4703,0
33993,366,3000,0
34000,530,4990,0
34005,948,3062,1
34009,20,4886,0
34011,284,3643,0
34015,258,4755,0
34020,689,3904,1
34021,869,4808,1
34026,220,4802,0
34031,382,3794,1
34041,248,3454,0
34042,516,5515,1
34044,212,3432,0
34059,680,3837,0
34063,20,4884,0
34065,96,3891,1
34067,733,5516,0
34069,513,5469,0
34080,557,3981,1
34096,809,4584,1
34099,654,3129,1
34103,659,5547,0
34105,974,5975,1
34106,2,5525,0
34124,294,5918,1
34130,833,5505,0
34136,114,4655,0
34141,64,4695,1
34143,857,3542,0
34150,709,3249,0
34154,82,5016,1
34164,651,5071,1
34181,977,3340,0
34187,522,5884,0
34191,671,4638,0
34202,70,3444,0
34204,743,5274,1
34208,956,4724,0
34211,635,5227,1
34222,180,5998,0
34223,804,3353,0
34231,233,3188,1
34233,912,4189,0
34247,888,3914,0
34250,491,3506,1
34253,428,3505,0
34261,325,5492,0
34270,499,3386,1
34272,556,5258,1
34274,501,3978,1
34275,86,4511,1
34280,568,3858,0
34282,597,4720,1
34284,251,3473,0
34294,93,5897,0
34304,519,5708,0
34310,207,5202,0
34321,986,5578,0
34323,776,4002,1
34335,471,5178,1
34339,101,4377,0
34341,965,5828,0
34346,876,3249,0
34350,648,5598,0
34357,840,4662,0
34367,974,5530,1
34370,598,4597,0
34371,79,4695,0
34380,172,3981,1
34381,26,4406,1
34385,961,3759,0
34386,930,5709,0
34387,363,4131,0
34401,507,3608,1
34402,869,5941,0
34412,520,4137,1
34413,454,4518,0
34417,608,3813,1
34418,348,3594,0
34424,457,4488,0
34429,474,3640,1
34437,924,3749,1
34439,604,5107,0
34441,904,4268,0
34442,326,3932,0
34446,676,3293,1
34448,325,3671,1
34450,539,4418,0
34451,347,3236,1
34455,916,5481,0
34458,559,3677,1
34465,853,5936,0
34470,52,4070,0
34472,248,5190,0
34477,435,4977,0
34479,441,3936,0
34485,578,5321,0
34489,443,3754,0
34502,4,5717,0
34517,170,3297,0
34519,918,3495,1
34525,406,4780,1
34527,212,5579,1
34528,454,5165,0
34542,723,5034,0
34545,457,4001,1
34549,861,5896,0
34551,326,3744,0
34554,756,5153,0
34558,20,3714,0
34570,820,5346,1
34575,94,5322,0
34579,354,5030,0
34595,645,4318,0
34599,684,5595,0
34600,940,5366,0
34603,11,5414,0
34607,324,5949,0
34620,799,4643,0
34631,194,5870,0
34634,922,4002,1
34644,445,3482,1
34650,324,3257,1
34659,622,3057,1
34663,491,4443,0
34677,809,5590,0
34679,309,4271,0
34680,537,5546,1
34688,744,4027,1
34692,840,5930,0
34697,356,4287,0
34698,333,4376,1
34701,837,4949,1
34706,844,4645,0
34707,5,5548,1
34708,916,5276,0
34710,811,5000,0
34722,756,5184,0
34727,832,4512,1
34730,82,3755,1
34738,853,4233,1
34741,403,4695,0
34743,694,5064,1
34746,574,4386,0
34749,478,4078,1
34759,623,4175,0
34771,227,3522,0
34773,97,5329,0
34785,42,4789,1
34788,436,4075,0
34789,787,3161,0
34805,727,5570,0
34809,762,3751,0
34826,95,5794,0
34837,965,5804,1
34845,597,4015,0
34851,433,4680,0
34852,830,3852,1
34854,399,5880,0
34862,54,4538,0
34867,320,3826,1
34876,183,4557,1
34882,292,3171,0
34886,574,3756,1
34889,450,3513,1
34890,64,4045,0
34898,248,3994,0
34901,574,3553,1
34904,183,3198,1
34905,959,4285,1
34907,863,3619,1
34910,352,3668,0
34913,625,4205,1
34924,127,3477,0
34925,207,5236,0
34927,377,3938,0
34932,776,4255,0
34935,134,4658,0
34936,59,3730,0
34953,725,4450,1
34954,146,4585,1
34955,382,3894,1
34956,259,4771,0
34982,857,3120,1
34984,514,5459,0
34989,946,3405,0
34992,49,4799,1
34993,405,3742,0
34994,820,5264,0
35000,625,5621,0
35005,795,5089,0
35009,56,3267,0
35019,783,3620,0
35025,251,5175,0
35043,49,3166,0
35045,723,4907,1
35049,867,4201,1
35054,873,4873,0
35057,820,4447,0
35059,838,3301,1
35060,526,3299,1
35063,751,5348,0
35067,977,4085,0
35072,111,3377,0
35074,759,4212,0
35076,262,5248,1
35081,564,3313,0
35089,427,4246,0
35091,394,5081,1
35103,49,5474,1
35105,247,3121,0
35106,428,3168,0
35112,340,5828,1
35123,533,5658,0
35136,407,5296,1
35137,129,5779,0
35138,363,4274,0
35141,557,5852,1
35148,169,4891,1
35151,128,3864,1
35154,399,5798,0
35165,31,5968,0
35176,194,5924,0
35177,533,4619,0
35178,479,4587,0
35179,510,4071,0
35180,903,5479,0
35213,928,5801,1
35223,612,3081,1
35238,684,3543,1
35248,417,4223,0
35264,320,5030,0
35280,0,5440,0
35284,436,3344,0
35292,428,3113,0
35293,764,5239,0
35308,508,4109,0
35309,514,3236,1
35323,579,3981,1
35329,23,4863,0
35331,261,3241,0
35348,102,4445,1
35358,533,3169,0
35364,22,3605,0
35367,792,4510,1
35374,433,5272,0
35392,2,5891,0
35394,791,5616,0
35397,965,3529,1
35399,640,4706,0
35405,944,4787,0
35425,20,5892,1
35431,51,4814,0
35438,693,3616,0
35440,162,5419,0
35443,643,3552,1
35447,723,4066,0
35453,565,5057,0
35458,857,4040,1
35462,955,3492,0
35472,388,5412,0
35474,857,3981,1
35475,853,5581,0
35486,263,4809,0
35489,678,5154,0
35490,220,4589,1
35492,659,5261,0
35508,49,5336,0
35510,974,4712,0
35521,241,5237,0
35534,499,3598,1
35538,205,3246,0
35551,648,5109,1
35566,977,3506,1
35575,714,3165,1
35583,661,3234,1
35586,789,5696,1
35588,539,5830,0
35592,225,3975,1
35593,109,4987,0
35597,382,3149,0
35613,643,3728,0
35619,18,3064,1
35623,391,5084,0
35626,961,3903,0
35632,179,3053,1
35643,70,4100,1
35647,621,4217,1
35656,714,3603,0
35669,922,4264,0
35670,162,5032,0
35680,325,3703,0
35681,90,5058,1
35694,388,4350,0
35696,995,3125,1
35699,207,4262,1
35700,370,4673,1
35715,582,3817,0
35717,438,4506,0
35723,113,4227,0
35724,114,5692,1
35728,938,4087,0
35733,384,3623,0
35734,751,5977,0
35741,626,3145,0
35760,331,4451,0
35766,557,3025,1
35772,289,4185,1
35781,311,5937,1
35783,853,5817,0
35796,430,4580,1
35801,625,4411,0
35804,832,5064,0
35805,795,5940,1
35820,696,3157,0
35826,946,3394,1
35840,701,5315,1
35843,379,3011,0
35844,414,3319,1
35845,883,5826,1
35848,62,5071,0
35849,44,4126,0
35858,517,5926,1
35867,443,3781,1
35872,965,3281,1
35874,724,5897,0
35879,443,3013,0
35883,164,3832,0
35890,522,4012,0
35902,82,4118,0
35905,975,4505,1
35907,749,3001,1
35918,971,4421,1
35930,700,3835,0
35932,636,5083,0
35935,86,4393,0
35939,431,3264,0
35952,806,3981,1
35957,428,3539,0
35959,586,5191,1
35962,673,4637,0
35966,959,4484,0
35967,739,3833,1
35974,597,5066,0
35986,216,3603,1
35996,597,3405,0
35997,668,4839,0
35998,183,3084,0
35999,607,4073,0
36005,401,5173,0
36010,744,4182,0
36022,428,5062,1
36026,853,3267,0
36032,144,3314,0
36034,108,4892,0
36040,464,4257,0
36064,738,4514,0
36069,351,5501,0
36071,248,4020,1
36075,932,3715,0
36082,517,3878,0
36084,362,4636,0
36086,501,5840,0
36088,18,4200,0
36090,149,3935,0
36100,830,5034,1
36102,165,5293,0
36107,160,4291,0
36126,2,4778,0
36133,366,5967,0
36136,86,3046,0
36149,724,3944,0
36151,723,4513,1
36152,949,5934,1
36155,971,3343,1
36158,387,5574,0
36163,739,4492,0
36188,648,4985,0
36191,200,4130,1
36192,918,5803,0
36204,428,4749,1
36209,350,3981,1
36212,723,5423,1
36227,488,5241,0
36230,359,5972,0
36233,662,5356,1
36238,598,4986,0
36240,101,3805,0
36244,717,5156,0
36252,725,3354,0
36257,533,3080,0
36266,333,5578,0
36268,990,3981,0
36273,70,3641,0
36276,318,3808,0
36277,430,3334,0
36310,407,4553,1
36317,345,5271,1
36318,100,5291,1
36323,51,4033,0
36328,956,3981,1
36335,685,5580,0
36336,407,5695,0
36338,825,3096,1
36340,255,5339,0
36346,597,4620,1
36349,965,5473,0
36352,33,3646,1
36374,983,4731,0
36377,96,4792,1
36379,52,5787,0
36383,354,4702,1
36392,887,5772,1
36398,553,3847,0
36405,852,3207,0
36408,744,3156,1
36415,959,4153,0
36416,577,4697,1
36424,863,5034,1
36439,574,3769,1
36443,661,4575,0
36456,425,3869,0
36463,458,5198,1
36464,861,3369,1
36472,879,3660,1
36474,377,5571,0
36479,347,3434,1
36480,837,3499,1
36488,507,3330,1
36500,17,5096,0
36512,387,3985,0
36515,333,5957,1
36516,964,3081,0
36523,564,3069,0
36527,944,3951,1
36531,619,5702,0
36533,964,3910,0
36534,350,4050,1
36541,891,3039,1
36542,71,4932,1
36548,329,3894,0
36549,82,5106,1
36550,407,4554,1
36552,519,4841,1
36569,501,4001,0
36572,20,5659,1
36581,435,4939,0
36586,533,3405,1
36591,229,5028,0
36594,149,5256,0
36595,930,5331,0
36603,743,5051,0
36606,360,4330,0
36618,363,3873,0
36627,739,4835,0
36646,674,4742,0
36649,213,4664,0
36652,713,3486,0
36657,989,3292,1
36660,616,4117,0
36673,971,4708,0
36676,874,4750,0
36678,415,4177,1
36686,183,5636,0
36694,96,5176,0
36697,873,5767,0
36708,167,4373,0
36709,190,4296,0
36713,882,5660,0
36748,427,5226,0
36754,557,5779,0
36761,194,4547,1
36763,739,4342,0
36770,651,4698,1
36779,439,4178,0
36797,970,3282,1
36798,533,3859,1
36800,391,5842,0
36802,363,3512,1
36803,330,3843,0
36807,23,4359,1
36811,300,3704,1
36815,403,3802,1
36823,671,4270,0
36824,727,4351,0
36826,124,4807,0
36840,857,5293,0
36848,162,4034,0
36849,333,3180,0
36853,723,3993,0
36862,533,5572,1
36864,557,5034,1
36869,734,4617,0
36871,478,4045,1
36877,39,5973,0
36889,421,4079,0
36896,523,5733,0
36900,250,5354,1
36905,835,3374,1
36911,144,4931,1
36913,554,5573,1
36917,756,3031,1
36919,514,3611,0
36927,533,3172,1
36933,526,5627,0
36939,241,5322,1
36947,358,5808,0
36949,939,4715,0
36973,45,4481,0
36980,458,3225,0
36983,51,4777,0
36985,680,3949,0
36987,97,5853,0
36988,734,3591,1
36998,20,5901,1
36999,552,4893,0
37001,588,3845,0
37011,320,5576,1
37018,356,3365,0
37023,414,5805,0
37027,112,5281,0
37030,660,3235,0
37031,724,4436,1
37033,795,4183,0
37041,236,3771,0
37053,743,3550,0
37061,863,3934,0
37071,696,5152,1
37072,345,4741,0
37073,320,4223,0
37086,773,4262,0
37089,418,5048,0
37092,732,5253,1
37093,529,4547,0
37094,223,3710,1
37105,709,4975,0
37107,331,3075,1
37117,396,3177,0
37121,874,3734,0
37122,80,4604,0
37124,333,5041,0
37131,55,3592,0
37133,218,4738,1
37139,123,3113,1
37141,820,4199,1
37152,723,3358,0
37157,421,5206,0
37165,119,3305,0
37175,187,4179,1
37178,417,3895,0
37185,523,5557,0
37186,428,4933,0
37192,702,4545,0
37197,739,5511,1
37202,427,4000,1
37203,433,4279,1
37204,956,3960,1
37207,928,4349,1
37209,461,4694,1
37219,124,3109,0
37225,354,3017,0
37232,177,3344,0
37236,844,4576,0
37238,762,4839,1
37246,511,5851,1
37258,971,4929,1
37262,723,3643,1
37263,510,4349,0
37270,985,4476,0
37278,385,4882,0
37285,261,3325,0
37304,660,3072,0
37308,5,3387,0
37329,176,5569,0
37334,968,3677,1
37336,730,3736,0
37337,443,3850,0
37338,333,3812,0
37341,183,3252,0
37347,930,4294,0
37350,350,4122,0
37363,774,3014,1
37365,368,3099,0
37368,388,3939,1
37369,539,4254,1
37379,691,5141,0
37385,494,5354,0
37387,948,3380,0
37391,564,5445,0
37395,503,4808,1
37396,433,4282,1
37398,336,5620,0
37403,326,4234,0
37408,463,4694,0
37411,169,4575,0
37416,564,4877,0
37418,26,4018,1
37461,938,5550,0
37475,586,4781,1
37488,588,3236,1
37500,764,4608,0
37517,876,5674,0
37518,723,4486,1
37525,832,5733,0
37527,331,5959,0
37531,82,3251,0
37532,565,4999,1
37541,724,4440,1
37543,514,5802,1
37553,645,3621,0
37557,773,5021,1
37558,48,5996,0
37562,333,5449,0
37564,970,4824,0
37572,23,4476,0
37574,354,4618,0
37575,598,3616,1
37576,47,3127,1
37581,803,4464,0
37584,309,5103,1
37599,415,5964,0
37602,162,3042,1
37603,940,5575,0
37608,162,5091,0
37621,122,4624,1
37622,845,4133,0
37624,795,4228,0
37630,428,3759,0
37633,129,5110,1
37634,207,4258,1
37644,96,4787,1
37650,49,3111,0
37660,55,4368,0
37664,723,4383,0
37678,567,5008,0
37680,47,3125,1
37692,920,3861,1
37709,499,5223,0
37710,270,3838,0
37712,428,3642,0
37727,96,4308,0
37734,999,3776,0
37746,992,4704,0
37748,609,3747,0
37756,837,4097,0
37765,443,3532,0
37768,992,4137,0
37771,82,3478,0
37784,112,3339,1
37789,547,3185,1
37791,888,3867,0
37792,830,5462,1
37797,265,3966,0
37798,640,3656,0
37799,968,4639,0
37801,20,5111,0
37805,11,4497,0
37808,586,3660,1
37810,818,3440,0
37815,853,3153,0
37816,647,3282,0
37821,359,4354,1
37826,222,3852,1
37829,375,4158,0
37830,541,4806,0
37837,213,5987,1
37838,819,4892,0
37842,333,4871,0
37854,726,4768,0
37857,144,3910,0
37866,687,3440,0
37872,362,3305,1
37875,49,4310,0
37885,169,3855,0
37887,674,5535,0
37897,59,4752,0
37902,928,3348,0
37903,542,5949,0
37919,433,5603,1
37928,23,3330,0
37931,52,4791,0
37940,830,4812,1
37947,109,4468,0
37952,326,3561,0
37960,684,4835,0
