id,y,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12
21900,1,1.992316,-0.193093,-0.155890,-0.084460,-0.050938,0.002526,-0.035712,-0.221191,-0.083382,-0.296801,-0.244230,-0.314136,-0.293382
22641,1,-0.616452,-0.653854,-0.667786,-0.662643,-0.609231,-0.618730,-0.526047,-0.241658,-0.210984,-0.065639,-0.135714,0.179644,-0.092956
6392,0,-0.616452,-0.695642,-0.690983,-0.677929,-0.623455,-0.588218,-0.631499,-0.341942,-0.256990,-0.117608,-0.017623,-0.231403,-0.247649
25648,1,-1.486041,-0.664176,-0.690576,-0.640509,-0.656487,-0.681497,-0.693898,-0.160815,-0.126784,-0.240005,-0.250804,-0.314136,-0.180709
22472,0,-0.616452,-0.677281,-0.685630,-0.645037,-0.665704,-0.641347,-0.647687,-0.318939,-0.157599,-0.271981,-0.223803,-0.294500,-0.293382
19042,0,0.253137,-0.499199,-0.005382,0.046041,0.117641,0.039799,0.073082,2.694645,-0.148485,-0.181447,-0.226739,-0.215956,-0.203379
20959,0,-0.616452,-0.608862,-0.614353,-0.598042,-0.600915,-0.615687,-0.610476,-0.275408,-0.208032,-0.240005,-0.304360,-0.149455,-0.093519
25663,0,0.253137,-0.494446,-0.548962,-0.562252,-0.521203,-0.378764,-0.509323,-0.220587,-0.207121,-0.121072,-0.244038,-0.248421,-0.270544
11853,0,0.253137,-0.696416,-0.696351,-0.659284,-0.657450,-0.652482,-0.647384,-0.341942,-0.170186,-0.296801,-0.308063,-0.314136,-0.216317
1851,0,-1.486041,-0.695642,-0.662883,-0.654568,-0.547986,-0.663059,-0.652724,-0.221191,-0.186679,0.162116,-0.308063,-0.314136,-0.293382
7986,0,-0.616452,-0.118142,0.057943,-0.621345,0.009903,0.798630,-0.449477,2.891952,-0.086681,2.196572,2.883583,0.478112,-0.239380
11330,0,0.253137,1.426349,1.023146,-0.272453,0.890338,0.798630,0.833781,-0.132559,-0.175958,4.980745,-0.079668,-0.117776,-0.169628
9706,0,1.992316,-0.143076,-0.075353,-0.060523,0.004120,0.097812,0.142196,-0.094402,-0.256990,-0.198941,-0.078264,-0.183229,-0.137002
16586,0,0.253137,2.203741,1.889786,1.539042,1.612081,1.434871,1.530167,0.262115,0.133671,0.157629,0.011166,0.013196,0.052286
7465,0,-0.616452,-0.576255,-0.621996,-0.677929,-0.662020,-0.663059,-0.636268,-0.281566,-0.256990,-0.258520,-0.308063,-0.249992,-0.045142
29293,1,0.253137,-0.404977,-0.399214,-0.365924,-0.323168,-0.279613,-0.259479,-0.341942,-0.191887,-0.211606,-0.212313,-0.215956,-0.209004
1144,0,-0.616452,-0.661487,-0.690983,-0.677929,-0.672497,-0.626165,-0.559866,-0.341942,-0.256990,-0.296801,-0.164885,0.047821,-0.043567
11589,0,-0.616452,-0.686801,-0.667800,-0.668541,-0.662378,-0.652351,-0.641793,-0.242322,-0.228735,-0.259827,-0.266507,-0.271526,-0.293382
792,0,-0.616452,-0.696375,-0.687148,-0.677655,-0.676446,-0.671727,-0.634320,-0.305716,-0.256165,-0.296801,-0.308063,-0.190037,-0.293382
9442,0,0.253137,-0.586848,-0.609042,-0.563924,-0.593050,-0.629027,-0.652724,-0.273959,-0.152825,-0.285442,-0.294977,-0.314136,-0.293382
12607,1,-1.486041,-0.655892,-0.679308,-0.660250,-0.667368,-0.663059,-0.652724,-0.291770,-0.203779,-0.278058,-0.308063,-0.314136,-0.293382
26479,0,-1.486041,-0.688879,-0.691012,-0.670762,-0.672544,-0.663108,-0.652775,-0.341942,-0.235332,-0.296801,-0.308063,-0.314136,-0.293382
11795,1,0.253137,-0.560108,-0.562029,-0.563838,-0.597293,-0.496995,-0.482926,-0.281566,-0.191149,-0.285783,0.119618,-0.248683,-0.209004
9743,0,-0.616452,-0.524622,-0.136079,-0.193187,-0.291364,-0.487784,-0.146151,1.953415,-0.204777,-0.294473,-0.142927,1.739922,0.326908
8040,0,-1.486041,-0.692654,-0.690983,-0.677929,-0.672497,-0.663059,-0.652724,-0.341942,-0.256990,-0.296801,-0.308063,-0.314136,-0.293382
14101,0,0.253137,-0.270122,-0.236244,-0.196590,-0.143319,-0.091378,-0.057491,-0.248903,-0.189456,-0.227566,-0.227505,-0.231010,-0.219467
6636,1,0.253137,-0.489679,-0.485314,-0.453237,-0.395667,-0.377103,-0.343135,-0.341942,-0.191887,-0.154810,-0.308063,-0.215956,-0.209004
18285,0,0.253137,-0.645434,-0.618118,-0.559324,-0.544349,-0.532080,-0.516140,-0.247695,-0.113763,-0.279762,-0.308063,-0.294566,-0.180878
3432,0,-0.616452,-0.639364,-0.662658,-0.629131,-0.649973,-0.571901,-0.529909,-0.220225,-0.109467,-0.214503,0.048763,0.164590,-0.204560
21838,0,0.253137,-0.140903,-0.139226,-0.087733,-0.042513,-0.012113,0.027778,-0.242322,-0.157165,-0.205927,-0.223165,-0.215956,-0.209004
7726,0,0.253137,1.332521,1.350800,0.567020,0.410482,0.315655,1.353787,-0.341942,-0.039980,-0.092333,-0.180397,-0.183229,-0.012122
5196,0,0.253137,-0.049139,-0.022847,0.002766,0.037665,0.054569,0.134959,-0.203078,-0.170186,-0.183208,-0.180397,-0.052323,-0.293382
8307,0,-0.616452,-0.695642,-0.690983,-0.677929,-0.658010,-0.622447,-0.652724,-0.341942,-0.256990,-0.243867,-0.149310,-0.314136,-0.293382
12891,0,0.253137,1.134978,1.192340,1.229762,1.350857,1.461385,1.495996,-0.040064,-0.057341,-0.035537,-0.008048,0.011298,-0.012122
25959,0,0.253137,1.363444,1.430395,1.524074,0.915520,1.030618,1.112910,0.098800,0.003595,-0.003163,-0.052731,-0.052323,-0.057124
24643,0,-0.616452,-0.444836,0.158908,0.244690,1.262674,-0.393847,0.041412,3.353040,1.702735,5.538999,-0.296190,2.636437,1.956695
14536,0,-0.616452,-0.692532,-0.693330,-0.686047,-0.668549,-0.665394,-0.646948,-0.341942,-0.256990,-0.227907,-0.308063,-0.246588,-0.293382
19790,0,0.253137,0.136670,0.189665,0.233385,0.285552,0.370510,0.512991,-0.159547,-0.073139,-0.126411,-0.180397,0.144038,-0.293382
8997,0,-0.616452,-0.687534,-0.672662,-0.595245,-0.285472,-0.660591,-0.646327,-0.263091,-0.008123,1.117322,-0.060199,-0.289198,-0.167715
24487,0,0.253137,-0.308623,-0.324030,-0.249410,-0.105359,-0.561506,-0.532697,-0.040064,-0.039980,0.157913,-0.307935,-0.181855,0.141220
15979,1,1.992316,0.390233,0.456397,0.459793,0.543776,0.360592,0.367155,-0.133525,-0.080518,-0.099774,-0.012516,-0.314136,-0.152752
16225,1,-1.486041,-0.695642,-0.690983,-0.677929,-0.672497,-0.663059,-0.652724,-0.341942,-0.256990,-0.296801,-0.308063,-0.314136,-0.293382
981,0,0.253137,0.172197,0.225774,0.229924,0.325594,0.315326,0.369607,-0.160815,-0.161939,-0.171792,-0.168843,-0.156197,-0.183578
4119,0,0.253137,-0.464731,-0.435871,-0.428449,-0.416232,-0.372234,-0.353412,-0.160815,-0.213588,-0.240005,-0.180397,-0.248683,-0.180878
23425,0,0.253137,-0.470041,-0.422636,-0.420316,-0.529255,1.885228,1.471128,0.811170,0.518385,0.228170,9.584444,-0.314136,1.359862
4557,0,-1.486041,-0.695642,-0.690983,-0.677929,-0.672497,-0.663059,-0.652724,-0.341942,-0.256990,-0.296801,-0.308063,-0.314136,-0.293382
3192,1,1.992316,-0.458512,-0.453645,-0.418182,-0.372257,-0.336410,-0.327133,-0.341942,-0.196227,-0.205927,-0.244230,-0.314136,-0.237130
1748,0,0.253137,-0.119269,-0.085961,-0.254198,-0.242274,0.755617,0.450661,-0.100440,-0.126784,-0.245627,3.713411,-0.137412,-0.180878
16678,0,0.253137,-0.123044,-0.153529,-0.282879,-0.305898,-0.378962,-0.356619,-0.253069,-0.191887,-0.223988,-0.268614,-0.272246,-0.257156
15326,0,-1.486041,-0.622429,-0.587362,-0.607155,-0.584858,-0.620589,-0.583425,0.103328,-0.043973,0.023418,-0.142927,-0.044010,-0.015385
23388,1,0.253137,-0.601882,-0.698107,-0.667099,-0.433595,-0.534021,-0.538776,-0.341942,-0.191800,0.576107,-0.295296,-0.314136,-0.293382
14968,0,0.253137,-0.447267,-0.561481,-0.530802,-0.522742,-0.500927,-0.489777,-0.262427,-0.200437,-0.277831,-0.284253,-0.292798,-0.216936
4719,1,0.253137,-0.508325,0.262193,0.209563,0.187016,0.009155,-0.091545,3.463105,-0.126350,-0.123401,-0.179567,-0.182248,-0.123557
29251,1,0.253137,-0.439173,-0.388016,-0.375931,-0.359246,-0.338137,-0.330256,-0.142702,-0.256990,-0.296801,-0.307935,-0.289002,-0.153427
14035,1,1.992316,1.492989,1.438460,1.552092,1.761510,2.083168,2.101321,0.080687,0.051164,0.043979,0.528149,-0.314136,0.044129
12302,0,0.253137,-0.068681,-0.097314,-0.003160,0.026924,0.092483,0.166645,-0.341942,-0.013939,-0.296801,-0.193163,-0.052323,-0.293382
18343,0,0.253137,-0.445012,-0.507191,-0.496497,-0.450912,-0.430511,-0.381739,-0.261823,-0.256990,-0.183208,-0.289998,-0.183229,-0.245062
18027,1,0.253137,0.853779,1.054534,1.135643,1.289239,1.437025,1.022486,0.388602,-0.039980,-0.058255,-0.116564,0.013131,-0.180878
24270,1,0.253137,-0.430848,-0.507542,-0.474722,-0.509685,-0.478869,-0.447899,-0.221191,-0.202564,-0.240005,-0.261848,-0.248683,-0.237130
15605,0,0.253137,-0.684411,-0.679364,-0.666003,-0.659642,-0.635853,-0.638837,-0.292011,-0.221096,-0.249830,-0.202483,-0.314136,-0.293382
21700,0,0.253137,-0.639690,-0.615294,-0.585064,-0.557888,-0.527425,-0.466420,-0.251378,-0.200567,-0.228645,-0.244230,-0.117776,-0.270544
19123,0,0.253137,1.344214,1.461376,1.577442,1.809169,2.028313,2.164761,-0.011144,-0.010380,0.035459,0.114831,0.130292,0.057349
7403,1,-0.616452,-0.682659,-0.672170,-0.640192,-0.644253,-0.647021,-0.633565,-0.261099,-0.143407,-0.296801,-0.308063,-0.239454,-0.196629
27355,1,-1.486041,-0.696918,-0.720349,-0.712392,-0.709648,-0.702370,-0.692856,-0.341760,-0.256990,-0.296801,-0.308063,-0.314136,-0.293382
5371,0,-0.616452,-0.654846,-0.607552,-0.624575,-0.449792,-0.418142,-0.540438,0.018561,-0.095882,0.518060,0.643239,0.124860,1.167087
3561,1,1.992316,-0.594725,-0.551955,-0.534637,-0.522820,-0.489182,-0.472230,-0.184965,-0.241799,-0.296801,-0.237846,-0.281409,-0.220255
22294,0,0.253137,0.317007,0.344528,0.383728,0.476670,0.522214,0.562880,-0.147955,-0.113590,-0.080122,-0.116308,-0.117383,-0.067699
439,0,0.253137,-0.002435,0.014780,-0.004847,0.026722,-0.311079,-0.302465,-0.191003,-0.126437,-0.240005,-0.259486,-0.261773,-0.253781
10679,0,-0.616452,-0.637395,-0.650139,-0.624286,-0.552494,-0.580323,-0.602517,-0.270276,-0.213588,-0.069615,-0.244230,-0.116467,-0.293382
6327,0,-0.616452,-0.682102,-0.124796,-0.582800,-0.662160,-0.496650,-0.652724,2.091011,0.029333,-0.100001,0.337735,-0.314136,-0.255975
15544,0,-1.486041,-0.695642,-0.690983,-0.677929,-0.672497,-0.663059,-0.652724,-0.341942,-0.256990,-0.296801,-0.308063,-0.314136,-0.293382
16804,0,0.253137,0.201382,0.278407,0.343366,0.476266,0.569635,0.640172,-0.112515,-0.113763,-0.069615,-0.142097,-0.117776,-0.124626
13376,0,0.253137,-0.592851,-0.570178,-0.539641,-0.520442,-0.498805,-0.498694,-0.272027,-0.207077,-0.277774,-0.285976,-0.292144,-0.218961
16944,0,-0.616452,0.097898,0.128321,0.178445,-0.207082,-0.641001,-0.621223,0.865569,-0.126784,-0.126411,-0.244230,-0.183229,1.112916
22606,0,-0.616452,-0.686353,-0.666733,-0.677929,-0.672497,-0.579912,-0.552041,-0.236767,-0.256990,-0.296801,0.014613,0.078322,0.024329
15061,1,-0.616452,-0.425823,-0.412716,-0.390971,-0.666435,-0.656644,-0.652724,-0.250473,-0.213588,-0.274651,-0.283168,-0.314136,-0.249506
23251,0,0.253137,0.093756,0.142835,0.161256,0.058199,-0.122991,-0.163816,-0.172890,-0.161505,-0.211606,-0.231463,-0.242137,-0.225880
8571,0,0.253137,-0.021991,-0.277215,-0.447137,-0.416450,-0.365803,-0.343672,-0.221191,-0.187547,-0.240005,-0.180397,-0.273686,-0.180878
10327,1,0.253137,-0.455592,-0.426373,-0.403920,-0.377433,-0.436695,-0.652724,-0.254337,-0.196227,-0.275219,-0.308063,-0.314136,-0.293382
13672,0,0.253137,1.193374,1.151819,1.172760,1.229284,1.133569,1.050428,0.002138,-0.070362,-0.068308,-0.066455,-0.073006,-0.068374
25222,1,0.253137,0.858871,0.811154,0.864591,0.220281,0.300703,0.363243,-0.064214,-0.061681,-0.137657,-0.177205,-0.130867,-0.164003
9331,0,0.253137,2.236783,2.427675,2.565831,2.896143,3.189505,3.359828,0.232230,0.097170,0.178246,0.234070,0.250399,0.198091
28625,1,0.253137,7.312193,7.483161,7.580061,5.297491,4.345615,3.497823,-0.160815,-0.256990,-0.296801,-0.244230,-0.031378,15.906160
6494,0,-0.616452,0.135760,0.101288,0.098054,-0.320152,-0.276718,-0.316520,-0.341398,-0.167538,-0.296801,-0.255656,1.087482,-0.253837
12198,1,0.253137,1.169337,1.187886,1.290961,1.464658,1.660954,-0.314488,-0.341942,0.033890,-0.012818,0.076148,0.085064,0.537009
7684,0,-1.486041,-0.695642,-0.690983,-0.677929,-0.672497,-0.663059,-0.652724,-0.341942,-0.256990,-0.296801,-0.308063,-0.314136,-0.293382
7243,0,-0.616452,-0.557677,-0.160470,-0.453107,-0.062534,-0.195529,-0.230916,1.956856,-0.256990,1.942350,-0.308063,1.330053,1.696530
29925,0,0.253137,-0.029203,0.004945,-0.043421,0.016991,-0.344880,-0.327737,-0.239847,-0.172703,-0.223193,-0.265039,-0.268777,-0.237130
22633,0,-1.486041,-0.684397,-0.669444,-0.573615,-0.659689,-0.585915,-0.629081,-0.248541,0.057544,-0.249774,-0.007218,-0.221520,-0.191004
1418,0,2.861905,-0.659341,-0.690983,-0.673358,-0.667570,-0.638040,-0.632507,-0.341942,-0.243231,-0.296801,-0.231208,-0.314136,-0.293382
16135,1,-0.616452,-0.695642,-0.667491,-0.665874,-0.659502,-0.650229,-0.646175,-0.240994,-0.220706,-0.296801,-0.258273,-0.288609,-0.293382
16416,0,1.992316,-0.437720,-0.411648,-0.378469,-0.359495,-0.304450,-0.294808,-0.251378,-0.191887,-0.296801,-0.180397,-0.314136,-0.237130
19564,1,-0.616452,-0.651491,-0.629977,-0.641057,-0.603480,-0.583580,-0.550983,-0.079489,-0.146011,-0.044454,0.000378,0.099136,0.150839
17488,0,0.253137,0.560683,0.549396,0.481942,0.570574,0.605246,0.633170,-0.132318,-0.100569,-0.128002,-0.116564,-0.168306,-0.169572
1427,0,-1.486041,-0.689259,-0.680586,-0.623508,-0.659502,-0.641264,-0.628544,-0.297264,-0.092844,-0.249319,-0.223484,-0.219883,-0.264919
6471,0,-1.486041,-0.630958,-0.622151,-0.667878,-0.693840,-0.692222,-0.682496,-0.160272,-0.256990,-0.218819,-0.308063,-0.314136,-0.234880
20820,1,0.253137,-0.471834,-0.385107,-0.511998,-0.661383,-0.609075,-0.640718,0.567736,0.245257,-0.110395,-0.098563,-0.314136,-0.117764
24479,1,0.253137,3.086682,3.240938,-0.677929,2.278470,2.516633,2.583748,0.080446,-0.256990,10.485534,0.076339,0.083689,0.004753
7777,1,-1.486041,-0.695642,-0.690983,-0.677929,-0.672497,-0.663059,-0.652724,-0.341942,-0.256990,-0.296801,-0.308063,-0.314136,-0.293382
16201,0,-1.486041,-0.695642,-0.690983,-0.677929,-0.672497,-0.663059,-0.652724,-0.341942,-0.256990,-0.296801,-0.308063,-0.314136,-0.293382
16708,0,0.253137,0.230933,0.235427,0.294757,0.378181,-0.062445,-0.024277,-0.198369,-0.144145,-0.148392,-0.212313,-0.215956,-0.209004
7600,0,0.253137,6.095863,6.017513,5.891684,6.016467,6.015161,5.691528,0.618029,0.458664,0.505622,0.535170,0.369328,0.241011
4049,1,1.992316,0.342117,0.416690,0.580431,0.650084,0.871957,0.888471,-0.091383,0.201985,-0.296801,0.312202,-0.314136,-0.107751
4615,1,0.253137,-0.528560,-0.525793,-0.509287,-0.580925,-0.650673,-0.287454,-0.221191,-0.183206,-0.279762,-0.308063,1.060385,-0.237130
6385,0,0.253137,-0.453813,-0.430771,-0.114785,-0.360754,-0.340571,-0.318149,-0.263574,-0.174135,-0.202178,0.011102,-0.268122,-0.249787
19616,0,0.253137,-0.390636,-0.009049,0.033697,-0.260586,-0.316474,-0.338501,1.257949,-0.159422,-0.221148,-0.273337,-0.267468,-0.085081
18063,1,1.992316,-0.489109,-0.484907,-0.372167,-0.340422,-0.322215,-0.276858,-0.341942,0.039358,-0.251364,-0.308063,-0.183229,-0.293382
10526,0,-0.616452,-0.531860,-0.535769,-0.666681,-0.666435,-0.461631,-0.444356,-0.341942,-0.223136,-0.296801,0.473635,-0.254508,-0.293382
3723,0,0.253137,-0.426421,-0.620732,-0.403416,-0.480617,-0.229742,-0.635748,-0.040064,0.569252,-0.296801,0.585598,-0.314136,-0.071243
4580,1,1.992316,1.709313,1.730806,1.856613,1.991458,2.033543,2.070811,-0.341942,0.046737,-0.037922,0.069892,-0.017894,-0.011335
2936,1,-1.486041,-0.391682,-0.400844,-0.894228,-0.905664,-0.909785,-0.904600,-0.341942,-0.256990,-0.296801,-0.308063,-0.314136,-0.293382
9684,0,0.253137,5.157446,5.448726,4.077982,3.825140,4.070942,4.270209,0.798371,0.267131,0.273551,0.394419,0.410367,0.213223
11367,0,0.253137,0.587043,0.666730,0.751481,0.890976,1.027838,1.109249,-0.064214,-0.039980,-0.069615,-0.052731,-0.052323,-0.057124
22315,0,-0.616452,-0.464134,-0.477587,-0.514031,-0.451285,-0.479905,-0.522185,0.575042,0.236316,0.511472,0.402717,0.194698,0.144539
9242,1,-0.616452,-0.498520,-0.690983,-0.677929,-0.672497,-0.663059,-0.427060,-0.341942,-0.256990,-0.296801,-0.308063,0.565492,-0.293382
5542,0,0.253137,-0.390812,-0.384700,-0.344395,-0.292716,-0.221221,-0.161667,-0.341942,-0.183293,-0.183208,-0.116564,-0.117776,-0.012122
12989,0,-1.486041,-0.402709,-0.624947,-0.677929,-0.672497,-0.663059,-0.652724,-0.058177,-0.256990,-0.296801,-0.308063,-0.314136,-0.293382
9814,0,0.253137,-0.195361,-0.160091,-0.203439,-0.208248,-0.161333,-0.173858,-0.244918,-0.196878,-0.241652,-0.243081,-0.249730,-0.247818
2048,0,-0.616452,-0.577817,-0.542064,-0.594091,-0.603698,-0.613088,-0.565676,-0.040064,-0.004651,-0.296801,-0.308063,0.025174,0.103082
11476,0,0.253137,-0.556115,-0.539942,-0.552489,-0.560593,-0.569319,-0.547356,-0.199938,-0.256990,-0.285499,-0.295360,-0.165230,-0.197810
8192,0,-0.616452,-0.655117,-0.688820,-0.647488,-0.656533,-0.653255,-0.642834,-0.332644,-0.165195,-0.238471,-0.270018,-0.275584,-0.230661
17177,0,0.253137,2.145874,2.195774,2.215498,2.378996,2.507126,2.550047,0.097592,0.062448,0.189833,0.113235,0.125121,0.093800
451,1,-1.486041,-0.695642,-0.690983,-0.677929,-0.672497,-0.663059,-0.652724,-0.341942,-0.256990,-0.296801,-0.308063,-0.314136,-0.293382
26671,0,-1.486041,0.128957,0.174617,0.303942,0.400503,-1.672530,0.678121,-0.191003,0.068524,-0.116074,1.300527,6.362108,0.390191
11246,1,1.992316,2.931945,3.122227,3.149609,3.537988,4.035710,4.222218,0.267851,-0.256990,0.267303,0.936807,0.314216,0.270881
2338,0,-0.616452,-0.673465,-0.572820,-0.595418,-0.511286,-0.498607,-0.630425,0.167326,0.001469,0.292237,-0.308063,-0.226952,-0.293382
8379,0,0.253137,-0.504360,-0.486200,-0.412269,-0.468881,-0.423948,-0.368474,-0.221191,-0.039980,-0.069615,-0.180397,0.013131,-0.180878
15717,0,0.253137,-0.481952,-0.470660,-0.166135,-0.548328,-0.515253,-0.477032,-0.251378,-0.122444,-0.126411,-0.212313,-0.183229,-0.209004
6243,0,0.253137,-0.410368,-0.426120,-0.393538,-0.367143,-0.355687,-0.349919,-0.052864,-0.190498,-0.239891,-0.243847,-0.182968,-0.163496
25015,1,0.253137,-0.464052,-0.424701,-0.451074,-0.403113,-0.380968,-0.347954,-0.207968,-0.170186,-0.183208,-0.244230,-0.248683,-0.293382
22905,0,1.992316,-0.695642,-0.690983,-0.677929,-0.672497,-0.658650,-0.650743,-0.341942,-0.256990,-0.296801,-0.290955,-0.314136,0.145383
18160,0,-1.486041,-0.660495,-0.143287,-0.587559,-0.365122,-0.460792,-0.607387,2.044642,0.043785,0.831919,0.480976,-0.136561,0.004247
16889,0,-0.616452,-0.435547,-0.410904,-0.365116,-0.276239,-0.171646,-0.645739,-0.040064,-0.039980,-0.012818,0.011102,-0.286908,-0.261543
3510,1,0.253137,-0.047034,-0.057818,-0.018301,-0.002175,0.033417,0.069656,-0.341942,-0.109423,-0.296801,-0.210526,-0.115289,-0.293382
12582,0,0.253137,-0.140305,-0.095024,-0.052577,0.016804,0.085114,0.195594,-0.191003,-0.126784,-0.183208,-0.189589,0.078584,-0.180878
7384,0,0.253137,0.139468,0.134953,0.102005,-0.087825,-0.020945,-0.017762,-0.338621,-0.152825,-0.222057,-0.180397,-0.213927,-0.210298
1222,0,0.253137,-0.654642,-0.670203,-0.405968,-0.657730,-0.569961,-0.652724,-0.252646,0.562481,-0.296801,-0.007410,-0.314136,0.108988
9180,0,-1.486041,-0.685660,-0.691054,-0.678001,-0.656766,-0.654834,-0.652724,-0.341942,-0.256990,-0.239039,-0.276146,-0.314136,-0.233811
16633,0,-0.616452,-0.611048,-0.641582,-0.571033,-0.615030,-0.602150,-0.593953,-0.281566,0.064054,-0.296801,-0.071689,-0.085049,-0.085419
7135,1,2.861905,-0.178901,-0.140954,-0.126754,-0.000030,0.027923,0.036341,-0.221191,-0.256990,0.043979,-0.308063,-0.314136,-0.214629
7536,1,1.992316,0.024345,0.103311,0.151249,0.236229,0.321807,0.333975,-0.040064,-0.148485,-0.154810,-0.148480,-0.314136,-0.012122
14196,1,-1.486041,-0.685592,-0.680586,-0.667258,-0.660994,-0.650887,-0.640298,-0.297264,-0.224872,-0.254772,-0.260826,-0.265701,-0.251756
16847,0,0.253137,-0.112615,-0.050905,-0.046204,-0.105235,-0.332955,-0.313363,0.020553,-0.178649,-0.225521,-0.244038,-0.241417,-0.124514
23722,0,0.253137,2.820163,2.978730,3.107979,3.036618,2.546833,2.634610,0.261814,0.220431,0.445361,0.330458,0.209491,0.352840
16792,0,-0.616452,-0.661025,-0.402965,-0.641893,-0.633652,-0.663059,-0.466823,0.892677,-0.148528,-0.154866,-0.308063,0.410498,-0.249506
5153,0,0.253137,1.162302,0.392018,1.634113,0.770335,0.841132,0.851127,0.020312,-0.039980,0.555149,0.011102,0.144038,0.269137
15029,0,0.253137,-0.631460,-0.618231,0.271281,0.320433,0.222606,0.220160,-0.258684,2.428848,-0.174859,-0.189653,-0.198022,-0.206698
10285,0,0.253137,2.281191,0.923824,0.774870,0.484893,0.465368,0.242829,-0.035958,-0.039980,-0.183208,-0.116564,-0.117776,-0.237130
23297,1,0.253137,-0.670165,-0.667238,-0.671743,-0.597324,-0.643814,-0.639627,-0.341942,-0.256990,-0.022133,-0.308063,-0.314136,-0.293382
839,0,0.253137,0.512322,0.429996,0.483961,0.772854,0.957143,1.080183,1.469324,0.201985,0.555149,0.330267,0.340398,0.831656
25407,1,0.253137,-0.144597,-0.102611,-0.062210,0.011768,0.070343,0.111652,-0.222579,-0.178866,-0.181390,-0.205930,-0.206007,-0.195841
6256,1,0.253137,-0.016165,0.045817,0.086229,0.128755,0.203164,0.249613,-0.130627,-0.170186,-0.296801,-0.174013,-0.176684,-0.169628
10651,0,-0.616452,-0.656829,-0.551407,-0.399450,0.047536,1.753986,3.342466,0.257829,0.581187,1.407099,6.405884,6.476782,0.029616
28146,0,-0.616452,0.268660,-0.170193,0.028910,-0.163262,-0.145114,-0.278000,1.858625,1.862454,1.573399,1.711994,1.153852,1.843291
29518,0,0.253137,0.674556,0.756217,0.827748,0.673603,0.788941,0.865215,-0.058177,-0.079085,-0.069615,-0.116564,-0.117776,-0.001603
23456,0,0.253137,-0.678775,-0.690983,-0.619845,0.249815,0.233808,0.330852,-0.341942,-0.082167,2.919367,-0.174013,0.013131,-0.180878
7043,0,-1.486041,-0.695805,-0.684127,-0.670892,-0.664912,-0.667335,-0.661221,-0.311754,-0.256990,-0.296801,-0.308063,-0.314136,-0.293382
5612,0,0.253137,-0.014604,0.018869,0.044123,0.091200,0.137288,-0.652724,-0.217327,-0.169969,-0.219160,-0.199547,-0.314136,-0.293382
19906,0,-0.616452,-0.691703,-0.611739,0.084283,1.682155,-0.180413,-0.613180,0.001716,2.037146,5.425803,1.574242,-0.159339,0.199497
13002,0,-1.486041,-0.695642,-0.692501,-0.681043,-0.677534,-0.670164,-0.661792,-0.335421,-0.252302,-0.290667,-0.301169,-0.307067,-0.293382
5508,0,0.253137,0.494776,0.578340,0.652228,0.778045,0.902139,0.989104,-0.040064,-0.070362,-0.098013,-0.084647,-0.039232,-0.040248
3560,0,0.253137,-0.693401,-0.688946,-0.678217,-0.665564,-0.660345,-0.652724,-0.333187,-0.256990,-0.260963,-0.308063,-0.314136,-0.284100
25917,0,-1.486041,-0.671197,-0.690983,-0.677929,-0.672497,-0.663059,-0.652724,-0.341942,-0.256990,-0.296801,-0.308063,-0.314136,-0.293382
27070,0,0.253137,1.346319,1.381036,1.509770,1.349940,0.630165,0.686299,0.563691,0.611048,-0.012818,-0.180397,0.144038,0.550397
26339,0,0.253137,-0.588545,-0.591212,-0.600378,-0.586987,-0.508411,-0.497888,-0.070252,-0.110378,0.015637,0.292095,0.078584,0.026298
20818,0,-0.616452,-0.690345,-0.685504,-0.672305,-0.666435,-0.663059,-0.639627,-0.318395,-0.240063,-0.274651,-0.308063,-0.263082,-0.293382
10173,0,-0.616452,-0.606309,-0.078894,-0.435486,-0.500265,-0.390097,-0.386693,2.303774,0.474983,0.333642,0.752521,0.724347,-0.206360
25769,0,2.861905,0.696203,0.795333,0.895031,1.180724,1.280223,1.329187,0.050499,0.025123,0.469954,-0.161247,-0.183098,-0.293382
23627,0,0.253137,1.138658,0.752592,0.769260,0.844373,0.847712,0.939535,-0.040064,0.046824,-0.066832,-0.244230,0.013327,-0.293382
8603,0,1.992316,-0.346757,-0.315572,-0.277428,-0.224678,-0.163043,-0.153002,-0.254699,-0.191887,-0.211606,-0.167630,-0.314136,-0.225880
12211,0,0.253137,-0.065490,-0.136613,-0.235062,-0.211932,-0.198539,-0.182052,-0.247756,-0.195315,-0.239948,-0.244230,-0.248159,-0.239155
21018,1,0.253137,-0.033005,0.014260,0.030107,0.066624,0.139904,0.118486,-0.191003,-0.256990,-0.194567,-0.180397,-0.183229,-0.180878
25238,0,1.992316,1.087962,1.118140,1.028099,1.204009,1.417172,1.435193,0.012100,-0.007168,0.036482,0.283988,-0.314136,-0.028323
10759,0,1.992316,-0.099278,-0.059968,-0.017897,0.052043,0.118373,0.161272,-0.221191,-0.174526,-0.188888,-0.193163,-0.189775,-0.186503
25480,0,0.253137,0.762042,0.815144,0.900237,0.985113,1.091411,0.899117,-0.020744,0.083498,-0.069615,-0.052731,-0.085049,0.241011
9224,0,-1.486041,-0.682604,-0.664808,-0.639471,-0.672497,-0.619404,-0.652724,-0.229100,-0.140629,-0.296801,-0.138650,-0.314136,-0.158546
