id,uid,iid,rate
35443,82,1279,0
35449,795,716,0
35450,547,2103,0
35460,942,399,0
35462,160,298,0
35464,616,1736,0
35465,144,2603,0
35467,94,2909,0
35471,577,1142,1
35474,487,2262,0
35478,854,2085,0
35501,623,2470,1
35502,627,2411,1
35514,187,1267,0
35523,226,317,0
35525,651,2369,1
35552,349,90,0
35561,463,2439,0
35562,165,158,0
35564,84,376,0
35568,648,1021,0
35581,577,2389,1
35587,476,2347,0
35589,835,2480,0
35595,196,2207,0
35601,724,1228,0
35618,961,476,0
35621,664,1114,1
35623,640,1148,1
35629,943,2437,1
35634,114,1872,0
35636,1000,1709,1
35637,248,1568,0
35643,405,304,0
35647,90,2620,0
35649,21,1211,0
35650,950,1945,0
35654,321,1113,0
35666,597,2678,1
35667,993,881,0
35669,577,2630,0
35674,405,1984,0
35678,840,1554,0
35679,756,208,0
35700,841,2732,0
35702,107,2677,0
35704,85,2388,1
35705,215,715,0
35706,20,578,0
35722,536,1611,1
35727,443,2067,0
35730,826,2852,0
35734,363,1345,0
35736,108,14,1
35738,177,1929,1
35749,111,2557,0
35769,825,1275,1
35771,633,767,1
35785,820,2649,0
35786,669,2365,1
35796,663,1608,0
35800,814,688,1
35807,935,724,0
35808,130,2372,0
35810,124,1919,1
35818,956,1138,0
35826,993,2998,0
35832,388,106,1
35835,971,843,1
35844,963,2419,0
35846,625,1785,1
35852,24,380,1
35855,961,858,0
35857,293,10,0
35859,427,2974,0
35864,759,450,0
35871,682,1440,0
35874,665,2114,0
35875,377,1573,0
35879,404,1345,1
35881,830,243,1
35883,388,2457,0
35886,351,2686,0
35889,287,212,1
35890,109,1230,0
35899,221,2883,0
35900,869,2057,1
35907,409,2648,1
35908,325,1639,0
35910,216,763,0
35914,863,280,0
35916,241,314,0
35919,169,673,0
35920,43,151,1
35921,55,495,1
35928,669,2364,1
35933,40,2436,0
35934,844,389,1
35940,863,1785,0
35941,915,2803,1
35946,509,1766,0
35949,701,2933,0
35954,216,899,1
35955,457,2948,1
35963,941,533,0
35971,248,2565,0
35973,675,2846,1
36008,112,1286,1
36013,118,321,0
36027,709,483,0
36028,588,2989,0
36030,269,377,1
36033,691,1458,0
36036,210,2292,0
36038,408,1485,0
36053,974,177,1
36054,210,48,0
36060,431,245,0
36067,385,2196,1
36068,818,1082,0
36079,869,620,0
36091,943,1422,0
36092,107,1655,0
36100,283,2119,0
36101,117,2489,1
36113,722,2529,0
36127,533,1533,0
36128,90,176,0
36134,283,1614,0
36146,777,2531,0
36149,78,1819,0
36157,795,2397,0
36167,957,1621,0
36176,485,106,0
36186,670,2890,1
36187,55,2166,0
36192,587,99,0
36202,485,29,1
36209,892,200,1
36211,669,1069,0
36214,113,2691,1
36216,44,2216,1
36217,414,2383,0
36223,423,2701,0
36227,116,400,1
36228,82,769,1
36234,515,22,1
36235,894,3,0
36242,169,2093,0
36243,286,394,0
36245,320,2950,0
36246,727,2620,0
36248,624,2022,0
36252,648,1634,0
36255,82,605,1
36256,157,2313,0
36262,332,2745,1
36263,158,717,0
36267,971,2093,0
36271,764,578,0
36277,536,628,0
36282,720,2661,1
36296,993,312,0
36312,857,901,0
36316,93,1987,1
36317,167,1735,1
36319,269,2313,0
36330,469,1352,0
36335,673,2111,0
36339,436,1756,0
36375,565,300,0
36376,648,81,0
36377,350,85,0
36390,865,77,1
36392,135,14,1
36394,564,1383,1
36395,876,1418,1
36408,63,2636,0
36415,377,711,0
36417,577,1476,1
36435,154,1942,1
36441,577,1019,0
36444,839,455,1
36452,49,948,0
36464,835,2126,0
36467,825,156,0
36468,66,91,1
36469,795,2372,0
36486,993,743,0
36488,95,2941,0
36490,590,380,1
36492,431,2265,0
36496,971,2610,0
36508,993,1605,1
36510,993,2523,0
36513,997,2481,0
36517,360,1981,0
36522,611,497,1
36530,813,1493,1
36540,321,1065,0
36543,663,2613,0
36548,190,2422,0
36554,567,667,1
36561,960,249,1
36565,325,2592,0
36571,333,1582,0
36575,262,1496,0
36576,20,2670,0
36580,854,2558,0
36581,347,2749,1
36591,495,521,1
36593,810,2534,0
36597,577,2687,0
36599,968,1646,0
36602,321,1763,0
36606,380,1456,1
36618,824,79,0
36619,34,1203,1
36620,11,214,0
36621,664,2376,0
36624,727,1658,1
36640,324,548,0
36641,880,1192,1
36642,803,2235,1
36644,448,2795,1
36662,887,436,0
36665,183,1968,0
36667,667,1398,0
36668,34,1187,1
36673,433,1362,0
36687,515,2662,0
36691,825,2832,0
36695,20,108,1
36701,656,342,1
36710,810,141,0
36714,118,1473,0
36717,921,498,0
36720,329,768,0
36723,706,2119,1
36730,420,1937,1
36733,915,16,0
36735,269,485,0
36737,49,1289,0
36748,567,2226,0
36749,377,1106,1
36776,917,286,1
36777,703,2136,0
36781,620,2688,0
36793,320,2168,1
36794,894,2014,0
36808,97,453,1
36830,724,2787,0
36835,700,846,0
36843,51,1912,0
36852,914,2823,0
36853,577,2113,0
36854,853,63,0
36855,423,2457,0
36858,975,2444,0
36859,724,1475,0
36862,364,2794,1
36876,725,583,0
36878,533,2834,1
36896,971,1899,0
36900,363,641,0
36907,165,767,1
36910,329,767,1
36920,433,1271,1
36930,90,2007,1
36942,43,2629,0
36943,169,2312,1
36945,726,2958,1
36951,728,1667,0
36959,183,1685,1
36963,506,2355,1
36982,49,2150,0
36983,812,185,0
36987,363,1157,0
36989,577,355,0
36997,533,538,1
37004,799,1761,0
37006,974,1640,0
37007,463,1941,1
37009,109,1050,1
37024,540,968,1
37025,861,1568,0
37033,183,90,0
37035,269,2666,0
37039,100,1478,0
37045,928,1495,0
37050,930,1282,0
37052,417,1117,1
37053,443,1113,0
37056,27,1084,1
37063,515,2356,0
37064,169,643,0
37065,217,1802,1
37081,573,1021,1
37086,438,2081,0
37093,300,254,0
37095,993,1655,1
37099,67,1855,0
37100,388,2081,0
37107,264,2000,0
37120,717,755,1
37122,741,1945,0
37140,81,856,1
37141,894,2839,1
37152,66,2710,0
37157,961,506,0
37172,759,708,0
37177,961,407,0
37182,645,2298,1
37188,573,1261,0
37190,835,239,1
37196,162,784,0
37201,662,179,0
37209,55,1694,1
37216,87,2563,0
37219,59,2790,0
37220,564,1176,0
37222,893,1010,0
37223,5,1703,0
37253,300,2866,0
37259,619,2589,0
37265,176,1179,1
37266,131,2257,0
37267,406,2853,1
37269,904,969,1
37274,597,1269,0
37279,112,266,1
37301,531,2003,0
37302,825,2627,0
37305,377,2417,1
37314,648,1940,1
37316,869,314,1
37317,148,405,0
37321,812,1149,0
37323,723,954,0
37332,187,650,1
37334,406,2546,1
37342,533,2526,1
37346,519,2968,1
37360,660,2345,1
37362,795,917,1
37364,116,2549,0
37369,577,468,1
37375,838,1034,0
37376,677,1453,0
37385,795,1533,0
37388,339,1963,0
37389,595,29,1
37392,112,1766,0
37396,951,243,0
37411,959,2418,0
37413,407,949,0
37415,258,703,1
37417,436,562,0
37431,410,2008,0
37435,882,1562,0
37444,90,46,0
37446,80,208,0
37475,588,2034,0
37476,509,1993,0
37481,82,1408,1
37484,414,1172,0
37489,577,2898,1
37499,761,1891,1
37500,549,220,0
37504,573,1008,1
37508,49,2421,1
37514,882,2379,0
37528,519,2098,0
37537,593,1674,0
37543,697,1797,0
37544,439,1810,1
37552,451,228,0
37563,517,2284,0
37569,564,615,1
37571,94,2597,0
37575,443,460,0
37576,577,178,0
37584,876,1485,0
37589,554,974,0
37590,448,2875,0
37592,223,489,0
37593,249,890,0
37599,53,378,0
37611,139,1156,0
37613,500,482,0
37614,12,1401,0
37617,436,655,1
37619,613,499,0
37630,259,1964,1
37634,332,1574,0
37636,922,2752,0
37645,66,740,1
37651,226,51,0
37660,923,1945,0
37668,928,2100,1
37675,812,14,1
37677,461,1723,0
37678,144,1935,0
37688,900,2269,0
37690,380,929,1
37712,873,2388,1
37715,798,627,0
37729,951,2826,0
37745,555,164,0
37752,548,963,0
37753,390,2589,0
37758,675,708,0
37766,570,1640,0
37770,950,1126,0
37775,749,2969,1
37787,248,773,1
37788,21,2232,0
37795,974,309,1
37797,162,220,1
37817,577,2479,0
37820,415,2486,0
37834,993,2263,0
37836,787,256,1
37849,95,2602,0
37850,670,1115,1
37852,917,1048,0
37854,793,2251,0
37856,164,212,1
37862,724,701,1
37866,916,311,0
37872,663,1587,0
37879,614,1445,0
37881,745,151,0
37897,974,2956,0
37899,199,2182,0
37903,657,2240,1
37909,919,71,0
37918,863,1044,1
37928,85,1167,1
37929,114,523,1
37931,105,584,1
37933,987,2110,0
37935,927,2359,0
37940,570,79,0
37943,499,2447,1
37946,34,469,0
37955,229,1643,0
37961,993,282,0
37966,515,1939,0
37968,187,1747,0
37970,993,1541,1
37973,557,2769,1
37980,183,1596,1
37982,660,1775,0
37987,479,2193,1
37992,808,1676,0
37993,882,418,0
37994,723,1329,0
37998,655,1767,0
38003,126,1535,1
38009,199,1203,1
38011,337,1411,0
38022,614,2640,1
38029,725,1900,1
38051,214,2873,0
38059,503,1922,1
38060,948,2409,1
38061,959,1124,1
38079,211,1045,0
38080,483,1012,1
38083,993,1570,1
38084,835,1044,0
38085,993,630,0
38087,67,2878,0
38089,906,1225,0
38092,894,1609,1
38093,191,541,0
38096,476,857,0
38098,438,2777,1
38101,815,496,1
38107,397,956,1
38115,10,1238,1
38118,225,2073,0
38120,650,830,1
38122,20,1924,0
38127,44,2075,0
38128,175,2201,1
38154,564,1402,1
38159,971,1828,1
38163,682,1831,0
38167,216,717,1
38189,904,1561,0
38193,363,447,1
38194,603,1951,0
38203,942,2914,1
38214,355,1267,0
38216,179,2863,0
38231,699,2904,1
38238,226,319,0
38241,993,1284,0
38242,136,694,0
38249,433,2769,1
38262,289,1538,1
38271,564,2766,0
38280,300,425,0
38281,577,2408,0
38283,332,1529,0
38288,905,1831,1
38300,501,2944,0
38318,588,189,0
38319,625,2821,0
38333,506,1277,1
38338,795,218,0
38342,575,177,0
38343,202,847,0
38360,662,2121,0
38361,516,1464,0
38362,916,1220,1
38367,916,2210,1
38381,180,1192,1
38382,579,9,0
38387,655,2406,0
38417,857,447,1
38423,999,1877,0
38428,876,2978,0
38429,903,287,1
38432,664,165,0
38435,922,635,0
38438,776,1136,1
38463,388,427,0
38471,0,2317,1
38488,526,2186,1
38490,522,2254,1
38498,966,2394,1
38516,591,2962,0
38517,982,1700,1
38520,151,533,0
38523,477,472,0
38524,659,639,0
38527,717,2190,0
38530,624,150,0
38536,257,328,1
38545,90,1107,1
38549,244,1424,1
38551,82,1536,0
38570,594,363,0
38571,229,92,0
38574,20,1194,1
38587,825,1081,0
38601,232,1257,0
38608,262,2518,0
38612,635,2788,1
38620,84,2715,1
38622,332,2375,1
38628,825,1231,0
38631,706,1300,0
38633,55,2900,0
38636,112,2962,0
38653,958,109,0
38665,363,2439,0
38666,530,1859,1
38668,961,2678,1
38671,112,527,1
38673,82,604,1
38674,40,576,0
38683,724,2568,0
38685,722,2216,1
38687,82,2909,0
38695,423,1721,0
38702,316,1729,0
38707,719,139,1
38713,960,2635,1
38719,406,2703,0
38727,780,1791,0
38730,169,1883,0
38736,989,2091,0
38742,87,1837,1
38744,42,809,0
38747,564,2008,0
38752,882,1901,0
38754,65,135,0
38756,491,1292,1
38760,922,1939,1
38764,570,1632,1
38767,43,2312,1
38770,377,2367,0
38772,98,1681,1
38780,651,2409,0
38784,709,2371,1
38788,891,1418,1
38794,857,567,0
38795,959,1352,1
38801,82,2900,0
38809,876,2812,0
38811,737,2328,0
38824,260,1871,1
38829,388,1610,0
38833,310,2258,0
38834,710,2686,0
38836,662,2544,0
38842,325,2977,0
38846,35,398,0
38855,169,115,0
38878,169,49,1
38887,650,2365,0
38894,987,1182,0
38895,326,2023,0
38900,30,33,0
38924,760,1930,1
38926,477,1255,1
38933,857,1350,1
38943,789,2844,0
38944,217,1182,1
38945,248,1449,0
38962,248,1243,0
38963,768,2645,1
38970,509,1714,0
38983,626,536,0
38985,549,1954,0
38987,961,944,1
38991,916,2781,1
38997,169,1194,0
38999,345,1570,1
39001,446,2824,0
39002,316,739,0
39004,326,1303,1
39008,564,2480,1
39010,798,865,0
39017,718,1618,0
39018,332,2036,0
39022,512,489,0
39036,723,2388,0
39039,55,2576,0
39046,540,1953,0
39063,844,822,0
39068,795,1648,0
39073,356,1585,0
39082,577,1928,1
39093,585,1253,1
39097,1000,2726,0
39104,959,1713,0
39106,979,2441,0
39119,21,1534,1
39120,670,2419,1
39121,554,2340,0
39125,10,400,0
39130,63,2584,0
39135,660,1631,0
39137,82,697,0
39141,680,865,0
39149,959,1536,0
39155,570,1623,1
39156,613,1035,1
39160,319,418,1
39165,356,332,1
39170,443,380,1
39175,837,1152,1
39176,757,1915,0
39177,913,1840,0
39182,283,676,0
39184,745,2225,0
39187,709,1004,0
39202,723,1391,0
39206,974,2181,0
39210,811,2928,1
39216,169,1075,0
39218,794,1367,0
39227,264,1024,0
39237,448,2164,0
39245,363,299,0
39250,451,388,0
39253,309,2606,0
39258,41,1204,0
39260,339,2914,1
39262,736,1948,1
39266,498,1241,0
39268,577,801,0
39276,699,2421,0
39277,88,458,0
39280,425,1071,0
39282,187,1155,0
39285,667,1037,1
39290,221,2023,0
39296,461,2585,0
39303,617,2432,0
39306,876,2408,1
39320,515,1955,1
39329,971,1566,0
39331,526,1739,0
39347,985,2197,0
39350,49,1312,1
39352,333,1240,1
39354,100,671,0
39356,102,289,0
39360,835,1138,0
39371,873,1334,1
39376,469,2921,0
39377,916,2240,1
39395,223,2221,1
39397,377,1949,0
39407,294,2995,0
39409,653,587,1
39414,676,2691,1
39417,20,2368,1
39418,22,1322,0
39424,65,15,0
39431,683,2885,0
39433,155,751,0
39435,221,1919,0
39444,938,2400,1
39454,423,837,1
39460,283,858,0
39462,82,1173,0
39466,171,1375,0
39474,433,2013,0
39478,190,775,0
39481,180,1384,1
39485,901,14,1
39489,433,2996,0
39498,803,2167,1
39502,149,2299,0
39504,844,1823,0
39511,82,1634,0
39534,443,285,0
39539,407,2580,0
39545,703,563,0
39549,917,655,1
39550,956,2662,1
39551,251,875,0
39563,857,1340,0
39568,48,580,0
39569,264,2984,0
39572,11,2742,1
39574,82,624,1
39575,938,1251,1
39588,702,1250,0
39594,49,226,0
39601,876,2389,1
39611,436,505,1
39617,647,2400,0
39629,129,1223,0
39638,72,79,1
39648,993,2087,0
39650,431,2823,0
39654,623,207,1
39661,710,191,0
39662,436,1557,0
39663,857,2797,0
39665,711,499,0
39674,226,1369,1
39677,628,1115,1
39681,557,1120,0
39682,627,431,0
39686,547,2006,0
39688,943,302,1
39697,215,2401,0
39699,819,12,0
39703,590,2183,0
39706,51,713,0
39709,919,1568,1
39722,774,1690,0
39735,251,733,0
39739,993,657,0
39743,902,1483,1
39747,968,1749,0
39753,905,2430,1
39754,993,1681,1
39757,854,273,0
39767,728,2868,0
39770,282,447,1
39771,804,2715,0
39793,293,1048,0
39797,125,2476,0
39803,328,1632,1
39818,564,2331,0
39822,506,2541,1
39824,876,1051,0
39827,511,1350,1
39829,251,2240,1
39830,993,1168,0
39831,347,1428,1
39832,87,1818,0
39857,730,341,0
39862,245,169,1
39865,355,2913,0
39870,518,831,1
39880,956,2055,1
39889,118,483,1
39892,229,587,0
39895,396,2000,1
39897,93,1650,0
39898,659,2060,0
39907,725,245,0
39909,433,2852,1
39911,768,1505,0
39915,657,1778,1
39918,112,1327,1
39919,575,330,0
39921,474,2635,0
39936,892,684,0
39946,533,1704,1
39951,43,1503,0
39952,326,2066,0
39954,30,978,0
39956,989,2197,0
39962,66,1845,0
39969,845,2040,0
39971,428,546,1
39972,619,418,0
39980,724,909,0
39983,577,2456,0
39984,249,946,1
39997,967,1645,1
40001,993,2472,0
40002,773,1381,0
40008,121,2952,0
40011,959,1955,1
40012,152,2495,0
40017,41,1721,0
40021,966,1217,0
40025,857,315,1
40027,139,50,0
40031,820,2216,0
40038,248,2461,0
40040,917,1363,1
40041,369,955,1
40042,68,1661,0
40047,43,2485,0
40048,75,1717,0
40059,356,118,0
40062,167,2472,1
40076,495,2013,0
40088,406,1786,0
40093,577,746,1
40106,803,1542,0
40107,34,1824,0
40114,748,147,0
40117,648,1147,1
40123,739,880,1
40126,477,1944,0
40129,648,23,0
40131,261,1717,0
40136,388,849,0
40140,993,2697,0
40141,997,429,1
40143,577,1064,0
40148,308,2886,1
40150,650,1115,1
40157,328,2254,0
40161,937,399,0
40173,95,689,0
40176,214,1404,1
40180,573,2925,0
40187,530,772,1
40193,92,2601,0
40198,701,2078,1
40208,45,270,0
40222,879,142,0
40226,205,578,0
40235,191,630,0
40247,968,2710,1
40256,795,2718,0
40268,49,2958,0
40269,191,2253,0
40273,728,1894,0
40277,89,2662,0
40280,74,190,0
40286,338,1860,1
40287,91,489,0
40289,109,54,1
40305,930,937,0
40306,82,597,0
40307,564,1238,1
40318,577,2519,0
40321,863,1820,0
40323,263,2055,1
40326,333,908,1
40336,619,961,1
40346,169,2276,0
40349,827,1764,1
40350,896,103,0
40352,214,799,0
40353,169,2216,1
40364,993,2115,0
40369,347,2247,0
40371,573,256,0
40375,408,1133,0
40379,221,59,1
40380,985,1194,0
40392,993,2446,0
40400,530,2166,0
40414,70,596,0
40417,795,2745,0
40420,589,2106,0
40423,775,2540,0
40428,825,1921,0
40429,781,1989,0
40430,802,484,1
40437,700,1629,0
40441,10,1128,1
40451,570,1968,0
40465,570,766,0
40469,134,277,0
40474,23,466,1
40479,586,808,0
40486,967,361,0
40489,407,98,1
40495,167,1673,0
40496,993,2270,0
40498,49,1517,0
40500,993,1018,1
40505,993,1882,0
40521,118,2794,1
40524,723,2428,0
40527,448,2790,1
40530,37,135,1
40533,169,1849,1
40534,993,2450,0
40546,929,98,0
40548,847,1440,1
40550,98,1559,0
40552,482,953,0
40557,87,1825,1
40563,839,1156,0
40564,847,597,1
40576,154,2063,1
40579,801,2862,0
40580,682,1590,1
40581,586,1876,0
40584,25,1425,0
40596,564,1658,0
40606,438,2152,0
40607,539,1216,0
40614,189,1481,0
40618,942,1170,0
40632,826,895,0
40638,149,2924,0
40645,404,2216,1
40650,844,2343,0
40662,659,501,0
40663,180,994,0
40685,857,2275,0
40689,661,2301,0
40691,433,1000,1
40694,309,2662,0
40697,894,2203,0
40699,97,477,1
40700,655,755,1
40701,863,2856,0
40704,993,204,1
40705,659,944,0
40707,21,281,0
40711,66,1379,1
40715,49,2668,0
40717,573,1060,0
40720,347,434,1
40721,167,883,1
40722,530,116,1
40731,729,2522,0
40732,564,2544,0
40736,585,1628,0
40739,347,1672,0
40740,852,1398,0
40743,568,582,1
40744,489,752,0
40748,795,846,0
40755,623,341,1
40798,343,656,0
40811,939,964,1
40812,259,627,0
40814,759,2411,1
40816,212,1565,1
40821,566,2666,0
40825,739,187,0
40826,82,274,0
40828,445,20,0
40830,284,1730,0
40833,130,111,0
40837,444,2135,0
40838,892,2637,1
40847,807,682,0
40854,656,1153,0
40855,356,1192,1
40862,597,822,0
40882,162,890,0
40886,283,2421,0
40890,204,2062,0
40894,329,36,1
40896,245,613,0
40903,116,698,0
40906,443,383,1
40910,22,1896,0
40929,37,2691,1
40937,284,915,0
40942,9,2750,0
40947,421,2317,0
40951,725,2369,1
40955,248,1772,1
40956,510,348,0
40957,993,1584,1
40962,498,1794,0
40978,269,1256,0
40980,82,717,0
40985,350,2489,1
40986,557,2424,0
40990,993,1679,1
40996,844,861,0
40999,564,2181,0
41003,448,737,0
41035,700,1135,1
41036,573,663,0
41046,548,2330,0
41051,993,2196,0
41057,377,1242,0
41062,676,2816,0
41065,333,2453,0
41091,356,789,0
41096,524,2473,0
41118,247,1519,1
41133,210,914,1
41136,760,1182,0
41147,725,1756,0
41149,49,2812,0
41154,227,600,0
41156,795,529,0
41157,509,1756,0
41165,603,1908,0
41168,37,612,0
41171,598,1924,0
41176,381,2805,0
41178,328,708,1
41179,169,2673,0
41180,104,2861,0
41181,776,1134,1
41195,68,1097,0
41204,941,1396,0
41206,761,331,0
41209,90,2540,0
41211,711,2394,0
41219,725,1759,0
41220,570,1724,0
41227,690,1649,0
41232,577,1572,0
41234,48,482,0
41235,993,58,1
41240,308,746,0
41245,50,2390,1
41282,730,1201,0
41289,531,1126,1
41297,951,1011,1
41316,993,1506,0
41321,699,2038,1
41323,316,655,0
41332,961,1323,0
41333,996,182,0
41335,51,1033,1
41337,740,1889,0
41353,577,1999,1
41369,764,2503,0
41375,401,1271,1
41378,154,2822,0
41383,414,1009,1
41388,549,2909,1
41406,356,1003,0
41408,564,1470,0
41411,656,454,0
41415,519,69,1
41417,590,599,0
41419,635,2850,0
41423,950,2349,0
41424,661,271,0
41433,332,891,0
41434,993,1210,0
41435,421,2620,0
41436,443,573,0
41438,163,2298,1
41441,424,1993,0
41450,365,1466,0
41461,741,1862,0
41471,217,158,0
41473,839,1636,1
41474,648,1871,1
41476,659,1002,1
41479,169,1873,1
41481,993,2078,0
41482,663,39,1
41491,956,29,0
41508,581,1177,0
41512,993,189,0
41513,866,2787,0
41521,650,1407,0
41522,693,917,1
41524,363,2061,0
41531,577,1814,0
41542,659,1445,0
41545,112,139,1
41553,776,2673,0
41558,670,966,0
41560,176,1206,1
41561,743,1274,0
41564,191,1683,0
41576,577,151,0
41585,443,460,0
41599,763,2654,0
41600,879,777,0
41608,581,859,1
41610,284,2163,0
41611,112,2752,0
41616,939,2246,0
41617,363,1499,0
41622,363,927,0
41629,125,665,1
41634,930,2874,1
41640,852,442,1
41643,160,1724,0
41648,183,108,0
41652,168,2094,0
41653,511,2454,0
41659,390,2967,1
41662,223,457,0
41664,777,1520,1
41668,405,2554,0
41688,781,740,1
41690,951,2930,0
41698,726,2442,0
41702,997,2282,0
41703,101,2114,1
41708,958,45,1
41715,89,240,1
41718,401,1258,0
41729,662,2979,1
41735,158,1683,1
41744,657,867,0
41758,154,275,1
41761,780,1703,0
41765,750,91,0
41783,371,2902,0
41784,54,2864,0
41786,309,1807,1
41792,102,456,0
41794,739,1710,0
41801,495,2190,0
41807,34,1995,0
41810,367,1862,0
41813,406,2662,0
41817,530,1620,0
41828,424,1777,0
41835,51,558,0
41854,90,1520,1
41858,961,257,0
41859,160,2909,0
41867,617,1295,0
41876,519,697,0
41885,635,2222,1
41890,509,2529,0
41900,830,737,1
41904,319,50,1
41909,89,2856,0
41913,1000,1589,0
41916,939,1945,0
41918,216,1707,1
41922,388,469,1
41926,75,1608,1
41931,835,238,1
41933,645,2387,0
41960,573,996,1
41961,425,1083,0
41981,51,1081,0
41989,128,954,0
41996,700,1458,0
41998,82,2943,1
42001,371,2586,0
42003,155,2652,0
42017,332,1156,0
42024,498,2253,0
42028,118,1641,0
42029,993,1758,0
42060,447,2159,0
42065,700,1586,0
42066,320,1769,0
42072,21,1194,1
42073,844,414,1
42079,333,1296,1
42083,845,497,0
42086,82,1076,0
42088,850,52,1
42093,703,1195,1
42098,522,2637,1
42102,993,2780,0
42103,975,1523,1
42112,264,1025,1
42119,665,1478,1
42132,55,1345,1
42139,326,1475,1
42145,814,594,0
42161,346,2052,0
42167,564,2404,0
42185,221,2292,0
42191,333,839,0
42212,239,1755,0
42215,407,1476,1
42222,645,1514,0
42235,536,2669,0
42242,354,1429,1
42245,573,1812,0
42249,648,2340,0
42251,993,1678,1
42258,648,595,0
42262,625,2133,0
42264,356,1430,0
42274,644,2943,0
42276,300,1210,0
42282,557,2351,0
42294,66,1950,1
42300,700,101,0
42301,87,1831,1
42312,577,921,1
42319,882,1528,0
42320,574,2235,0
42322,43,1847,1
42324,248,1986,0
42326,540,2506,0
42356,784,920,0
42358,154,567,0
42359,820,1763,0
42382,993,26,1
42384,854,36,1
42394,863,380,0
42396,684,694,0
42397,619,921,1
42398,567,605,1
42403,564,771,0
42407,511,848,0
42408,12,977,0
42414,482,1842,0
42417,212,845,0
42426,700,135,0
42428,993,1545,1
42439,95,2446,0
42443,965,2440,0
42444,818,2107,1
42454,1000,2980,1
42465,826,2244,1
42466,884,2593,0
42468,833,124,0
42470,993,1613,1
42471,451,1839,0
42475,116,986,0
42481,375,951,1
42483,798,242,1
42495,187,1001,1
42496,384,746,1
42507,214,1490,0
42513,375,1200,1
42518,993,1418,0
42526,622,1057,1
42536,523,956,1
42537,354,802,0
42543,615,2198,0
42547,986,1104,1
42551,974,168,0
42565,781,1073,0
42567,3,188,0
42568,688,1238,0
42572,43,1793,0
42574,49,1593,0
42576,388,1362,0
42578,863,368,0
42579,781,946,0
42583,451,2208,0
42587,577,1066,0
42588,781,838,1
42594,20,2886,0
42612,478,2970,0
42616,162,396,0
42617,993,2258,0
42629,131,607,1
42637,570,1021,1
42640,779,1670,0
42648,643,283,1
42651,540,774,0
42652,604,2035,0
42660,635,91,0
42669,40,2977,0
42670,118,2647,0
42674,755,1179,0
42677,974,2979,1
42688,82,505,0
42691,406,2181,0
42695,50,1009,1
42703,417,1922,1
42715,959,174,0
42721,179,1516,0
42731,699,1779,1
42743,169,187,0
42758,315,2944,0
42760,648,1558,0
42764,273,2108,0
42766,304,1534,0
42782,379,730,0
42790,258,1267,0
42796,258,2612,0
42808,264,1181,1
42813,346,598,1
42822,431,2017,1
42839,844,1154,0
42845,579,2712,1
42850,709,1523,0
42855,260,1165,0
42857,154,2320,0
42858,377,2378,0
42861,519,815,0
42865,597,288,0
42870,564,2366,1
42876,614,1380,0
42879,596,1766,1
42892,139,853,1
42899,138,2227,0
42901,378,96,1
42904,708,1072,0
42913,330,1136,1
42914,154,1512,0
42915,433,2378,1
42930,49,267,0
42934,90,337,0
42938,130,1671,0
42944,82,293,0
42945,305,1981,0
42955,993,1672,1
42956,293,1489,0
42957,998,2948,1
42962,972,935,0
42968,768,2360,1
42979,431,1824,0
42986,673,1508,1
42995,214,965,1
42998,577,15,1
43001,993,1687,1
43004,741,453,1
43007,224,2080,0
43019,332,2276,0
43029,741,566,0
43043,90,582,0
43083,519,2760,1
43089,332,1205,0
43091,70,529,0
43097,993,2185,0
43109,917,894,0
43119,245,1308,0
43123,90,2295,0
43135,407,1210,0
43145,781,559,0
43159,229,2745,0
43176,138,1490,1
43178,299,2578,0
43183,497,283,0
43185,431,1116,1
43186,408,988,0
43191,782,2556,0
43212,798,1505,0
43220,901,62,1
43225,435,1324,1
43232,567,1455,0
43237,645,2186,1
43245,971,1920,1
43250,377,135,0
43251,653,1872,0
43262,725,2319,0
43273,326,1514,0
43275,906,2803,1
43276,326,2308,0
43283,757,1843,1
43298,511,1789,0
43300,620,1180,1
43312,827,462,0
43326,21,1691,1
43333,383,2777,0
43340,11,1881,0
43341,533,1155,0
43347,857,2193,0
43351,156,6,0
43367,403,1733,0
43391,575,1725,0
43394,82,192,0
43395,732,631,0
43398,974,2313,0
43400,332,2646,0
43407,333,558,0
43412,956,1928,0
43449,183,1529,1
43450,71,1220,0
43452,577,2003,0
43455,37,1322,0
43456,958,219,0
43458,724,1939,0
43467,863,2000,0
43471,138,2720,0
43473,947,2288,0
43477,951,102,0
43478,345,132,0
43481,668,1099,0
43490,993,1567,1
43498,183,2417,0
43499,732,2259,0
43500,645,1891,0
43503,116,4,1
43505,993,2468,0
43506,839,2350,0
43518,861,1394,0
43525,564,669,0
43529,993,1936,0
43535,833,1843,0
43544,795,1708,0
43554,288,1730,0
43556,942,1770,0
43557,622,1070,1
43571,835,1479,0
43573,559,2673,1
43577,968,2101,0
43583,343,943,0
43592,59,1576,0
43593,825,2803,0
43595,154,380,1
43596,339,2595,0
43601,709,215,0
43604,476,1713,0
43605,951,2827,0
43606,519,2173,0
43608,510,2270,0
43613,986,2230,1
43617,407,2878,0
43630,87,790,0
43641,723,606,0
43648,847,2233,0
43658,993,1527,1
43659,130,204,1
43660,726,587,0
43661,344,712,0
43665,751,1443,0
43668,736,1787,1
43673,993,2124,0
43675,85,2612,0
43678,558,1976,0
43686,158,2949,0
