id,y,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19
1615,0,E,B,B,A,C,E,B,E,A,C,D,A,A,C,C,D,A,D,E,B
1616,1,E,E,E,C,A,E,B,C,A,D,E,C,A,E,E,A,D,A,B,C
1617,0,D,A,A,B,C,D,A,A,E,B,A,B,B,E,B,C,A,C,A,B
1618,0,E,C,D,E,A,B,C,E,A,A,C,A,B,D,B,D,E,D,D,A
1619,1,A,B,E,A,E,E,D,D,D,D,E,C,D,A,A,D,C,A,C,A
1620,1,D,B,E,D,D,E,E,E,B,C,D,E,B,C,B,A,E,D,C,A
1621,1,D,C,A,A,B,D,D,C,E,B,C,B,C,C,C,A,B,E,C,A
1622,1,D,B,E,C,C,A,B,D,D,C,A,B,A,B,B,C,E,B,B,D
1623,1,B,B,D,C,B,D,D,D,E,A,D,B,B,C,C,C,A,E,A,D
1624,1,A,A,B,A,C,A,E,C,D,D,A,C,D,B,A,C,E,B,D,B
1625,1,E,D,B,B,A,C,E,C,A,D,B,C,A,D,A,E,D,D,A,D
1626,0,C,D,D,E,D,B,E,C,D,C,B,A,B,E,C,C,D,A,E,B
1627,1,E,E,E,A,D,B,D,B,A,B,B,E,A,C,C,E,A,D,B,B
1628,0,B,A,A,C,A,E,B,A,C,E,B,D,D,D,B,D,C,D,D,D
1629,1,D,D,C,E,C,C,B,E,D,B,B,C,C,B,B,C,A,D,A,A
1630,1,C,A,C,B,E,A,C,B,E,D,E,E,E,E,C,A,B,A,E,E
1631,0,D,A,B,C,A,A,E,C,E,C,C,E,A,B,A,B,C,B,A,C
1632,1,C,E,B,A,C,A,D,C,C,C,E,E,C,A,A,B,B,D,B,A
1633,0,A,A,E,E,D,B,D,D,C,B,D,B,D,B,D,D,B,C,A,D
1634,0,D,B,C,A,D,C,C,C,D,A,B,B,C,C,A,D,A,B,C,A
1635,0,C,D,A,A,D,A,D,E,B,C,B,D,C,E,D,D,C,B,B,E
1636,0,E,D,A,B,E,E,A,E,E,C,E,B,B,A,A,D,D,B,B,D
1637,0,E,A,C,D,A,E,D,A,E,C,D,C,B,E,B,E,A,C,B,A
1638,1,E,B,B,E,E,B,A,A,E,A,C,E,B,D,E,D,A,E,D,B
1639,1,B,B,B,E,B,B,A,D,D,B,E,E,B,C,D,D,D,C,A,B
1640,0,A,E,E,E,C,B,B,E,D,C,A,D,D,B,A,B,E,C,A,B
1641,1,E,C,A,C,A,C,E,A,C,A,C,E,A,B,A,E,D,D,C,B
1642,0,E,A,E,C,C,E,C,B,E,E,D,B,B,A,B,C,A,D,E,B
1643,0,E,E,E,C,B,B,C,B,E,B,A,B,C,E,A,C,B,D,B,D
1644,0,A,B,E,E,C,A,D,B,A,A,C,D,A,D,E,D,A,D,A,B
1645,0,E,E,A,B,E,D,D,D,E,E,A,E,C,C,B,D,E,A,D,E
1646,0,D,B,D,B,E,A,C,B,B,C,C,C,A,C,B,C,A,D,A,A
1647,0,D,C,C,B,B,E,C,C,C,C,D,C,E,D,C,C,B,E,A,E
1648,1,D,A,D,D,A,A,B,A,A,A,E,E,D,A,A,B,C,E,A,D
1649,0,A,E,B,A,B,D,A,C,B,B,D,C,A,C,E,C,A,C,B,B
1650,0,A,C,C,A,B,A,D,E,B,D,C,A,A,E,C,C,B,E,C,D
1651,0,E,C,D,E,E,B,E,B,A,B,E,D,D,C,E,E,D,B,C,A
1652,1,A,D,C,A,A,B,D,C,C,C,B,A,B,E,C,E,E,D,B,D
1653,1,A,C,C,D,E,D,E,C,A,B,D,B,B,C,B,C,D,B,D,C
1654,1,A,E,B,C,A,B,D,B,D,B,E,E,A,D,E,A,D,A,A,B
1655,1,C,D,A,A,D,C,A,A,C,E,E,D,E,D,E,E,A,A,D,C
1656,0,C,E,B,E,E,E,D,E,C,C,E,C,E,C,C,B,B,D,B,C
1657,0,E,E,E,C,D,C,C,D,E,A,E,A,B,B,C,A,B,B,E,E
1658,1,E,D,D,C,C,D,C,B,C,C,A,D,C,D,A,E,C,B,B,C
1659,0,E,A,E,A,A,A,D,A,B,D,D,C,D,C,C,C,C,E,A,D
1660,1,B,C,E,A,E,E,A,B,C,E,C,E,E,B,D,D,B,D,D,C
1661,1,E,D,A,D,B,C,B,D,B,A,D,E,D,C,E,E,C,D,D,B
1662,1,D,A,B,D,E,A,C,E,A,A,A,B,A,B,D,E,D,D,B,B
1663,0,C,E,E,A,B,C,A,A,E,E,C,E,A,A,D,D,D,A,D,B
1664,0,C,B,B,A,E,E,D,D,D,B,A,C,E,C,C,B,E,C,E,A
1665,1,D,D,A,D,C,E,C,C,D,A,E,E,D,B,A,E,C,B,C,C
1666,1,C,A,E,B,B,C,D,D,C,A,E,C,E,B,B,A,B,E,B,C
1667,1,B,E,C,D,A,C,B,C,A,D,B,E,A,A,B,C,C,D,D,B
1668,1,C,D,A,B,A,A,B,B,A,D,A,B,C,D,C,C,D,B,E,B
1669,0,D,D,D,B,D,E,E,A,D,B,D,C,D,D,C,C,B,C,B,C
1670,0,A,C,E,B,A,A,C,A,E,D,D,D,B,A,E,A,A,E,C,C
1671,1,B,D,D,D,D,D,E,A,E,B,E,C,B,D,D,B,E,E,A,D
1672,1,B,C,E,D,E,E,A,E,D,B,B,C,C,D,C,C,A,A,A,E
1673,0,A,D,A,C,A,D,C,D,A,D,B,B,D,E,A,B,C,D,D,E
1674,0,B,D,A,E,D,A,C,C,A,D,E,C,D,A,A,C,D,A,C,D
1675,1,C,A,D,C,A,B,D,B,B,E,D,D,C,C,C,A,D,B,D,B
1676,0,C,B,A,C,C,D,E,B,B,A,C,B,D,C,E,A,C,E,A,D
1677,1,A,D,E,C,D,A,C,E,E,E,C,C,D,E,B,A,A,D,A,A
1678,1,D,D,B,E,A,E,D,A,B,E,C,C,D,B,C,E,D,E,E,B
1679,1,D,B,D,E,A,E,A,D,C,C,B,D,A,E,D,E,B,D,C,C
1680,1,A,C,A,A,C,D,D,A,A,C,C,C,B,A,E,B,D,D,E,D
1681,1,A,E,C,E,A,E,B,C,C,C,B,E,E,B,C,A,B,C,C,C
1682,1,D,E,E,D,D,C,B,D,E,A,B,B,D,A,E,D,A,D,A,D
1683,1,C,A,E,E,B,A,C,B,A,C,B,C,E,E,D,D,E,C,A,D
1684,1,A,C,D,D,B,B,E,D,A,D,B,C,A,C,E,B,C,B,C,B
1685,0,A,A,C,B,D,C,B,A,D,C,C,A,E,E,C,C,E,E,C,A
1686,1,C,B,C,B,B,C,D,A,D,E,B,C,C,D,A,E,A,A,C,A
1687,1,B,E,C,C,A,C,A,B,E,C,E,C,A,B,E,A,B,B,D,A
1688,1,E,D,B,A,A,E,C,D,E,D,A,C,D,A,B,D,C,C,C,D
1689,0,B,C,D,D,D,A,C,E,D,A,A,E,C,B,B,A,E,B,D,C
1690,1,D,B,D,A,E,D,E,D,C,A,C,B,E,A,E,B,E,D,B,D
1691,1,D,E,A,A,E,E,E,D,E,E,A,E,A,D,D,D,B,D,A,A
1692,1,D,D,E,B,D,A,E,E,D,A,B,E,E,D,E,E,B,A,E,B
1693,1,E,D,B,C,B,B,A,E,B,E,A,B,C,D,A,D,D,B,C,B
1694,1,C,E,E,B,D,C,C,A,D,D,A,A,D,B,E,A,D,B,A,B
1695,1,A,B,A,D,E,C,B,A,B,E,A,D,E,A,C,C,B,E,D,A
1696,0,C,B,C,B,C,E,E,B,B,A,B,E,B,A,B,A,A,D,D,A
1697,1,A,A,B,B,B,E,D,B,C,C,A,D,D,C,B,E,E,D,C,B
1698,0,B,C,D,D,A,A,A,E,B,B,D,D,D,B,E,A,A,A,E,A
1699,0,D,E,C,E,E,D,E,D,A,C,C,A,D,E,D,D,E,E,A,E
1700,1,D,D,B,C,C,C,A,D,A,C,B,C,E,A,D,A,D,E,E,E
1701,1,E,B,C,D,B,C,E,E,E,B,D,B,A,A,C,B,B,B,B,D
1702,0,E,C,E,D,E,E,E,D,E,E,E,D,B,A,C,A,D,E,E,B
1703,1,A,E,D,A,D,B,A,E,E,B,B,A,A,E,B,E,B,B,A,A
1704,1,E,A,B,A,A,A,C,B,D,B,A,D,D,E,A,D,D,C,D,A
1705,0,A,A,C,B,B,E,A,D,C,B,D,C,C,E,D,E,A,C,E,A
1706,1,E,B,E,E,A,D,B,E,C,A,B,B,A,D,D,D,E,D,D,B
1707,0,E,A,B,E,A,D,B,C,B,A,B,D,A,A,A,A,B,A,E,E
1708,1,C,E,D,C,E,D,C,A,C,B,B,C,C,C,E,D,C,A,D,D
1709,0,C,D,A,E,A,B,B,D,E,A,C,C,A,B,D,A,D,E,D,D
1710,1,A,B,A,A,E,C,A,A,A,E,E,C,A,E,D,E,A,E,B,E
1711,1,B,A,B,B,E,C,D,B,A,C,A,D,B,A,C,A,E,C,C,A
1712,1,B,C,E,C,A,A,D,D,C,D,A,E,C,C,A,A,E,D,E,A
1713,0,B,D,E,D,A,C,A,C,C,A,D,C,A,A,C,B,A,B,A,D
1714,0,E,E,B,B,B,D,D,A,A,A,E,A,A,B,E,C,C,D,A,C
1715,0,B,D,A,B,E,C,B,B,D,C,B,A,E,A,B,E,D,C,C,D
1716,1,C,B,C,D,E,C,E,B,D,D,E,B,A,B,B,D,A,C,A,B
1717,0,B,D,B,B,A,B,D,C,A,E,E,A,C,B,B,C,C,D,C,C
1718,0,B,A,B,E,A,A,C,E,A,D,A,B,D,D,E,C,A,B,A,D
1719,1,B,B,D,E,B,D,B,C,D,B,B,A,E,E,D,B,E,C,A,C
1720,1,A,D,B,E,E,C,C,E,E,A,B,E,B,B,D,D,A,A,A,A
1721,0,A,D,E,B,C,B,E,C,D,B,E,A,C,C,A,B,A,B,A,E
1722,1,B,C,E,E,D,D,A,C,E,A,C,A,A,B,A,A,A,A,D,C
1723,1,A,B,E,E,A,E,A,D,B,B,D,A,E,A,E,A,B,E,C,B
1724,1,E,C,E,C,D,D,C,D,A,B,B,C,D,A,C,E,C,A,C,D
1725,0,A,C,E,A,C,A,C,B,C,E,B,B,D,B,B,C,B,E,A,B
1726,0,A,E,D,A,E,B,D,E,C,E,D,E,E,D,C,C,D,B,E,A
1727,0,E,A,E,B,B,B,C,C,C,C,D,D,A,C,C,B,D,B,A,C
1728,1,D,A,A,B,A,C,A,C,D,D,C,A,C,E,D,D,D,D,E,A
1729,1,A,D,A,D,E,B,C,B,C,D,A,E,A,C,B,E,C,B,B,C
1730,1,D,A,D,A,E,A,D,E,B,E,B,B,D,A,A,E,D,D,B,E
1731,1,C,A,E,C,A,C,C,C,E,E,D,D,A,E,E,B,D,A,D,E
1732,1,E,C,C,A,A,C,C,A,B,E,A,C,E,C,E,C,A,E,B,B
1733,1,E,D,A,E,B,C,A,A,E,E,C,C,C,D,B,D,C,B,B,A
1734,0,B,C,C,E,A,B,A,E,B,C,B,D,A,E,D,B,C,B,A,B
1735,1,A,C,B,D,B,B,E,B,A,A,B,C,E,A,B,E,A,E,C,B
1736,1,A,A,C,C,C,E,B,C,E,E,B,D,D,D,C,A,A,E,B,C
1737,0,E,B,E,E,B,D,A,B,C,B,D,A,D,A,A,C,B,A,B,A
1738,0,A,E,C,D,E,D,E,E,A,C,B,A,B,D,B,A,B,C,C,C
1739,0,E,A,C,D,A,A,C,B,E,A,A,E,B,A,E,D,E,C,E,C
1740,1,C,D,D,D,D,D,B,E,A,A,D,D,D,E,A,C,D,C,E,A
1741,1,E,E,B,A,D,C,A,D,A,A,A,E,A,B,E,B,D,E,A,B
1742,1,C,E,C,C,A,A,C,E,E,E,A,B,D,A,C,C,E,C,D,D
1743,1,D,A,E,E,D,A,C,A,C,C,E,C,E,E,E,A,B,C,D,A
1744,1,C,D,C,D,D,C,D,C,B,B,B,E,C,E,A,D,A,D,B,C
1745,1,E,A,B,A,B,D,E,C,E,A,D,B,B,A,B,E,E,E,C,C
1746,0,B,C,A,B,C,B,E,C,C,D,B,A,D,A,E,C,D,E,B,D
1747,1,E,B,D,C,D,B,A,C,B,D,A,D,A,C,B,D,E,A,B,C
1748,0,A,A,D,D,B,D,D,C,D,C,D,E,E,A,C,E,C,D,D,B
1749,0,C,C,C,D,C,C,B,B,A,E,C,A,B,A,E,E,C,B,A,E
1750,1,C,C,A,E,A,D,C,C,E,D,A,A,D,B,A,A,A,D,C,B
1751,1,A,C,A,C,E,A,B,A,B,E,C,A,A,E,C,C,D,D,A,C
1752,0,E,D,C,E,B,E,C,A,E,A,E,B,E,E,B,A,B,E,E,B
1753,0,B,E,E,E,A,D,D,A,A,B,A,A,E,D,C,C,C,A,B,D
1754,0,E,B,B,B,E,A,A,E,E,B,B,E,B,D,A,D,B,A,B,E
1755,0,C,B,E,D,D,C,A,D,E,B,E,A,B,C,A,C,A,C,C,A
1756,0,C,B,C,C,B,C,A,E,E,A,E,A,B,C,D,E,A,C,E,C
1757,0,C,B,E,C,E,A,E,C,A,A,E,A,B,D,C,C,D,D,D,C
1758,0,C,A,E,B,D,C,E,A,B,B,E,D,A,A,A,E,B,C,B,B
1759,0,E,A,A,A,D,B,C,B,C,A,A,A,C,C,E,B,E,B,E,A
1760,1,C,C,C,D,B,A,D,B,C,E,E,C,A,E,D,A,C,B,A,C
1761,1,D,D,B,A,B,B,C,C,C,D,E,D,E,C,B,E,A,D,E,B
1762,1,E,D,B,A,A,C,D,E,D,E,B,C,A,E,B,D,A,D,A,C
1763,0,E,E,A,A,C,A,B,D,E,B,D,E,A,E,E,B,D,D,A,D
1764,1,C,C,A,B,E,A,D,C,A,C,D,B,A,D,C,B,E,C,B,C
1765,0,C,B,E,D,D,C,B,C,D,A,A,B,E,D,C,E,D,E,E,A
1766,1,C,A,D,D,A,C,C,A,A,D,D,B,D,A,C,E,A,D,C,E
1767,1,B,E,B,B,E,B,A,D,E,A,E,E,A,A,B,A,E,C,E,B
1768,1,D,E,E,E,E,E,B,A,B,D,E,E,C,D,A,B,D,E,A,B
1769,1,D,A,C,A,A,C,B,D,E,C,A,B,D,D,D,A,E,C,B,E
1770,1,B,B,A,D,E,A,E,B,E,E,D,D,E,B,E,D,A,A,D,E
1771,1,E,A,D,C,B,D,A,E,A,E,A,A,C,C,D,D,B,C,C,C
1772,0,B,D,E,E,A,A,C,C,E,B,B,C,B,A,D,D,C,A,A,B
1773,0,D,A,C,A,C,A,A,B,C,A,D,A,B,B,A,A,D,D,C,E
1774,1,B,B,A,A,E,B,D,D,D,C,E,E,A,E,E,B,D,A,D,A
1775,1,D,D,A,B,E,D,C,C,E,C,A,E,D,B,B,B,D,A,D,D
1776,0,E,A,B,E,D,E,B,E,D,B,A,B,D,E,E,A,E,E,C,D
1777,1,A,D,A,A,C,A,E,B,C,B,D,D,A,D,B,B,D,C,E,A
1778,0,A,D,A,D,E,C,E,B,A,A,D,E,B,B,A,B,B,B,B,D
1779,1,D,D,A,C,A,D,E,A,E,D,A,C,B,C,C,E,D,E,E,C
1780,0,A,B,C,D,C,C,D,E,C,E,A,C,E,E,B,A,C,D,D,E
1781,1,C,E,D,A,A,B,E,B,C,D,A,A,E,E,A,B,A,E,D,B
1782,1,A,D,B,B,B,D,C,E,B,D,C,E,E,C,B,B,B,A,B,C
1783,0,A,B,D,C,B,E,A,D,C,C,B,E,A,C,C,C,A,A,A,A
1784,0,B,B,E,C,E,C,B,C,D,E,A,A,D,D,E,B,E,B,C,D
1785,0,C,C,E,E,B,E,E,C,C,D,B,E,C,B,E,B,A,E,C,A
1786,0,A,A,E,B,B,C,C,C,C,C,D,D,E,C,E,E,D,A,C,E
1787,0,D,B,E,A,A,E,A,E,D,E,C,D,A,A,E,D,B,C,C,D
1788,0,A,B,A,D,E,D,A,C,B,D,C,C,E,B,A,C,B,A,E,A
1789,1,A,A,C,B,A,D,D,A,E,C,B,D,A,E,A,A,E,E,A,E
1790,1,A,B,A,A,D,A,A,A,E,C,A,C,A,A,A,A,D,B,C,D
1791,0,C,B,E,E,E,B,A,A,A,C,A,D,E,B,A,B,B,C,E,E
1792,0,A,E,A,D,B,A,A,C,A,C,B,C,C,D,C,E,A,A,A,A
1793,0,C,C,B,B,E,A,D,C,A,B,C,E,E,A,A,C,A,D,E,E
1794,1,D,B,A,E,A,B,E,B,C,B,B,C,B,E,D,C,C,E,B,D
1795,1,C,D,E,B,B,E,A,D,B,A,D,E,A,B,B,C,D,D,B,B
1796,0,E,D,E,A,D,A,D,D,A,B,C,A,D,C,E,A,E,B,D,D
1797,0,D,E,B,E,D,A,E,C,C,C,D,B,A,E,A,B,B,C,D,A
1798,1,E,A,A,E,E,D,D,B,D,C,E,A,B,B,A,C,C,D,C,A
1799,0,A,A,C,D,C,B,D,E,D,D,D,C,A,A,B,B,B,A,B,C
1800,1,D,C,E,B,C,E,C,B,D,B,C,B,C,C,A,C,B,E,E,A
1801,1,E,C,A,A,E,D,A,B,B,B,B,B,B,B,B,D,B,E,E,D
1802,0,E,A,A,A,A,D,A,D,E,A,E,E,B,C,B,D,D,A,A,B
1803,0,A,E,C,A,E,A,D,B,E,C,A,B,E,B,B,D,A,D,A,D
1804,1,E,A,B,A,A,B,C,D,E,E,A,C,A,B,C,E,B,E,D,E
1805,0,C,C,A,D,D,E,D,A,A,E,B,E,C,E,C,B,C,B,A,C
1806,1,C,A,E,C,E,B,B,D,E,E,E,A,E,D,B,D,B,C,C,B
1807,1,D,B,B,B,D,B,D,D,B,B,B,C,C,C,E,B,C,B,E,E
1808,1,B,C,B,D,C,B,B,E,B,D,D,C,E,D,D,A,D,C,C,B
1809,0,B,E,D,C,D,B,E,E,C,B,A,C,E,C,C,D,E,E,C,D
1810,0,E,E,D,C,C,D,C,A,D,C,D,E,E,E,E,B,D,C,D,E
1811,1,C,D,C,D,C,A,C,D,A,C,C,D,C,A,C,A,E,B,E,A
1812,1,D,D,C,B,B,C,A,A,E,E,D,B,C,D,B,B,E,D,E,C
1813,1,E,E,A,D,E,E,A,B,B,B,E,B,E,B,B,D,D,E,E,E
1814,0,C,B,C,B,B,E,E,A,C,A,A,D,C,C,E,E,E,B,E,C
1815,1,D,D,A,A,B,A,B,B,E,A,D,E,C,B,B,E,C,C,C,E
1816,1,A,C,C,D,A,B,D,D,C,B,A,B,C,B,D,B,B,D,B,B
1817,1,B,B,C,E,B,B,B,D,A,A,B,E,D,A,E,E,E,B,A,D
1818,1,A,C,D,E,B,C,E,B,A,C,C,B,B,D,E,A,C,C,D,C
1819,1,B,C,E,E,E,E,A,B,D,B,B,C,D,A,A,C,C,B,E,E
1820,0,C,C,D,E,A,D,D,A,C,A,D,A,A,A,C,B,E,E,B,B
1821,1,B,D,C,E,C,C,C,C,C,B,D,D,E,E,C,D,C,E,B,A
1822,0,A,A,E,A,C,B,A,A,E,E,E,E,E,E,E,E,C,A,E,C
1823,0,D,B,B,A,B,E,C,D,A,E,A,E,D,D,D,B,A,B,C,C
1824,1,E,B,C,D,B,C,B,B,C,A,A,A,D,C,C,E,B,E,C,E
1825,0,D,B,B,D,E,A,E,B,E,B,D,C,E,E,B,B,E,A,D,C
1826,0,D,D,E,C,A,C,C,E,E,E,B,C,D,C,C,D,B,B,D,E
1827,1,B,C,E,B,D,E,D,D,A,A,A,B,B,B,A,E,E,A,A,A
1828,1,B,C,D,E,E,B,C,E,C,D,D,C,D,B,C,E,C,B,A,E
1829,0,E,C,A,B,C,C,B,A,B,E,E,E,A,C,B,A,E,E,E,D
1830,0,E,A,C,A,C,C,D,D,B,A,C,C,D,E,B,E,E,B,C,B
1831,1,C,E,C,C,A,C,B,D,A,E,E,B,B,A,A,B,A,A,B,A
1832,0,A,B,D,A,A,D,E,E,B,C,B,B,E,C,E,A,A,C,A,C
1833,0,D,A,D,E,A,E,C,C,E,C,A,A,A,C,A,C,A,A,E,D
1834,0,C,E,A,C,A,B,C,D,B,A,E,B,B,C,B,A,A,E,E,A
1835,0,C,E,A,B,A,E,B,D,D,C,E,A,B,B,D,E,E,E,D,E
1836,1,C,D,D,A,D,C,B,D,A,A,B,D,A,B,C,E,D,E,E,B
1837,0,E,C,E,E,D,A,E,D,E,A,E,E,B,D,C,E,E,D,C,B
1838,1,D,A,A,E,C,B,E,C,A,B,D,A,D,E,C,C,E,A,E,E
1839,0,C,D,C,E,D,B,B,A,B,B,E,A,E,D,B,D,C,D,A,A
1840,1,B,E,D,D,A,D,C,A,B,C,C,A,A,C,B,B,B,C,A,B
1841,0,D,B,C,B,D,E,D,E,B,E,C,B,C,C,D,A,B,A,C,E
1842,1,D,C,E,E,A,D,E,C,C,B,A,C,A,B,C,E,D,E,A,B
1843,1,C,B,C,D,E,C,C,C,C,D,C,A,C,D,C,B,C,E,B,E
1844,0,D,E,B,C,A,A,C,D,E,D,D,C,A,D,C,B,B,B,C,E
1845,1,C,B,E,A,C,E,A,C,B,A,D,B,D,B,B,C,B,A,E,A
1846,0,D,A,A,A,C,A,C,B,D,B,D,A,B,E,B,C,C,B,C,E
1847,0,D,E,C,D,A,A,C,C,D,D,D,C,E,D,A,A,C,C,D,D
1848,1,D,B,C,A,E,E,E,C,D,C,C,C,B,A,B,E,C,E,C,B
1849,0,B,D,C,D,B,E,B,E,B,A,C,D,E,C,E,D,D,B,B,B
1850,1,B,C,E,D,E,B,B,A,B,D,C,A,C,E,A,C,D,B,E,C
1851,1,A,B,A,C,E,D,E,C,C,B,B,C,C,E,E,B,D,D,D,C
1852,1,A,C,D,B,A,C,C,D,C,B,C,C,B,A,D,B,A,D,C,D
1853,1,B,A,D,C,E,C,B,A,E,A,C,B,A,B,E,A,A,C,D,E
1854,1,A,D,A,E,C,D,E,E,D,C,B,D,E,D,D,E,D,C,A,C
1855,0,C,A,E,D,B,D,D,B,E,E,A,E,E,C,A,E,E,E,B,C
1856,1,A,E,C,E,E,D,A,A,D,A,E,E,C,A,D,A,D,B,D,D
1857,0,E,D,B,D,B,C,C,A,A,E,C,D,D,E,A,C,D,E,E,D
1858,0,D,E,E,D,D,C,E,E,A,C,C,A,A,C,C,D,A,D,E,E
1859,1,E,C,A,D,C,D,C,E,C,A,D,D,D,D,C,E,E,D,C,B
1860,1,C,C,B,E,E,D,A,B,A,D,C,B,A,C,B,E,A,A,E,A
1861,1,C,E,D,A,E,E,E,E,D,D,D,A,B,B,A,A,D,A,C,B
1862,0,D,B,E,B,B,E,A,E,D,A,A,C,C,C,A,A,E,B,E,C
1863,1,E,B,E,C,A,C,D,B,E,D,A,A,A,D,A,A,C,B,D,E
1864,1,D,E,C,B,E,C,C,D,B,E,C,A,E,E,A,C,B,D,D,B
1865,0,E,B,E,D,D,E,D,A,A,B,A,D,E,B,E,A,E,E,C,A
1866,1,C,E,B,D,A,C,B,E,D,D,C,C,E,D,C,E,A,C,E,A
1867,0,C,D,A,B,D,C,C,C,B,E,C,A,D,B,C,C,E,A,A,B
1868,1,B,B,E,E,B,B,E,C,B,A,A,D,D,A,D,A,E,B,B,E
1869,0,B,D,B,A,D,A,A,A,A,A,D,E,C,D,A,A,B,E,B,B
1870,1,E,C,E,C,D,D,B,C,B,B,E,C,D,E,B,C,B,A,C,D
1871,0,D,B,B,A,C,C,E,D,D,C,C,E,B,B,E,A,C,B,B,A
1872,0,E,C,B,E,C,A,E,E,B,A,B,A,B,E,D,D,A,C,B,E
1873,0,A,D,B,C,E,D,E,E,C,B,D,D,A,C,B,C,B,E,E,E
1874,0,A,B,A,E,A,B,B,C,D,D,E,E,A,C,A,C,B,E,C,D
1875,0,B,B,A,E,D,A,D,D,C,B,A,A,D,D,A,A,B,A,E,E
1876,0,A,C,B,D,B,A,A,E,E,C,A,B,C,C,D,B,E,C,B,A
1877,1,A,B,A,C,A,A,A,E,D,D,B,E,D,D,A,B,C,D,D,A
1878,1,E,D,E,D,E,B,A,D,A,D,B,E,A,C,E,C,D,A,D,C
1879,0,B,D,C,C,C,C,A,E,C,E,C,D,E,B,C,C,C,B,E,B
1880,0,C,D,B,E,B,C,B,E,C,B,D,D,D,A,A,C,A,B,D,C
1881,1,A,A,A,A,D,B,A,E,C,E,C,E,B,C,C,D,D,E,E,A
1882,1,A,D,C,B,E,A,A,A,C,D,E,D,D,E,A,E,E,E,D,A
1883,1,B,D,C,D,C,C,C,B,A,E,B,C,B,A,B,E,C,C,D,C
1884,0,B,E,C,C,B,D,B,B,A,B,B,B,E,D,D,C,B,E,D,C
1885,1,B,A,E,D,E,B,E,C,B,A,C,C,E,C,D,D,A,A,E,E
1886,1,C,B,C,D,A,B,A,C,D,E,B,D,B,E,B,B,C,B,B,D
1887,0,A,C,B,B,C,D,E,A,C,E,C,C,C,C,E,D,E,E,B,D
1888,0,A,D,B,A,D,D,A,B,C,C,C,B,B,D,E,D,B,A,A,E
1889,1,D,A,C,E,E,D,E,C,E,A,B,B,E,D,A,E,C,D,C,D
1890,0,E,C,B,D,A,B,A,A,D,A,B,A,A,C,A,C,A,B,E,D
1891,1,B,D,D,B,D,C,E,D,C,B,E,E,C,B,C,B,D,B,D,E
1892,0,A,E,A,C,D,A,E,A,A,B,D,B,B,E,E,B,A,E,E,D
1893,0,C,C,C,C,C,C,A,B,E,B,D,C,E,B,E,A,A,E,D,A
1894,1,E,A,D,D,D,D,D,B,E,B,B,C,B,A,D,D,D,E,C,D
1895,0,B,D,E,A,E,C,D,C,D,D,A,B,A,E,C,E,A,B,E,E
1896,1,A,D,A,D,B,C,E,E,E,A,A,E,E,A,D,D,B,A,A,B
1897,1,E,B,A,E,E,B,E,C,B,C,A,B,B,B,D,B,C,A,E,C
1898,1,D,A,E,E,E,E,D,E,C,E,D,D,B,C,D,E,C,D,E,C
1899,0,C,E,A,E,D,A,C,B,B,E,A,A,B,A,A,C,A,D,B,E
1900,1,C,E,A,A,A,C,E,B,E,E,B,E,A,B,E,C,D,E,B,D
1901,0,E,E,D,B,A,D,A,C,D,B,B,D,C,E,B,D,E,A,E,A
1902,0,C,C,E,E,B,A,B,A,D,C,A,B,E,C,A,A,C,C,E,C
1903,1,B,E,D,E,B,C,B,B,A,A,C,D,D,C,A,B,A,D,A,B
1904,1,D,B,A,B,A,A,C,B,B,B,B,D,B,D,D,A,E,C,D,C
1905,0,B,C,B,D,C,A,C,A,C,B,D,C,B,C,D,B,D,A,D,C
1906,1,D,D,E,D,C,C,C,D,B,C,C,D,B,E,B,C,E,A,E,B
1907,0,A,E,B,C,A,B,D,A,C,C,D,B,B,C,D,E,B,D,C,B
1908,1,A,D,C,A,C,B,B,A,D,B,B,C,B,D,B,B,B,D,C,D
1909,0,D,D,E,E,E,C,E,D,E,B,E,B,A,B,B,D,E,B,C,C
1910,0,E,A,A,C,A,B,D,E,D,B,E,A,C,C,D,B,D,E,E,C
1911,0,A,C,D,E,E,E,D,E,A,A,E,D,A,B,D,B,C,A,E,E
1912,0,B,B,E,E,B,E,A,C,A,A,B,B,A,B,C,E,D,E,B,D
1913,0,B,A,D,B,A,E,D,C,B,D,A,D,C,E,D,D,B,E,D,E
1914,0,B,B,A,A,C,C,D,C,D,C,A,A,A,D,E,B,A,B,C,C
1915,0,A,B,E,C,A,E,B,A,B,B,E,E,B,D,D,D,D,B,E,D
1916,1,C,D,B,C,A,E,C,D,D,B,A,B,C,A,B,C,D,A,E,D
1917,1,A,B,C,A,C,C,E,C,B,A,D,B,C,E,D,A,C,C,C,E
1918,0,A,D,A,E,B,A,D,C,B,E,A,D,A,E,D,A,D,C,B,C
1919,1,A,D,E,E,E,D,E,B,C,C,C,D,B,B,E,C,E,E,E,B
1920,0,E,E,B,C,A,B,B,D,A,D,E,A,A,B,D,A,A,B,A,A
1921,1,E,B,C,C,D,C,D,E,D,D,B,A,C,C,A,E,A,A,D,B
1922,0,E,C,A,A,B,E,E,A,E,B,E,C,C,C,C,E,C,A,E,E
1923,0,E,E,B,C,A,D,B,C,E,B,D,B,D,A,E,E,A,D,D,C
