id,y,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17
268,1,0.173913,0,0.138889,-0.275109,-0.692308,-0.735849,-0.294118,-0.2,-0.5,0.0285714,-0.378947,-0.446043,-0.169811,-0.894737,0.181818,-0.560976,0.466667,0.733333
269,3,-0.434783,-0.538462,-0.444444,-0.68559,-0.714286,-0.811321,-0.908497,0.657143,-1,-0.542857,-0.894737,-0.932854,-0.597484,-0.947368,-0.363636,-0.609756,0.6,0.733333
273,3,-0.217391,-0.230769,0.333333,-0.537118,-0.692308,-0.735849,-0.51634,0.0857143,-0.666667,0.114286,-0.631579,-0.659472,-0.610063,-0.868421,-0.909091,0.268293,0.4,0.733333
277,2,-0.565217,0,-0.0833333,-0.71179,-0.736264,-0.849057,-0.529412,0.0857143,-0.666667,-0.2,-0.610526,-0.657074,-0.0691824,-0.578947,-0.272727,-1,-0.4,-0.333333
280,2,-0.0869565,-0.692308,-0.0833333,-0.283843,-0.472527,-0.811321,-0.45098,-0.0857143,-0.666667,-0.742857,-0.568421,-0.573141,-0.710692,-0.789474,-0.818182,-0.609756,0.4,0.666667
281,0,0.173913,-0.153846,0.472222,-0.222707,-0.67033,-0.773585,-0.0326797,-0.485714,-0.166667,-0.171429,-0.242105,-0.191847,-0.471698,-0.815789,-1,-0.902439,0.133333,0.133333
282,2,-0.608696,-0.230769,-0.0833333,-0.563319,-0.604396,-0.811321,-0.490196,0.0285714,-0.666667,-0.285714,-0.494737,-0.623501,-0.358491,-0.552632,-0.545455,-0.463415,-0.4,-0.466667
284,1,0.869565,0.538462,0.944444,0.10917,-0.56044,-0.622642,0.372549,-0.714286,0.166667,0.342857,0.0631579,0.218225,0.421384,-0.789474,0.454545,0.365854,0.0666667,0.666667
285,3,-0.304348,0,0.0277778,-0.816594,-0.89011,-0.698113,-0.424837,0.0285714,-0.5,0.2,-0.568421,-0.59952,-0.144654,-0.5,-0.363636,-0.170732,-0.533333,-0.333333
286,1,-0.304348,0.153846,0.25,-0.257642,-0.626374,-0.773585,-0.254902,-0.257143,-0.5,0,-0.389474,-0.417266,0.0188679,-0.868421,0.454545,-0.756098,0.266667,0.333333
288,3,-0.347826,-0.230769,0.222222,-0.720524,-0.824176,-0.660377,-0.45098,0.0285714,-0.666667,-0.0857143,-0.536842,-0.601918,-0.308176,-0.631579,-0.454545,-0.902439,-0.4,0
290,1,-0.347826,-0.692308,-0.527778,-0.755459,-0.67033,-0.849057,-0.699346,0.371429,-0.833333,-0.8,-0.778947,-0.805755,-0.559748,-0.368421,0.454545,-0.219512,-0.733333,-0.8
293,2,-0.391304,-0.307692,0,-0.519651,-0.604396,-0.886792,-0.437908,-0.0857143,-0.666667,-0.428571,-0.431579,-0.573141,-0.396226,-0.552632,-0.454545,-0.414634,-0.133333,-0.2
301,1,0.434783,0.538462,0.611111,-0.222707,-0.714286,-0.698113,0.346405,-0.714286,0.166667,0.457143,-0.0105263,0.191847,0.371069,-0.631579,-0.272727,0.0243902,-0.2,0.0666667
302,0,-0.130435,-0.230769,0.0555556,-0.458515,-0.736264,-0.811321,-0.490196,0.0285714,-0.666667,-0.342857,-0.452632,-0.621103,-0.18239,-0.763158,0.363636,-0.902439,0.133333,0.0666667
303,2,-0.0869565,-0.692308,-0.111111,-0.222707,-0.450549,-0.849057,-0.398693,-0.142857,-0.666667,-0.571429,-0.431579,-0.517986,-0.773585,-0.710526,-1,-0.317073,0.6,0.533333
307,1,0.434783,0.153846,0.861111,-0.144105,-0.692308,-0.698113,0.24183,-0.657143,0.166667,0,0.0210526,0.0815348,0.144654,-0.710526,-0.545455,0.365854,-0.0666667,0.466667
309,0,0.565217,0.384615,0.666667,-0.187773,-0.736264,-0.698113,0.0457516,-0.542857,-0.166667,0.228571,-0.157895,-0.115108,0.081761,-0.868421,0.272727,-0.853659,0.333333,0.4
310,0,0.565217,0.153846,0.861111,-0.0305677,-0.67033,-0.698113,0.215686,-0.657143,0,0.142857,-0.0315789,0.0551559,-0.257862,-0.842105,-0.181818,0.560976,0.266667,0.666667
311,1,-0.26087,0.307692,0.388889,-0.266376,-0.692308,-0.698113,-0.0980392,-0.428571,-0.333333,0.142857,-0.147368,-0.261391,0.396226,-0.736842,-0.454545,-0.0731707,0,0.2
312,3,-0.130435,-0.0769231,0.194444,-0.668122,-0.802198,-0.698113,-0.411765,-0.0285714,-0.5,0.0571429,-0.473684,-0.568345,-0.00628931,-0.578947,-0.909091,0.0243902,-0.466667,0.0666667
313,2,-0.608696,-0.384615,-0.166667,-0.554585,-0.626374,-0.811321,-0.529412,0.0857143,-0.666667,-0.428571,-0.557895,-0.654676,-0.459119,-0.657895,-0.545455,-0.170732,-0.266667,-0.0666667
315,2,-0.26087,-0.307692,-0.361111,-0.80786,-0.824176,-0.811321,-0.477124,0.0857143,-0.666667,-0.314286,-0.547368,-0.635492,-0.194969,-0.421053,-1,-0.268293,-0.733333,-0.8
316,3,-0.130435,-0.461538,-0.388889,-0.886463,-0.956044,-0.811321,-0.751634,0.485714,-0.833333,-0.228571,-0.684211,-0.844125,-0.408805,-0.5,-0.272727,-0.707317,-0.466667,-0.8
317,3,-0.217391,-0.384615,-0.277778,-0.764192,-0.802198,-0.735849,-0.816993,0.542857,-0.833333,-0.257143,-0.694737,-0.872902,-0.421384,-0.657895,-0.727273,-0.512195,0,-0.133333
318,1,-0.0434783,-0.0769231,0.805556,-0.0917031,-0.626374,-0.698113,-0.0196078,-0.428571,-0.166667,-0.0857143,-0.242105,-0.194245,-0.383648,-0.868421,-0.363636,0.560976,0.466667,1
319,3,-0.304348,-0.692308,-0.694444,-0.938865,-0.846154,-0.886792,-0.895425,0.714286,-1,-0.742857,-0.915789,-0.930456,-0.522013,-0.394737,-0.363636,-0.804878,-0.666667,-0.866667
321,1,0.391304,0.615385,0.666667,0.0131004,-0.516484,-0.698113,0.424837,-0.771429,0.333333,0.485714,0.0736842,0.280576,0.169811,-0.631579,-1,-0.365854,-0.266667,0.2
323,2,-0.391304,-0.230769,-0.305556,-0.799127,-0.802198,-0.773585,-0.51634,0.142857,-0.666667,-0.285714,-0.589474,-0.669065,-0.220126,-0.315789,-0.454545,-0.853659,-0.733333,-0.933333
324,1,0.0869565,0.384615,0.555556,-0.135371,-0.582418,-0.698113,-0.00653595,-0.485714,-0.166667,0.114286,-0.189474,-0.16307,0.534591,-0.763158,-0.0909091,-0.95122,0,0.2
325,1,-0.0869565,-0.615385,0.333333,-0.344978,-0.714286,-0.811321,-0.24183,-0.257143,-0.333333,-0.628571,-0.389474,-0.398082,-0.559748,-0.815789,-0.818182,0.365854,0.266667,0.533333
326,2,-0.608696,-0.153846,-0.361111,-0.834061,-0.846154,-0.811321,-0.490196,0.0857143,-0.666667,-0.171429,-0.621053,-0.652278,-0.0440252,-0.421053,-0.727273,-0.804878,-0.8,-0.933333
331,3,0.0869565,-0.153846,0.0555556,-0.510917,-0.648352,-0.773585,-0.607843,0.2,-0.833333,-0.142857,-0.684211,-0.721823,-0.220126,-0.894737,0.727273,-0.902439,0.666667,0.733333
332,0,0.347826,0.461538,0.555556,-0.266376,-0.736264,-0.735849,-0.00653595,-0.485714,-0.166667,0.228571,-0.2,-0.170264,0.207547,-0.789474,0,-0.609756,0.133333,0.266667
334,2,-0.434783,-0.307692,-0.305556,-0.816594,-0.846154,-0.811321,-0.503268,0.0857143,-0.666667,-0.371429,-0.568421,-0.657074,-0.207547,-0.315789,-0.818182,-0.609756,-0.733333,-0.933333
338,2,0.130435,0.384615,0.333333,-0.266376,-0.67033,-0.886792,0.189542,-0.657143,0,0.142857,-0.0315789,0.057554,0.383648,-0.526316,-0.272727,0.268293,0,-0.4
339,3,0.0434783,-0.0769231,0.416667,-0.502183,-0.648352,-0.698113,-0.490196,0.0857143,-0.666667,-0.142857,-0.621053,-0.640288,-0.220126,-0.842105,0.636364,-0.0243902,0.4,0.6
340,2,-0.391304,-0.384615,-0.0833333,-0.528384,-0.626374,-0.811321,-0.490196,0.0285714,-0.666667,-0.428571,-0.526316,-0.623501,-0.459119,-0.631579,-0.727273,-0.609756,-0.0666667,-0.133333
341,2,-0.304348,-0.461538,-0.111111,-0.554585,-0.648352,-0.811321,-0.555556,0.0857143,-0.666667,-0.514286,-0.526316,-0.671463,-0.54717,-0.657895,-0.636364,-0.512195,0.0666667,0
342,0,-0.434783,-0.461538,-0.0277778,-0.633188,-0.67033,-0.849057,-0.633987,0.257143,-0.833333,-0.514286,-0.705263,-0.745803,-0.333333,-0.657895,-0.727273,0.0243902,-0.533333,-0.4
344,0,0.26087,0.615385,0.694444,-0.248908,-0.758242,-0.698113,0.437908,-0.771429,0.333333,0.514286,-0.0105263,0.304556,0.18239,-0.684211,0.181818,-0.707317,-0.133333,0.133333
345,0,0.130435,0.692308,0.694444,0.00436681,-0.538462,-0.698113,0.464052,-0.771429,0.333333,0.714286,0.0315789,0.326139,0.308176,-0.605263,0,-0.0243902,-0.266667,0
346,2,0.217391,0.615385,0.833333,-0.266376,-0.78022,-0.811321,0.620915,-0.885714,0.5,0.314286,0.326316,0.556355,0.811321,-0.421053,-0.454545,-0.317073,-0.4,-0.733333
347,1,0.913043,0.461538,0.944444,0.0829694,-0.604396,-0.622642,0.30719,-0.714286,0.166667,0.285714,0.0315789,0.160671,0.396226,-0.815789,0.909091,0.219512,0.2,0.6
348,0,-0.347826,-0.153846,0.0277778,-0.449782,-0.736264,-0.849057,-0.490196,0.0285714,-0.666667,-0.228571,-0.526316,-0.618705,-0.144654,-0.868421,-0.181818,-0.414634,0.733333,0.8
352,1,-0.347826,-0.615385,-0.5,-0.71179,-0.714286,-0.886792,-0.529412,0.142857,-0.666667,-0.628571,-0.652632,-0.676259,-0.396226,-0.289474,0.0909091,-1,-0.733333,-0.866667
356,0,-0.130435,-0.307692,0.333333,-0.266376,-0.67033,-0.698113,-0.0718954,-0.428571,-0.333333,-0.342857,-0.178947,-0.232614,-0.257862,-0.710526,-0.727273,-0.414634,-0.133333,0.0666667
358,1,0.565217,0.230769,0.916667,-0.222707,-0.736264,-0.698113,0.24183,-0.657143,0.166667,0.0857143,0,0.0815348,0.308176,-0.710526,0.181818,0.512195,0,0.4
359,0,-0.391304,-0.0769231,0.166667,-0.475983,-0.714286,-0.773585,-0.424837,-0.0857143,-0.666667,-0.257143,-0.463158,-0.563549,-0.18239,-0.710526,-0.818182,-0.902439,-0.0666667,0
361,1,0.521739,0.461538,0.916667,-0.318777,-0.824176,-0.622642,0.359477,-0.714286,0.166667,0.514286,0.0421053,0.206235,0.320755,-0.657895,-0.0909091,0.365854,-0.133333,0.333333
362,1,0.217391,0,0.805556,-0.20524,-0.692308,-0.698113,0.124183,-0.542857,0,-0.0857143,-0.126316,-0.0551559,0.081761,-0.815789,-0.363636,0.853659,0.0666667,0.6
364,3,-0.304348,0.0769231,0.25,-0.624454,-0.758242,-0.698113,-0.464052,0.0285714,-0.666667,-0.0571429,-0.526316,-0.604317,-0.0314465,-0.605263,0.181818,-0.658537,-0.333333,0.0666667
365,0,-0.391304,-0.0769231,0.0277778,-0.572052,-0.736264,-0.811321,-0.45098,0.0285714,-0.666667,-0.228571,-0.463158,-0.601918,-0.207547,-0.578947,0.363636,-0.317073,-0.466667,-0.466667
366,1,0.521739,0.615385,0.805556,-0.135371,-0.67033,-0.660377,0.176471,-0.6,0,0.314286,-0.0947368,0.0167866,0.584906,-0.763158,0.0909091,-0.853659,-0.0666667,0.266667
367,3,-0.26087,0.0769231,0.25,-0.606987,-0.714286,-0.698113,-0.437908,-0.0285714,-0.666667,0.0571429,-0.484211,-0.589928,-0.0314465,-0.578947,-0.909091,-0.756098,-0.4,0
370,0,-0.304348,0.0769231,0.138889,-0.545852,-0.78022,-0.773585,-0.359477,-0.142857,-0.5,-0.114286,-0.4,-0.510791,0.106918,-0.657895,-0.181818,-0.268293,-0.266667,-0.2
372,2,0.0434783,-0.0769231,-0.111111,-0.275109,-0.472527,-0.886792,-0.359477,-0.2,-0.5,-0.257143,-0.494737,-0.484412,-0.0314465,-0.710526,-0.363636,-0.658537,0.333333,0.466667
373,3,0.0434783,0.0769231,0.305556,-0.475983,-0.626374,-0.735849,-0.424837,-0.0285714,-0.5,-0.114286,-0.547368,-0.580336,-0.081761,-0.763158,-0.909091,-0.365854,0.0666667,0.4
377,1,0.347826,0.384615,0.888889,-0.222707,-0.736264,-0.660377,0.372549,-0.714286,0.166667,0.285714,0.0736842,0.223022,0.18239,-0.657895,0.363636,0.0731707,-0.0666667,0.333333
379,1,-0.608696,-0.769231,-0.611111,-0.886463,-0.868132,-0.811321,-0.830065,0.6,-0.833333,-0.771429,-0.831579,-0.892086,-0.761006,-0.5,-0.909091,-0.756098,-0.733333,-0.8
381,0,-0.695652,-0.538462,-0.444444,-0.842795,-0.802198,-0.849057,-0.647059,0.314286,-0.833333,-0.628571,-0.778947,-0.767386,-0.584906,-0.447368,-1,-0.756098,-0.8,-0.666667
382,2,0.434783,0.615385,0.666667,0.0742358,-0.56044,-0.924528,0.803922,-0.942857,0.666667,0.257143,0.578947,0.772182,0.924528,-0.236842,-0.545455,-0.463415,-0.6,-0.933333
383,2,-0.652174,0,-0.138889,-0.676856,-0.692308,-0.811321,-0.464052,0.0285714,-0.666667,-0.142857,-0.505263,-0.609113,0.0188679,-0.447368,-0.909091,-0.317073,-0.6,-0.6
385,0,-0.347826,-0.153846,-0.138889,-0.641921,-0.802198,-0.773585,-0.607843,0.257143,-0.666667,-0.285714,-0.694737,-0.731415,-0.18239,-0.763158,-0.363636,-0.121951,-0.2,0.0666667
387,1,0.130435,-0.230769,0.361111,-0.20524,-0.648352,-0.773585,-0.0326797,-0.485714,-0.166667,-0.257143,-0.157895,-0.191847,-0.283019,-0.763158,-0.454545,-0.365854,0,0.2
390,0,0.173913,0.846154,0.861111,-0.100437,-0.648352,-0.660377,0.503268,-0.771429,0.333333,0.771429,0.0947368,0.371703,0.207547,-0.657895,-0.454545,-0.0731707,-0.333333,0.133333
391,2,-0.434783,-0.307692,-0.305556,-0.921397,-0.934066,-0.773585,-0.477124,0.0857143,-0.666667,-0.342857,-0.589474,-0.645084,-0.220126,-0.315789,-0.636364,-0.219512,-0.8,-0.866667
392,3,-0.217391,-0.615385,-0.166667,-0.510917,-0.582418,-0.132075,-0.633987,0.2,-0.833333,-0.4,-0.663158,-0.731415,-0.735849,-0.789474,-0.636364,-0.463415,0.0666667,0.4
393,3,-0.130435,-0.153846,0.388889,-0.458515,-0.604396,-0.698113,-0.464052,0.0285714,-0.666667,0.0857143,-0.578947,-0.606715,-0.572327,-0.815789,-0.181818,-0.170732,0.2,0.466667
396,0,0.0434783,-0.692308,0,-0.432314,-0.714286,-0.773585,-0.359477,-0.142857,-0.5,-0.628571,-0.378947,-0.503597,-0.660377,-0.657895,-1,-1,-0.2,-0.266667
398,2,-0.304348,-0.384615,-0.0277778,-0.49345,-0.582418,-0.886792,-0.464052,-0.0285714,-0.666667,-0.485714,-0.526316,-0.597122,-0.433962,-0.657895,-0.818182,-1,-0.2,-0.0666667
400,3,-0.391304,-0.307692,-0.333333,-0.598253,-0.626374,-0.698113,-0.72549,0.371429,-0.833333,-0.342857,-0.715789,-0.805755,-0.371069,-0.789474,-0.363636,-1,0.133333,0.333333
402,0,-0.478261,-0.692308,0.111111,-0.528384,-0.736264,-0.773585,-0.464052,0.0285714,-0.666667,-0.771429,-0.484211,-0.606715,-0.660377,-0.736842,-0.454545,0.0243902,0,0.0666667
403,0,0.217391,0.461538,0.805556,-0.49345,-0.868132,-0.698113,0.30719,-0.714286,0.166667,0.285714,0.0105263,0.16307,0.194969,-0.605263,0.0909091,-0.463415,-0.333333,-0.133333
407,0,-0.695652,-0.615385,-0.333333,-0.772926,-0.736264,-0.773585,-0.712418,0.428571,-0.833333,-0.771429,-0.768421,-0.820144,-0.672956,-0.552632,-0.909091,0.121951,-0.8,-0.533333
408,1,-0.217391,-0.615385,-0.0277778,-0.720524,-0.868132,-0.849057,-0.581699,0.2,-0.666667,-0.628571,-0.631579,-0.709832,-0.496855,-0.736842,-0.909091,-0.658537,-0.333333,-0.333333
412,0,-0.782609,-0.769231,-0.694444,-0.895197,-0.802198,-0.924528,-0.895425,0.771429,-1,-0.828571,-0.947368,-0.940048,-0.672956,-0.342105,-0.909091,-0.414634,-0.933333,-0.8
416,0,0.217391,0.538462,0.888889,-0.30131,-0.846154,-0.622642,0.359477,-0.714286,0.166667,0.542857,-0.0526316,0.201439,-0.0188679,-0.763158,-0.636364,0.170732,-0.0666667,0.333333
418,2,0,-0.769231,-0.0555556,-0.310044,-0.494505,-0.849057,-0.51634,-0.0285714,-0.666667,-0.742857,-0.494737,-0.623501,-0.773585,-0.736842,-1,-0.170732,0.666667,0.6
419,2,-0.391304,-0.230769,-0.166667,-0.432314,-0.450549,-0.811321,-0.477124,0.0285714,-0.666667,-0.228571,-0.505263,-0.623501,-0.220126,-0.552632,-0.454545,-0.414634,-0.466667,-0.6
420,1,-0.130435,-0.923077,-0.111111,-0.650655,-0.802198,-0.849057,-0.72549,0.371429,-0.833333,-0.857143,-0.705263,-0.810552,-0.798742,-0.894737,-0.545455,-0.0243902,0.6,0.666667
422,0,0.0869565,0.153846,0.694444,-0.20524,-0.692308,-0.660377,0.24183,-0.714286,0,-0.0285714,0.0210526,0.117506,0.0566038,-0.684211,-0.545455,-0.658537,-0.133333,0
427,0,0.434783,0.538462,0.611111,-0.135371,-0.648352,-0.660377,0.411765,-0.771429,0.333333,0.4,0.0315789,0.261391,0.320755,-0.684211,-0.0909091,0.170732,-0.2,0.0666667
428,0,-0.434783,-0.615385,0.361111,-0.371179,-0.736264,-0.735849,-0.254902,-0.257143,-0.5,-0.6,-0.368421,-0.414868,-0.509434,-0.789474,-0.363636,0.609756,0.133333,0.4
434,2,-0.478261,-0.307692,-0.166667,-0.772926,-0.802198,-0.811321,-0.503268,0.0857143,-0.666667,-0.228571,-0.505263,-0.654676,-0.207547,-0.394737,-0.0909091,-0.317073,-0.666667,-0.733333
436,3,-0.478261,-0.692308,-0.222222,-0.641921,-0.714286,-0.849057,-0.764706,0.428571,-0.833333,-0.657143,-0.789474,-0.834532,-0.849057,-0.842105,-0.727273,-0.317073,0.266667,0.466667
438,0,-0.521739,-0.461538,-0.138889,-0.764192,-0.824176,-0.811321,-0.503268,0.0857143,-0.666667,-0.542857,-0.610526,-0.64988,-0.295597,-0.447368,0.0909091,-0.95122,-0.733333,-0.666667
439,0,-0.217391,0.230769,0.277778,-0.20524,-0.648352,-0.773585,-0.150327,-0.371429,-0.333333,0.0857143,-0.231579,-0.306954,0.157233,-0.789474,-0.363636,-0.756098,0.0666667,0.133333
442,3,-0.26087,0.0769231,-0.0833333,-0.720524,-0.758242,-0.660377,-0.359477,-0.0857143,-0.5,0,-0.557895,-0.539568,-0.0440252,-0.526316,0,-0.609756,-0.533333,-0.333333
443,3,-0.217391,-0.769231,-0.444444,-0.80786,-0.802198,-0.849057,-0.908497,0.714286,-1,-0.657143,-0.905263,-0.935252,-0.886792,-0.789474,-0.454545,-0.317073,0.0666667,0.133333
444,0,0.130435,0.307692,0.333333,-0.126638,-0.626374,-0.698113,-0.0457516,-0.485714,-0.166667,0.171429,-0.168421,-0.201439,0.0566038,-0.815789,0.0909091,-0.463415,0.2,0.333333
445,2,0.26087,0.538462,0.694444,0.170306,-0.450549,-0.924528,0.647059,-0.885714,0.5,0.285714,0.442105,0.582734,0.672956,-0.315789,-0.363636,0.0731707,-0.466667,-0.8
446,3,-0.304348,0,-0.0555556,-0.729258,-0.736264,-0.735849,-0.411765,0.0285714,-0.5,0.142857,-0.578947,-0.58753,-0.144654,-0.473684,0.0909091,-0.853659,-0.466667,-0.333333
448,0,-0.0434783,0.846154,0.777778,0.0829694,-0.406593,-0.698113,0.30719,-0.714286,0.166667,0.628571,-0.0105263,0.165468,0.433962,-0.605263,-1,-0.804878,-0.333333,-0.2
453,0,-0.173913,-0.615385,-0.0555556,-0.353712,-0.67033,-0.735849,-0.359477,-0.142857,-0.5,-0.514286,-0.463158,-0.510791,-0.710692,-0.894737,-0.363636,0.414634,0.4,0.666667
455,1,0.434783,0.461538,0.694444,-0.0480349,-0.626374,-0.660377,0.163399,-0.6,0,0.142857,-0.115789,0.0143885,0.194969,-0.842105,-0.818182,-0.804878,0.0666667,0.533333
456,2,-0.652174,-0.230769,-0.222222,-0.694323,-0.67033,-0.811321,-0.51634,0.142857,-0.666667,-0.228571,-0.557895,-0.666667,-0.220126,-0.368421,-0.909091,-0.317073,-0.733333,-0.8
458,3,-0.565217,-0.0769231,-0.0833333,-0.502183,-0.538462,-0.773585,-0.607843,0.142857,-0.833333,-0.257143,-0.589474,-0.709832,-0.119497,-0.684211,-0.0909091,-0.853659,0,0.2
459,0,0.304348,0.846154,0.805556,0.0218341,-0.516484,-0.660377,0.385621,-0.771429,0.166667,0.571429,0.0105263,0.251799,0.773585,-0.631579,-0.0909091,-0.902439,-0.266667,-0.0666667
460,1,0.0869565,-0.307692,0.388889,-0.231441,-0.692308,-0.735849,-0.137255,-0.371429,-0.333333,-0.257143,-0.378947,-0.290168,-0.63522,-0.947368,-0.727273,-0.609756,0.533333,0.8
462,0,0.434783,0.461538,0.861111,-0.0655022,-0.67033,-0.773585,0.150327,-0.6,0,0.228571,-0.0736842,0.00239808,0.144654,-0.789474,-0.181818,-0.170732,0.2,0.333333
464,0,-0.478261,-0.461538,-0.277778,-0.851528,-0.89011,-0.924528,-0.477124,0.0285714,-0.666667,-0.571429,-0.578947,-0.625899,-0.320755,-0.263158,0.181818,-0.853659,-0.733333,-0.866667
466,2,-0.608696,-0.230769,-0.138889,-0.563319,-0.538462,-0.811321,-0.503268,0.0857143,-0.666667,-0.285714,-0.568421,-0.64988,-0.194969,-0.5,-0.363636,-0.463415,-0.666667,-0.666667
467,2,-0.782609,-0.230769,-0.166667,-0.624454,-0.604396,-0.773585,-0.542484,0.142857,-0.666667,-0.228571,-0.589474,-0.676259,-0.257862,-0.526316,-0.909091,-0.414634,-0.666667,-0.666667
469,1,0.391304,0.384615,0.888889,-0.152838,-0.67033,-0.660377,0.411765,-0.771429,0.333333,0.285714,0.0736842,0.263789,0.169811,-0.657895,0.0909091,-0.219512,-0.133333,0.266667
470,3,-0.173913,-0.461538,-0.388889,-0.650655,-0.736264,-0.773585,-0.803922,0.485714,-1,-0.4,-0.8,-0.863309,-0.484277,-0.921053,0.181818,-0.95122,0.866667,0.933333
475,0,-0.608696,-0.461538,-0.0833333,-0.676856,-0.78022,-0.773585,-0.464052,0.0285714,-0.666667,-0.571429,-0.547368,-0.621103,-0.446541,-0.578947,0,-0.560976,-0.666667,-0.6
476,1,0.0434783,0.692308,0.777778,0.00436681,-0.472527,-0.735849,0.294118,-0.657143,0.166667,0.514286,-0.0315789,0.136691,0.433962,-0.605263,-0.909091,0.170732,-0.333333,0
479,2,-0.0869565,-0.0769231,0.361111,-0.0480349,-0.472527,-0.886792,-0.0326797,-0.485714,-0.166667,-0.228571,-0.221053,-0.16307,-0.081761,-0.684211,-0.636364,-0.365854,0.266667,0.133333
480,2,-0.434783,-0.307692,-0.333333,-0.842795,-0.846154,-0.849057,-0.529412,0.142857,-0.666667,-0.285714,-0.578947,-0.676259,-0.220126,-0.263158,-0.909091,-0.853659,-0.8,-0.933333
483,0,-0.0869565,0,0.0833333,-0.327511,-0.67033,-0.773585,-0.281046,-0.2,-0.5,-0.142857,-0.368421,-0.438849,0.0566038,-0.789474,0.0909091,-0.268293,0,0.133333
484,3,-0.434783,-0.615385,0,-0.659389,-0.736264,-0.773585,-0.607843,0.2,-0.833333,-0.628571,-0.610526,-0.719424,-0.63522,-0.684211,-0.545455,-0.512195,-0.133333,0
485,3,-0.26087,0.153846,0.0555556,-0.659389,-0.714286,-0.660377,-0.359477,-0.0285714,-0.5,0.171429,-0.557895,-0.544365,-0.0314465,-0.578947,-0.818182,-0.902439,-0.466667,-0.2
486,2,-0.565217,0,-0.138889,-0.545852,-0.494505,-0.849057,-0.490196,0.0285714,-0.666667,-0.171429,-0.536842,-0.630695,0.119497,-0.447368,-0.727273,-0.463415,-0.666667,-0.666667
487,0,0.347826,0.846154,0.75,0.0305677,-0.450549,-0.622642,0.424837,-0.771429,0.333333,0.685714,-0.0210526,0.280576,0.371069,-0.657895,0,-0.414634,-0.333333,-0.0666667
489,0,-0.608696,-0.538462,0.277778,-0.68559,-0.846154,-0.811321,-0.464052,0.0857143,-0.666667,-0.542857,-0.536842,-0.630695,-0.622642,-0.684211,0,-0.121951,-0.533333,-0.466667
490,0,0.26087,0.384615,0.888889,-0.222707,-0.78022,-0.698113,0.30719,-0.714286,0.166667,0.257143,-0.0631579,0.148681,-0.0566038,-0.815789,-0.363636,0.0243902,0,0.333333
491,1,0.521739,0.615385,0.916667,-0.257642,-0.78022,-0.660377,0.411765,-0.714286,0.333333,0.6,0.0421053,0.258993,0.320755,-0.710526,0.0909091,0.121951,-0.133333,0.333333
498,3,-0.0869565,-0.230769,0.166667,-0.720524,-0.846154,-0.698113,-0.437908,-0.0285714,-0.666667,-0.114286,-0.515789,-0.580336,-0.345912,-0.605263,-0.909091,-0.707317,-0.333333,0.0666667
500,0,0.26087,0.615385,0.611111,-0.449782,-0.868132,-0.698113,0.372549,-0.714286,0.166667,0.6,0.0315789,0.218225,0.433962,-0.657895,-1,0.512195,-0.266667,0.133333
501,0,0.217391,0.769231,0.666667,-0.126638,-0.67033,-0.622642,0.503268,-0.771429,0.333333,0.714286,0.0631579,0.374101,0.194969,-0.631579,-1,-0.463415,-0.333333,0.0666667
502,0,0.391304,0.615385,0.555556,-0.292576,-0.78022,-0.698113,0.398693,-0.771429,0.333333,0.485714,0.0631579,0.251799,0.358491,-0.578947,-0.545455,-0.414634,-0.266667,-0.0666667
509,3,-0.0434783,0,0.444444,-0.519651,-0.648352,-0.660377,-0.372549,-0.0857143,-0.5,0.114286,-0.515789,-0.549161,-0.220126,-0.710526,-0.363636,0.0243902,-0.133333,0.266667
512,0,-0.347826,-0.615385,0.0277778,-0.545852,-0.802198,-0.811321,-0.333333,-0.142857,-0.5,-0.685714,-0.431579,-0.494005,-0.610063,-0.789474,-0.909091,-0.560976,0.0666667,0.133333
513,0,0.304348,0.615385,0.861111,-0.257642,-0.802198,-0.660377,0.45098,-0.771429,0.333333,0.6,0,0.306954,0.144654,-0.710526,-1,0.414634,-0.266667,0.333333
514,1,-0.0434783,-0.692308,-0.138889,-0.414847,-0.692308,-0.735849,-0.411765,-0.0285714,-0.5,-0.542857,-0.494737,-0.565947,-0.798742,-0.894737,-0.545455,0.95122,0.333333,0.8
517,0,-0.173913,-0.307692,-0.0277778,-0.406114,-0.714286,-0.773585,-0.542484,0.0857143,-0.666667,-0.314286,-0.536842,-0.669065,-0.358491,-0.921053,1,-0.512195,1,1
519,1,-0.478261,-0.461538,-0.0277778,-0.71179,-0.802198,-0.811321,-0.477124,0.0285714,-0.666667,-0.542857,-0.547368,-0.628297,-0.358491,-0.552632,-0.363636,-0.219512,-0.6,-0.6
520,3,-0.347826,-0.538462,0,-0.554585,-0.67033,-0.773585,-0.673203,0.257143,-0.833333,-0.457143,-0.726316,-0.767386,-0.811321,-0.894737,-0.727273,-0.707317,0.666667,0.866667
521,1,-0.304348,-0.461538,0.361111,-0.388646,-0.758242,-0.773585,-0.150327,-0.371429,-0.333333,-0.571429,-0.242105,-0.311751,-0.421384,-0.710526,-0.363636,-0.121951,-0.133333,0
522,3,-0.130435,-0.461538,-0.0833333,-0.694323,-0.758242,-0.849057,-0.686275,0.314286,-0.833333,-0.428571,-0.621053,-0.781775,-0.647799,-0.631579,-1,-1,-0.266667,-0.533333
