247,0,0:0.0170706,1:0.0190476,2:0.00590814,3:0.00716034,4:-0.009321070000000001,5:-0.0239524,6:-0.0114722,7:0.0134223,8:0.00443769,9:-0.031807,10:0.0198519,11:-0.00382873,12:0.0284759,13:-0.00481049,14:-0.0277075,15:-0.0332758,16:0.0150794,17:0.0171738,18:-0.0202297,19:-0.0154597
248,0,0:0.0308046,1:-0.00237446,2:0.06502719999999999,3:0.0174245,4:-0.0445141,5:0.00395824,6:-0.0173901,7:-0.00248496,8:0.0106205,9:-0.0195971,10:0.0417771,11:-0.009925440000000001,12:-0.00954121,13:-0.0120503,14:0.00614378,15:-0.00732307,16:0.03518209999999999,17:0.0277861,18:0.0123552,19:0.0534284
249,0,0:-0.00300956,1:0.0454586,2:0.00136982,3:0.0185623,4:0.00628788,5:0.00345854,6:0.00659167,7:0.0216335,8:0.0464772,9:0.0138329,10:0.00229219,11:-0.018673,12:0.0026318,13:-0.00556988,14:-0.000912969,15:0.0148403,16:0.00577091,17:0.00265027,18:0.0219414,19:0.0253446
250,0,0:-0.0028338,1:0.0235467,2:0.0195396,3:0.00254805,4:0.0186064,5:-0.0182268,6:0.0118183,7:-0.00266926,8:0.0127375,9:0.0106334,10:0.011227,11:-0.014974,12:0.0156518,13:0.0249049,14:-0.03777580000000001,15:0.04352,16:0.0272852,17:-0.0243531,18:-0.0110683,19:-0.00715282
251,1,0:-0.0201408,1:0.0019662,2:0.00948686,3:0.011685,4:0.0282586,5:-0.0229669,6:-0.0283441,7:-0.00443183,8:0.0337468,9:-0.00163564,10:-0.0217093,11:0.0008336789999999999,12:0.004392800000000001,13:0.0230679,14:0.00178351,15:-0.0141196,16:0.0338871,17:0.000108017,18:0.00587438,19:0.0176653
252,0,0:-0.0221241,1:-0.0242157,2:-0.0211871,3:-0.00126979,4:-0.0193437,5:0.00520312,6:-0.0284421,7:0.05793530000000002,8:0.0768378,9:-0.00153017,10:0.026786,11:-0.0147191,12:0.0206643,13:-0.0158319,14:0.0116561,15:0.00687846,16:-0.00385922,17:0.0115281,18:0.0250905,19:-0.022262
253,0,0:0.0303963,1:0.00840485,2:0.0244443,3:-0.00634023,4:0.0118964,5:-0.033735,6:-0.0505756,7:-0.0140721,8:0.000273079,9:-0.0152714,10:-0.0238284,11:-0.0508639,12:0.0190119,13:0.0102471,14:0.00614007,15:-0.00175636,16:0.0159847,17:-0.0184488,18:0.007893890000000001,19:-0.0213624
254,0,0:-0.00371794,1:0.00524475,2:-0.00333134,3:-9.037120000000001e-05,4:0.009202999999999999,5:-0.04364750000000001,6:-0.0328748,7:0.00182029,8:0.000695651,9:-0.0244004,10:0.00589029,11:-0.0212853,12:0.0383915,13:0.009317239999999999,14:0.00852749,15:0.00594154,16:0.0299375,17:-0.0148284,18:-0.0293739,19:0.0132127
255,0,0:-0.0238569,1:0.0272334,2:-0.003552599999999999,3:-0.00257787,4:-0.0193815,5:-0.03357619999999999,6:-0.0164467,7:-0.0312529,8:0.0132299,9:-0.0252822,10:0.0218253,11:-0.0266108,12:0.0168391,13:-0.0146762,14:0.0151909,15:0.00396371,16:0.0442539,17:-0.00604211,18:-0.0274467,19:-0.00928818
256,0,0:-0.0188048,1:0.0282515,2:-0.00850766,3:-0.0176365,4:0.0228513,5:-0.03802,6:-0.0113178,7:0.00499868,8:0.008195340000000001,9:-0.02387,10:0.0102312,11:-0.0271672,12:0.0341065,13:-0.00668504,14:0.0033551,15:0.0209143,16:0.0270398,17:-0.008007190000000001,18:-0.00654063,19:-1.31759e-05
257,0,0:-0.0108623,1:0.0188595,2:0.00466902,3:-0.00744106,4:-0.000435164,5:-0.037563,6:-0.0158849,7:0.000262457,8:0.0143514,9:-0.0351594,10:0.00141469,11:-0.0148524,12:0.017558,13:0.00235275,14:-0.0130022,15:0.00169174,16:0.0273309,17:0.00342748,18:-0.0201866,19:-0.00435028
258,0,0:0.00341882,1:0.0195274,2:0.0237522,3:-0.03193790000000001,4:0.0198938,5:-0.0271581,6:-0.009612910000000001,7:0.0141298,8:0.0328052,9:-0.0139806,10:0.013317,11:-0.0176249,12:0.0244911,13:-0.00183334,14:0.0111084,15:0.0180114,16:0.0258981,17:0.020136,18:-0.0496621,19:-0.0222782
259,1,0:0.0486484,1:-0.05703330000000002,2:-0.00514976,3:-0.0242858,4:0.0156638,5:-0.0141325,6:-0.00465223,7:0.0319909,8:-0.00386715,9:0.00774717,10:0.008646829999999999,11:-0.0008799939999999998,12:-0.0157109,13:-0.0469514,14:0.0281209,15:0.0155076,16:-0.0157178,17:-0.000284035,18:0.00398108,19:0.0186981
260,1,0:-0.00775343,1:0.0110811,2:0.00647387,3:-0.0122982,4:0.00214305,5:-0.027193,6:0.0132549,7:-0.0124194,8:-0.0220192,9:-0.024026,10:0.0195196,11:-0.0106362,12:0.00585743,13:-0.0171716,14:0.0174976,15:0.0297116,16:-0.00787331,17:-0.00507056,18:-0.0301323,19:0.022344
261,1,0:0.0223279,1:-0.0188166,2:-0.0176711,3:0.0286807,4:0.0171564,5:0.0219551,6:0.0279449,7:0.0355507,8:-0.0024831,9:0.0359455,10:-0.0107982,11:-0.038906,12:-0.0270255,13:-0.0172003,14:0.0187827,15:0.0166818,16:-0.024483,17:0.008374029999999999,18:0.02890400000000001,19:-0.00686743
262,0,0:-0.0224119,1:0.0123242,2:0.012757,3:0.00133404,4:0.0199162,5:-0.0302464,6:-0.00728372,7:0.00634877,8:0.000643998,9:-0.03376130000000001,10:-0.00757794,11:-0.0381085,12:0.0272183,13:-0.000450696,14:-0.0193867,15:-0.0008125189999999999,16:0.0221602,17:0.03585069999999999,18:-0.0240562,19:-0.00849926
263,1,0:0.0237169,1:-0.00323476,2:-0.0195384,3:0.00203488,4:0.0130919,5:0.012029,6:-0.0116591,7:0.0264376,8:-0.0325667,9:-0.00886121,10:0.0306369,11:0.0220078,12:-0.0241929,13:-0.06372869999999999,14:0.0175949,15:0.02876,16:0.00542387,17:-0.0107374,18:-0.00453689,19:0.0218277
264,1,0:-0.00288981,1:-0.0200148,2:-0.0387585,3:-0.0171828,4:0.03228540000000001,5:-0.0170072,6:-0.0210785,7:0.0371853,8:0.0151152,9:-0.0418616,10:0.0108554,11:-0.00154828,12:-0.00230253,13:0.00363203,14:-0.0248539,15:0.04094,16:0.0370865,17:-0.010475,18:-0.0176846,19:-0.000880899
265,1,0:0.0249517,1:0.0160454,2:0.0252599,3:-0.0283176,4:0.04516919999999999,5:0.0274885,6:0.00117587,7:-0.0438085,8:-0.0164831,9:0.0167318,10:-0.0266939,11:-0.0201049,12:-0.00660203,13:-0.0273708,14:0.023151,15:-0.0225847,16:0.016278,17:0.0179425,18:-0.0155172,19:0.0179485
266,1,0:0.00395611,1:-0.0350575,2:-0.00853808,3:-0.0196572,4:-0.0389283,5:0.0179665,6:0.00696736,7:0.00505625,8:-0.008376959999999999,9:0.0179754,10:0.00413196,11:0.0129536,12:-0.0231476,13:-0.0266855,14:-0.00466501,15:-0.000674565,16:-0.00747182,17:-0.0045208,18:0.006968600000000001,19:0.0233344
267,1,0:0.0173183,1:0.03071020000000001,2:0.0385789,3:-0.00176898,4:-0.03505299999999999,5:0.011228,6:-0.0205617,7:-0.00392214,8:0.0212779,9:0.0227697,10:0.0255845,11:0.00559935,12:-0.03596780000000002,13:0.0245212,14:0.000941443,15:0.0134517,16:-0.0408838,17:-0.00530792,18:0.00606932,19:-0.00922449
268,0,0:-0.0332077,1:0.0159053,2:0.0357469,3:0.0317584,4:0.00406106,5:-0.0167429,6:-0.05122569999999999,7:0.0208868,8:-0.00419709,9:-0.0419247,10:0.0042665,11:-0.0136783,12:0.0190387,13:0.03074750000000001,14:0.0377626,15:0.0322368,16:-0.013307,17:0.00464187,18:0.0349514,19:0.0256153
269,1,0:-0.00873117,1:0.0166086,2:0.00249209,3:-0.016504,4:-0.00283698,5:-0.0354595,6:-0.0313948,7:-0.00702457,8:-0.00405238,9:-0.031682,10:0.0161664,11:-0.00523194,12:0.0330728,13:0.00316214,14:-0.0108004,15:0.008963779999999999,16:0.0377649,17:0.0185905,18:-0.0291816,19:-0.00559404
270,1,0:0.00115238,1:0.00151514,2:-0.00130882,3:0.0109057,4:0.00403096,5:-0.0375049,6:-0.0157203,7:0.00843463,8:0.0152756,9:-0.0154895,10:0.0107842,11:-0.0198969,12:0.0221398,13:-0.0219604,14:-0.0013728,15:0.00291243,16:0.0360108,17:0.0152378,18:-0.009366360000000001,19:0.021055
271,0,0:-0.0006980080000000001,1:0.05876459999999999,2:0.0208716,3:0.00370603,4:0.0212327,5:-0.0100139,6:0.0131027,7:-0.0421608,8:0.011867,9:0.00454008,10:-0.0155988,11:-0.0293189,12:0.00726145,13:-0.000445133,14:0.00317297,15:-0.0392362,16:-0.0153787,17:-0.00189976,18:-0.0259444,19:0.004280699999999999
272,1,0:0.009749239999999999,1:0.00600914,2:0.0314621,3:0.0164325,4:0.00276689,5:-0.00389105,6:-0.018783,7:-0.0183475,8:-0.0244051,9:-0.0440779,10:0.00913897,11:0.00674457,12:0.00457557,13:-0.0393828,14:-0.0401419,15:-0.0242216,16:0.00851595,17:-0.00095964,18:0.001196,19:-0.025934
273,1,0:0.0101802,1:0.0137186,2:0.0163805,3:-0.0256727,4:-0.000408517,5:0.0120868,6:0.00475323,7:-0.00523294,8:0.011394,9:-0.00147984,10:0.0280467,11:0.0366274,12:-0.0155221,13:0.0231787,14:-0.0438275,15:-0.0212568,16:-0.0193721,17:-0.0404249,18:0.0129381,19:-0.0241282
274,0,0:-0.0123046,1:0.0210974,2:-0.008089910000000001,3:-0.00639058,4:0.0261275,5:-0.0361411,6:-0.0404152,7:0.00992826,8:-0.000357491,9:-0.008991799999999999,10:0.00899675,11:-0.0116398,12:0.0108472,13:0.007905800000000001,14:-0.0166036,15:0.0120733,16:0.0497133,17:-0.0116404,18:-0.0257565,19:-0.000952156
275,0,0:-0.0230583,1:-0.0313369,2:-0.0371258,3:0.00113358,4:0.0186925,5:-0.0328577,6:-0.0199985,7:0.009079759999999999,8:-0.0119338,9:-0.030671,10:-0.00652088,11:-0.028727,12:0.0273774,13:0.009662550000000001,14:-0.00559252,15:-0.0171532,16:0.0253527,17:0.0313086,18:-0.00663492,19:-0.0183399
276,0,0:-0.0172298,1:0.0225801,2:-0.0128797,3:-0.0138309,4:0.0365624,5:-0.032922,6:-0.020253,7:0.00560208,8:0.0179701,9:-0.015119,10:0.0006062109999999999,11:-0.0101981,12:0.0200915,13:0.00399264,14:-0.030351,15:-0.00211221,16:0.0140657,17:-0.00156983,18:-0.0291686,19:-0.00419646
277,0,0:0.0247307,1:-0.007830999999999999,2:-0.0337298,3:0.00225551,4:0.0239462,5:0.0161446,6:0.0309278,7:0.0148503,8:-0.0135505,9:0.028699,10:-0.0542122,11:-0.0266673,12:0.004325,13:-0.00221484,14:0.0118285,15:-0.0238114,16:0.012968,17:0.0182168,18:0.0165605,19:-0.0119272
278,1,0:-0.00899325,1:0.0125703,2:0.0303088,3:0.0108617,4:0.008673510000000001,5:-0.0121099,6:0.0114052,7:0.00908956,8:0.00559723,9:-0.0326621,10:0.00292247,11:0.0436309,12:-0.000119148,13:-0.00446415,14:-0.0163271,15:0.0204172,16:-0.00104335,17:0.0152501,18:-0.009603810000000001,19:-0.0183074
279,1,0:0.0157223,1:0.042348,2:-0.0155667,3:0.0248529,4:-0.00665008,5:-0.0325809,6:-0.03303780000000001,7:0.0100311,8:0.0154694,9:-0.00761593,10:0.0263326,11:-0.00362261,12:0.00541195,13:0.00513379,14:-0.0169637,15:0.044158,16:0.0102256,17:0.0345735,18:-0.00102493,19:-0.0248399
280,0,0:-0.00390781,1:-0.00299732,2:-0.0172006,3:-0.00285824,4:-0.07309789999999999,5:-0.0193875,6:-0.0218282,7:-0.0092345,8:0.0361957,9:-0.0317077,10:0.00751664,11:-0.0487491,12:0.000583551,13:-0.015329,14:0.00770982,15:0.02859840000000001,16:0.0122283,17:-0.0189611,18:-0.0150977,19:0.0159923
281,0,0:-0.008620010000000001,1:-0.0359639,2:-0.0198693,3:0.012876,4:0.012903,5:0.0111606,6:0.0117417,7:-0.00968752,8:-0.0171045,9:-0.0215613,10:0.0158933,11:0.03255809999999999,12:-0.00388725,13:0.0619094,14:0.0290219,15:0.0348424,16:-0.0167861,17:0.0258344,18:0.0111126,19:-0.026729
282,0,0:0.0105136,1:0.0295366,2:-0.0175325,3:0.0264853,4:-0.0600308,5:0.0272202,6:0.0194876,7:-0.00447747,8:-0.0208959,9:-0.0108761,10:-0.00249019,11:0.00345763,12:-0.0260561,13:0.0338562,14:-0.00339474,15:-0.0397285,16:-0.00484432,17:-0.00189118,18:0.0220949,19:-0.00631243
283,0,0:0.00314181,1:-0.00157143,2:0.021547,3:-0.00212976,4:0.0105719,5:0.0141284,6:0.00159002,7:-0.0176566,8:0.0253935,9:0.0105341,10:-0.0375868,11:0.0456125,12:-0.0107108,13:0.0083848,14:0.0455282,15:0.00387373,16:-0.0235317,17:0.00535861,18:0.0170069,19:0.0316493
284,1,0:-0.00169961,1:-0.00489892,2:0.0144474,3:-0.00938609,4:0.0165407,5:-0.0215499,6:-0.0230632,7:-0.00385958,8:0.0130485,9:-0.0179986,10:-0.00536113,11:0.0228158,12:0.0118223,13:0.0049865,14:0.0217706,15:0.03112390000000001,16:0.0115022,17:0.009967169999999999,18:-0.0204046,19:-0.0007842989999999999
285,0,0:-0.00484177,1:0.0112971,2:0.00741313,3:0.0292327,4:-0.0256136,5:0.0103328,6:-0.0132542,7:-0.00587832,8:-0.0419186,9:0.00876121,10:-0.0358191,11:-0.03919469999999999,12:-0.0138158,13:-0.0543749,14:-0.0139709,15:0.02907200000000001,16:0.000525034,17:-0.0181082,18:-0.0308776,19:-0.023621
286,1,0:0.0201211,1:-0.0356966,2:-0.0111108,3:0.0209058,4:-0.00183729,5:0.0181121,6:0.0388085,7:-0.00630595,8:0.0132373,9:0.0237026,10:-0.00241951,11:-0.00753813,12:-0.0250622,13:-0.00394808,14:0.032372,15:-0.0260631,16:0.0114778,17:0.022536,18:0.00354239,19:-0.000460505
287,1,0:-0.040134,1:0.0225002,2:0.0168471,3:0.00534053,4:0.0281341,5:-0.0258379,6:-0.0152926,7:-0.0244766,8:0.033327,9:-0.0149743,10:-0.0112879,11:-0.0156056,12:0.0108929,13:0.025479,14:0.0197167,15:0.0514988,16:0.00413382,17:-0.00261428,18:-0.0377631,19:0.013905
288,1,0:-0.020006,1:0.0144935,2:-0.00352802,3:-0.0162544,4:-0.00560828,5:-0.0236238,6:-0.03838080000000001,7:0.0372065,8:0.00715013,9:-0.0163184,10:-0.00571779,11:-0.00345074,12:0.0266201,13:-0.0200878,14:-0.0139643,15:0.0125044,16:0.0290761,17:0.00257401,18:-0.00691935,19:-0.0288692
289,0,0:0.00509109,1:0.0487946,2:0.009507969999999999,3:0.00694396,4:-0.00571307,5:-0.0190591,6:-0.0111432,7:0.0135426,8:-0.0280593,9:-0.0313899,10:0.00120681,11:-0.009685269999999999,12:0.00544415,13:0.0383734,14:-0.00523235,15:-0.0336692,16:-0.00313763,17:-0.0132633,18:0.009183520000000001,19:0.00506351
290,0,0:-0.015097,1:0.0138946,2:-0.00717166,3:-0.0131085,4:0.000158851,5:-0.0368659,6:-0.0241329,7:-0.007858789999999999,8:-0.00843236,9:-0.0275121,10:-0.0117596,11:-0.00678901,12:0.0287337,13:0.00495292,14:0.00190966,15:0.0101375,16:0.0270957,17:0.000825001,18:-0.0149222,19:0.0109143
291,1,0:-3.284489999999999e-05,1:-0.011303,2:0.0238318,3:-0.0154129,4:-0.0110696,5:-0.0357052,6:-0.0152209,7:-0.00551346,8:0.0130664,9:-0.0323536,10:0.0273617,11:-0.009895899999999999,12:0.0165681,13:0.0145375,14:0.0220179,15:0.0422203,16:0.0533871,17:-0.008924670000000001,18:-0.0172254,19:0.0066916
292,0,0:0.0308878,1:-0.0258214,2:-0.000243429,3:-0.01238,4:0.00443176,5:0.010365,6:-0.00656317,7:0.0361168,8:0.00925961,9:-0.0127059,10:0.00549091,11:-0.0324331,12:-0.00121791,13:-0.0236269,14:0.0343587,15:0.0037649,16:-0.00316293,17:-0.0239338,18:-0.00197205,19:-0.03545180000000001
293,0,0:0.0102764,1:-0.0402634,2:-0.00546632,3:0.010021,4:-0.03580059999999999,5:0.0207388,6:0.0127869,7:-0.0132096,8:0.0184773,9:0.0360153,10:-0.00104631,11:0.03418909999999999,12:-0.0324008,13:0.0366225,14:0.04109840000000001,15:0.0321263,16:0.0130898,17:-0.0245035,18:-0.0145022,19:0.0100754
294,1,0:-0.009704320000000001,1:0.05221459999999999,2:-0.0315511,3:-0.007923080000000001,4:-0.00682264,5:0.0225443,6:0.0326462,7:-0.00343835,8:0.0160674,9:0.03977580000000001,10:-0.03274,11:0.0536813,12:-0.0108088,13:0.0108703,14:0.00223769,15:-0.0145921,16:-0.007848000000000001,17:0.0161402,18:0.0578402,19:-0.0570428
295,1,0:-0.0102317,1:0.00895164,2:0.00569535,3:0.00356551,4:-0.00384781,5:-0.0519766,6:-0.0290885,7:0.0118617,8:0.0135061,9:-0.009503620000000001,10:-0.0140019,11:-0.0212853,12:0.0297263,13:0.0263286,14:-0.0143472,15:0.00539353,16:0.0244796,17:0.0127541,18:-0.0178462,19:-0.037684
296,0,0:-0.0251135,1:0.0139564,2:0.0207597,3:-0.008331079999999999,4:0.00490095,5:-0.0267016,6:-0.0235697,7:-0.0108021,8:0.008070020000000001,9:-0.0339549,10:0.0194662,11:-0.00211766,12:0.0210039,13:0.000392247,14:0.00583633,15:0.0254815,16:0.0216456,17:0.0161071,18:-0.0210742,19:0.00279051
297,1,0:-0.0103277,1:-0.0120189,2:0.00505701,3:0.0236038,4:-0.0114362,5:-0.0152926,6:-0.0116176,7:0.002399,8:-0.0170048,9:0.000352675,10:0.0139358,11:0.00647437,12:0.0129574,13:0.00766443,14:-0.0123583,15:-0.0136132,16:0.00747252,17:-0.0199546,18:0.025666,19:0.009275500000000001
298,0,0:0.00370661,1:0.0129754,2:0.0154641,3:-0.0204647,4:0.0276865,5:0.0213306,6:-0.00100176,7:0.0130473,8:0.022724,9:0.000771737,10:-0.0510598,11:-0.0282222,12:0.00517362,13:0.0147014,14:-0.0205335,15:-0.00609389,16:0.0216219,17:0.0321985,18:0.0136009,19:-0.0213547
299,0,0:0.00268124,1:-0.03854930000000002,2:0.0276861,3:-0.0231136,4:-0.0157455,5:-0.00360176,6:-0.04003540000000001,7:0.0366778,8:-0.0244953,9:0.0230878,10:-0.04142580000000001,11:0.0217676,12:0.00334789,13:0.00499721,14:-0.0107234,15:-0.04291830000000001,16:-0.0279079,17:-0.06744310000000001,18:0.0118537,19:0.0429184
300,0,0:-0.00290409,1:0.00714399,2:0.00276654,3:-0.0175243,4:0.0082532,5:-0.0351347,6:-0.0205016,7:0.0043405,8:-0.000589461,9:-0.03731880000000001,10:0.0193875,11:-0.0221433,12:0.0260445,13:0.00762624,14:0.00367897,15:-0.00309759,16:0.0346226,17:0.00672261,18:-0.0294603,19:-0.0129021
301,1,0:-0.0143068,1:0.00081884,2:0.0142076,3:-0.000804127,4:0.00779032,5:-0.0365241,6:-0.0462228,7:-0.0150872,8:7.298930000000001e-05,9:-0.0189731,10:0.0103686,11:-0.0120109,12:0.009954849999999999,13:-0.00568314,14:-0.0105051,15:0.0236644,16:0.014119,17:0.019207,18:-0.0104951,19:-0.0269192
302,0,0:-0.010333,1:0.00181077,2:0.00653006,3:-0.0154885,4:0.0123269,5:-0.00802686,6:-0.00800678,7:0.0101086,8:0.0202883,9:-0.00169547,10:-0.0277825,11:-0.0170984,12:0.0237648,13:0.0421454,14:0.008454089999999999,15:0.00469893,16:0.0113104,17:0.0409168,18:-0.0162673,19:0.0216331
303,0,0:0.0287522,1:0.0119668,2:-0.06365660000000001,3:-0.0151265,4:-0.0156632,5:-0.00116739,6:0.0177776,7:0.0356827,8:-0.0312085,9:0.00784895,10:0.0164584,11:0.0123179,12:-0.0025969,13:0.00603348,14:0.0310452,15:-0.000146157,16:-0.0221662,17:-0.0009879019999999999,18:0.0141499,19:-0.0390838
304,1,0:-0.008852850000000001,1:-0.00242643,2:0.00374736,3:0.009757999999999999,4:0.00269419,5:-0.0389849,6:-0.0211722,7:-0.000935291,8:0.000541055,9:-0.0352253,10:0.00558221,11:-0.0170182,12:0.0303635,13:-0.00256293,14:-0.00247236,15:0.016728,16:0.0271047,17:0.0117551,18:-0.0230513,19:-0.00107512
305,1,0:0.0317646,1:0.029374,2:-0.061453,3:0.0128833,4:0.0119075,5:-0.0076976,6:-0.0223488,7:0.00084849,8:-0.0455673,9:-0.0129181,10:-0.0161627,11:0.00745639,12:0.00281879,13:-0.009829030000000001,14:-0.0313909,15:-0.00223213,16:0.0176172,17:0.0285545,18:0.00752228,19:-0.00616887
306,0,0:0.022573,1:0.0148454,2:-0.00778974,3:0.0264434,4:-0.0311822,5:-0.0167459,6:0.00473039,7:-0.0413655,8:0.00505678,9:-0.014713,10:0.0123953,11:0.00410939,12:0.07801389999999997,13:-0.0107772,14:-0.0217056,15:0.02777,16:0.0470526,17:-0.0101366,18:-0.009385910000000001,19:-0.0160034
307,1,0:0.0200001,1:0.00941298,2:-0.03449480000000001,3:0.0296139,4:0.00609422,5:0.00169091,6:0.0166258,7:0.0101404,8:0.0233328,9:-0.0223611,10:0.0110997,11:-0.00114368,12:0.00163461,13:-0.0335026,14:-0.0146306,15:0.0110876,16:-0.0242632,17:-0.0107487,18:-0.008538799999999999,19:-0.0197614
308,1,0:-0.0403892,1:-0.000751322,2:0.0015985,3:0.0248318,4:-0.00230928,5:-0.0224262,6:-0.00785594,7:0.0203474,8:0.025568,9:-0.0209384,10:0.0149728,11:-0.00810117,12:-0.0156396,13:0.00410144,14:0.0147059,15:-0.0264991,16:-0.00157368,17:0.0237143,18:0.006446300000000001,19:0.0416429
309,0,0:0.000958929,1:-0.00146428,2:0.00148844,3:0.0129993,4:0.00686759,5:-0.0372574,6:-0.0228112,7:-0.00688123,8:0.0161611,9:-0.0280022,10:0.009727049999999999,11:-0.0150847,12:0.0334478,13:0.00834739,14:-0.00708398,15:0.0108773,16:0.0192027,17:0.0199816,18:-0.032633,19:-0.0294001
310,1,0:-0.00462047,1:-0.0157069,2:0.0166646,3:-0.00668485,4:-0.0101755,5:-0.0354589,6:-0.0202548,7:0.009311720000000001,8:0.00435224,9:-0.0279281,10:0.0121966,11:-0.0107645,12:0.020592,13:-0.0245298,14:-0.00885416,15:0.00108446,16:0.00227337,17:0.0102713,18:-0.0160613,19:0.00744916
311,0,0:-0.0181184,1:-0.00576808,2:-0.0284255,3:-0.009986699999999999,4:-0.009214719999999999,5:-0.0149262,6:-0.0292125,7:-0.0115643,8:0.037641,9:-0.0218801,10:0.034018,11:-0.0179414,12:0.0521452,13:-0.0102731,14:-0.0279281,15:0.0334755,16:0.0201003,17:0.000107233,18:0.0278094,19:-0.0195174
312,1,0:-0.00694263,1:0.0193798,2:0.0212135,3:-0.0106425,4:0.0151568,5:-0.0380031,6:-0.0291847,7:0.00480846,8:0.00215289,9:-0.0235217,10:0.00542388,11:-0.0164955,12:0.0204517,13:0.00429612,14:-0.004414899999999999,15:0.0174173,16:0.0395669,17:0.000474655,18:-0.0279868,19:0.00302933
313,1,0:-0.00347476,1:0.0277704,2:0.0254449,3:-0.0130867,4:-0.00805762,5:-0.0202676,6:0.00693325,7:-0.0046824,8:0.0238327,9:-0.0119118,10:0.0205962,11:-0.009857990000000001,12:0.0340032,13:-0.011267,14:0.0254519,15:0.00759303,16:0.00454951,17:-0.009222910000000001,18:-0.0176413,19:-0.0214171
314,1,0:-0.0214982,1:-0.00547879,2:-0.00666967,3:-0.0210155,4:0.0064661,5:-0.0391736,6:-0.0307161,7:-0.0109726,8:0.00224153,9:-0.033202,10:0.0111489,11:-0.00186395,12:0.0358175,13:-0.0119901,14:-0.0132852,15:0.0154834,16:0.018565,17:0.0143769,18:-0.019154,19:0.00936529
315,1,0:-0.0184825,1:0.0120971,2:-0.0300119,3:-0.0284566,4:-0.0492783,5:0.0200611,6:0.0210615,7:0.0195186,8:0.0214949,9:-0.0151739,10:0.00355619,11:0.02598540000000001,12:0.007156,13:0.02892850000000001,14:-0.0427814,15:-0.008886160000000001,16:-0.0262505,17:-0.0159864,18:0.0294204,19:0.0176724
316,1,0:0.00714437,1:0.016968,2:-0.00661887,3:0.0188151,4:-0.07203689999999999,5:0.0242817,6:-0.0416349,7:0.0224868,8:-0.0410232,9:0.0257351,10:0.0428454,11:-0.0432104,12:0.0371327,13:-0.0151004,14:0.0240869,15:0.00473276,16:-0.0221881,17:0.01597,18:-0.0163784,19:-0.00337549
317,1,0:-0.00183058,1:0.000505912,2:0.008752370000000001,3:-0.009137320000000001,4:0.009529670000000001,5:-0.0405195,6:-0.0216383,7:-0.00906874,8:-0.00340082,9:-0.03436740000000001,10:0.0112351,11:-0.0267981,12:0.0254722,13:-0.00737672,14:-0.0162445,15:0.0124229,16:0.0331695,17:0.0125421,18:-0.0146603,19:-0.0156055
318,1,0:-0.0178109,1:-0.0222163,2:-0.00706015,3:0.008922660000000001,4:0.00343087,5:-0.0227711,6:-0.0255907,7:0.00010197,8:0.0275219,9:-0.00284054,10:-0.00387784,11:-0.0243649,12:0.00224124,13:-0.010782,14:-0.008476610000000001,15:0.0194422,16:0.00947009,17:0.0354975,18:-0.0111466,19:-0.02856040000000001
319,1,0:-0.00723327,1:0.00920432,2:0.0153281,3:0.06340459999999999,4:0.00111783,5:0.0251361,6:0.00924784,7:-0.0413042,8:0.0105703,9:0.000466245,10:-0.0573477,11:0.000226756,12:-0.025718,13:-0.0039702,14:0.008396829999999999,15:-0.0160853,16:0.0167111,17:0.00604315,18:-0.007370399999999998,19:0.0038628
320,0,0:0.0228111,1:-0.06157290000000001,2:0.021066,3:0.015403,4:-0.00754769,5:-0.00390237,6:-0.0147067,7:0.0187533,8:0.0309392,9:-0.0163964,10:-0.0189581,11:-0.0174172,12:-0.00668007,13:-0.0382855,14:0.0066521,15:-0.0388281,16:0.0231321,17:0.00149036,18:-0.0125538,19:-0.0349454
321,0,0:0.00215652,1:0.008830090000000001,2:-0.0107387,3:0.00478809,4:-0.007115300000000001,5:-0.0437915,6:-0.0123439,7:-0.0126402,8:0.009942200000000002,9:-0.0328329,10:-0.009920490000000001,11:0.00192991,12:0.0258552,13:0.00311229,14:0.00624074,15:0.0154014,16:0.0311561,17:-0.017047,18:-0.0386212,19:0.0130342
322,0,0:-0.0343876,1:0.0116306,2:0.00987854,3:-0.00119691,4:0.03616,5:-0.0402676,6:-0.0358592,7:0.0144296,8:0.0202742,9:-0.0275764,10:-0.00329667,11:-0.0333995,12:0.0328856,13:-0.00314973,14:-0.0115579,15:0.0256174,16:0.0362207,17:0.00179186,18:-0.0104515,19:-0.000349398
323,0,0:-0.00296498,1:-0.0188877,2:0.04754,3:-0.0507281,4:0.0419525,5:0.0127817,6:-0.0111368,7:-0.0270115,8:0.0135978,9:-0.00200804,10:0.0171625,11:-0.000759802,12:-0.0140501,13:-0.00741921,14:0.00568688,15:-0.0258704,16:0.0374904,17:0.0346816,18:0.0255517,19:0.00165017
324,1,0:-0.00607615,1:0.0164641,2:0.0487384,3:0.00490771,4:0.0121196,5:0.0070265,6:0.0109989,7:0.0457441,8:0.0222379,9:0.02832370000000001,10:-2.08522e-05,11:0.0119702,12:-0.0122621,13:-0.0136125,14:-0.0272487,15:-0.0047107,16:-0.00729948,17:0.00786591,18:-0.00487657,19:0.0155707
