id,node1,node2,value
1913,324,62,0.125
1914,324,185,0.125
1915,324,278,0.125
1916,324,324,0.125
1917,324,326,0.125
1918,324,327,0.125
1919,324,332,0.125
1920,324,389,0.125
1921,325,211,0.3333333432674408
1922,325,325,0.3333333432674408
1923,325,1201,0.3333333432674408
1924,326,278,0.25
1925,326,324,0.25
1926,326,326,0.25
1927,326,327,0.25
1928,327,324,0.1666666716337204
1929,327,326,0.1666666716337204
1930,327,327,0.1666666716337204
1931,327,945,0.1666666716337204
1932,327,1532,0.1666666716337204
1933,327,1899,0.1666666716337204
1934,328,328,0.3333333432674408
1935,328,747,0.3333333432674408
1936,328,2619,0.3333333432674408
1937,329,237,0.5
1938,329,329,0.5
1939,330,330,0.1666666716337204
1940,330,354,0.1666666716337204
1941,330,359,0.1666666716337204
1942,330,576,0.1666666716337204
1943,330,731,0.1666666716337204
1944,330,747,0.1666666716337204
1945,331,101,0.25
1946,331,179,0.25
1947,331,331,0.25
1948,331,774,0.25
1949,332,62,0.1666666716337204
1950,332,185,0.1666666716337204
1951,332,324,0.1666666716337204
1952,332,332,0.1666666716337204
1953,332,389,0.1666666716337204
1954,332,1064,0.1666666716337204
1955,333,333,0.20000000298023224
1956,333,463,0.20000000298023224
1957,333,477,0.20000000298023224
1958,333,565,0.20000000298023224
1959,333,566,0.20000000298023224
1960,334,20,0.3333333432674408
1961,334,267,0.3333333432674408
1962,334,334,0.3333333432674408
1963,335,335,0.20000000298023224
1964,335,344,0.20000000298023224
1965,335,378,0.20000000298023224
1966,335,426,0.20000000298023224
1967,335,585,0.20000000298023224
1968,336,336,0.5
1969,336,747,0.5
1970,337,77,0.20000000298023224
1971,337,143,0.20000000298023224
1972,337,337,0.20000000298023224
1973,337,346,0.20000000298023224
1974,337,363,0.20000000298023224
1975,338,338,0.5
1976,338,627,0.5
1977,339,270,0.1666666716337204
1978,339,339,0.1666666716337204
1979,339,342,0.1666666716337204
1980,339,495,0.1666666716337204
1981,339,1549,0.1666666716337204
1982,339,1602,0.1666666716337204
1983,340,340,0.25
1984,340,341,0.25
1985,340,529,0.25
1986,340,709,0.25
1987,341,340,0.25
1988,341,341,0.25
1989,341,529,0.25
1990,341,709,0.25
1991,342,270,0.07692307978868484
1992,342,276,0.07692307978868484
1993,342,339,0.07692307978868484
1994,342,342,0.07692307978868484
1995,342,467,0.07692307978868484
1996,342,495,0.07692307978868484
1997,342,729,0.07692307978868484
1998,342,776,0.07692307978868484
1999,342,1800,0.07692307978868484
2000,342,1945,0.07692307978868484
2001,342,1993,0.07692307978868484
2002,342,2016,0.07692307978868484
2003,342,2546,0.07692307978868484
2004,343,343,0.125
2005,343,530,0.125
2006,343,1098,0.125
2007,343,1274,0.125
2008,343,1303,0.125
2009,343,1523,0.125
2010,343,1571,0.125
2011,343,1577,0.125
2012,344,1,0.03125
2013,344,316,0.03125
2014,344,335,0.03125
2015,344,344,0.03125
2016,344,348,0.03125
2017,344,521,0.03125
2018,344,675,0.03125
2019,344,963,0.03125
2020,344,1007,0.03125
2021,344,1244,0.03125
2022,344,1260,0.03125
2023,344,1267,0.03125
2024,344,1275,0.03125
2025,344,1312,0.03125
2026,344,1442,0.03125
2027,344,1445,0.03125
2028,344,1622,0.03125
2029,344,1627,0.03125
2030,344,1671,0.03125
2031,344,1881,0.03125
2032,344,2032,0.03125
2033,344,2171,0.03125
2034,344,2215,0.03125
2035,344,2229,0.03125
2036,344,2290,0.03125
2037,344,2291,0.03125
2038,344,2339,0.03125
2039,344,2426,0.03125
2040,344,2441,0.03125
2041,344,2589,0.03125
2042,344,2609,0.03125
2043,344,2617,0.03125
2044,345,74,0.10000000149011612
2045,345,76,0.10000000149011612
2046,345,117,0.10000000149011612
2047,345,261,0.10000000149011612
2048,345,345,0.10000000149011612
2049,345,622,0.10000000149011612
2050,345,1924,0.10000000149011612
2051,345,2266,0.10000000149011612
2052,345,2389,0.10000000149011612
2053,345,2421,0.10000000149011612
2054,346,132,0.1666666716337204
2055,346,143,0.1666666716337204
2056,346,163,0.1666666716337204
2057,346,337,0.1666666716337204
2058,346,346,0.1666666716337204
2059,346,363,0.1666666716337204
2060,347,84,0.1666666716337204
2061,347,347,0.1666666716337204
2062,347,452,0.1666666716337204
2063,347,713,0.1666666716337204
2064,347,998,0.1666666716337204
2065,347,999,0.1666666716337204
2066,348,344,0.20000000298023224
2067,348,348,0.20000000298023224
2068,348,638,0.20000000298023224
2069,348,1244,0.20000000298023224
2070,348,1596,0.20000000298023224
2071,349,349,0.5
2072,349,747,0.5
2073,350,111,0.1111111119389534
2074,350,180,0.1111111119389534
2075,350,201,0.1111111119389534
2076,350,350,0.1111111119389534
2077,350,351,0.1111111119389534
2078,350,427,0.1111111119389534
2079,350,664,0.1111111119389534
2080,350,730,0.1111111119389534
2081,350,770,0.1111111119389534
2082,351,350,0.3333333432674408
2083,351,351,0.3333333432674408
2084,351,730,0.3333333432674408
2085,352,41,0.25
2086,352,352,0.25
2087,352,904,0.25
2088,352,1372,0.25
2089,353,353,0.3333333432674408
2090,353,427,0.3333333432674408
2091,353,747,0.3333333432674408
2092,354,330,0.1666666716337204
2093,354,354,0.1666666716337204
2094,354,576,0.1666666716337204
2095,354,839,0.1666666716337204
2096,354,1072,0.1666666716337204
2097,354,1520,0.1666666716337204
2098,355,355,0.1428571492433548
2099,355,576,0.1428571492433548
2100,355,745,0.1428571492433548
2101,355,1093,0.1428571492433548
2102,355,1094,0.1428571492433548
2103,355,1562,0.1428571492433548
2104,355,2068,0.1428571492433548
2105,356,190,0.3333333432674408
2106,356,356,0.3333333432674408
2107,356,510,0.3333333432674408
2108,357,243,0.1666666716337204
2109,357,357,0.1666666716337204
2110,357,537,0.1666666716337204
2111,357,803,0.1666666716337204
2112,357,1563,0.1666666716337204
2113,357,2089,0.1666666716337204
2114,358,95,0.3333333432674408
2115,358,358,0.3333333432674408
2116,358,1255,0.3333333432674408
2117,359,203,0.0625
2118,359,330,0.0625
2119,359,359,0.0625
2120,359,808,0.0625
2121,359,1068,0.0625
2122,359,1320,0.0625
2123,359,1342,0.0625
2124,359,1787,0.0625
2125,359,1871,0.0625
2126,359,2322,0.0625
2127,359,2376,0.0625
2128,359,2422,0.0625
2129,359,2498,0.0625
2130,359,2499,0.0625
2131,359,2505,0.0625
2132,359,2567,0.0625
2133,360,151,0.3333333432674408
2134,360,360,0.3333333432674408
2135,360,698,0.3333333432674408
2136,361,55,0.5
2137,361,361,0.5
2138,362,362,0.3333333432674408
2139,362,747,0.3333333432674408
2140,362,2191,0.3333333432674408
2141,363,143,0.25
2142,363,337,0.25
2143,363,346,0.25
2144,363,363,0.25
2145,364,364,0.25
2146,364,365,0.25
2147,364,366,0.25
2148,364,590,0.25
2149,365,364,0.20000000298023224
2150,365,365,0.20000000298023224
2151,365,590,0.20000000298023224
2152,365,2112,0.20000000298023224
2153,365,2572,0.20000000298023224
2154,366,364,0.3333333432674408
2155,366,366,0.3333333432674408
2156,366,590,0.3333333432674408
2157,367,367,0.20000000298023224
2158,367,440,0.20000000298023224
2159,367,483,0.20000000298023224
2160,367,552,0.20000000298023224
2161,367,565,0.20000000298023224
2162,368,368,0.3333333432674408
2163,368,611,0.3333333432674408
2164,368,747,0.3333333432674408
2165,369,369,0.5
2166,369,747,0.5
2167,370,370,0.25
2168,370,552,0.25
2169,370,562,0.25
2170,370,875,0.25
2171,371,88,0.25
2172,371,157,0.25
2173,371,371,0.25
2174,371,2507,0.25
2175,372,38,0.3333333432674408
2176,372,273,0.3333333432674408
2177,372,372,0.3333333432674408
2178,373,86,0.3333333432674408
2179,373,373,0.3333333432674408
2180,373,652,0.3333333432674408
2181,374,374,0.3333333432674408
2182,374,455,0.3333333432674408
2183,374,552,0.3333333432674408
2184,375,375,0.20000000298023224
2185,375,635,0.20000000298023224
2186,375,638,0.20000000298023224
2187,375,836,0.20000000298023224
2188,375,1576,0.20000000298023224
2189,376,376,0.25
2190,376,558,0.25
2191,376,641,0.25
2192,376,704,0.25
2193,377,74,0.3333333432674408
2194,377,377,0.3333333432674408
2195,377,622,0.3333333432674408
2196,378,178,0.03703703731298447
2197,378,218,0.03703703731298447
2198,378,227,0.03703703731298447
2199,378,286,0.03703703731298447
2200,378,335,0.03703703731298447
2201,378,378,0.03703703731298447
2202,378,396,0.03703703731298447
2203,378,585,0.03703703731298447
2204,378,692,0.03703703731298447
2205,378,960,0.03703703731298447
2206,378,1027,0.03703703731298447
2207,378,1061,0.03703703731298447
2208,378,1207,0.03703703731298447
2209,378,1238,0.03703703731298447
2210,378,1275,0.03703703731298447
2211,378,1290,0.03703703731298447
2212,378,1539,0.03703703731298447
2213,378,1644,0.03703703731298447
2214,378,1678,0.03703703731298447
2215,378,1963,0.03703703731298447
2216,378,2012,0.03703703731298447
2217,378,2042,0.03703703731298447
2218,378,2195,0.03703703731298447
2219,378,2290,0.03703703731298447
2220,378,2291,0.03703703731298447
2221,378,2447,0.03703703731298447
2222,378,2583,0.03703703731298447
2223,379,176,0.3333333432674408
2224,379,379,0.3333333432674408
2225,379,756,0.3333333432674408
2226,380,163,0.09090909361839294
2227,380,188,0.09090909361839294
2228,380,380,0.09090909361839294
2229,380,934,0.09090909361839294
2230,380,1257,0.09090909361839294
2231,380,1473,0.09090909361839294
2232,380,1474,0.09090909361839294
2233,380,1737,0.09090909361839294
2234,380,1784,0.09090909361839294
2235,380,2196,0.09090909361839294
2236,380,2641,0.09090909361839294
2237,381,381,0.20000000298023224
2238,381,430,0.20000000298023224
2239,381,635,0.20000000298023224
2240,381,686,0.20000000298023224
2241,381,2342,0.20000000298023224
2242,382,29,0.20000000298023224
2243,382,382,0.20000000298023224
2244,382,1236,0.20000000298023224
2245,382,1837,0.20000000298023224
2246,382,2132,0.20000000298023224
2247,383,87,0.25
2248,383,383,0.25
2249,383,631,0.25
2250,383,638,0.25
2251,384,14,0.5
2252,384,384,0.5
2253,385,385,0.3333333432674408
2254,385,565,0.3333333432674408
2255,385,567,0.3333333432674408
2256,386,386,0.25
2257,386,611,0.25
2258,386,745,0.25
2259,386,747,0.25
2260,387,293,0.5
2261,387,387,0.5
2262,388,388,0.3333333432674408
2263,388,439,0.3333333432674408
2264,388,2590,0.3333333432674408
2265,389,185,0.1666666716337204
2266,389,324,0.1666666716337204
2267,389,332,0.1666666716337204
2268,389,389,0.1666666716337204
2269,389,577,0.1666666716337204
2270,389,1937,0.1666666716337204
2271,390,145,0.3333333432674408
2272,390,163,0.3333333432674408
2273,390,390,0.3333333432674408
2274,391,142,0.1666666716337204
2275,391,230,0.1666666716337204
2276,391,391,0.1666666716337204
2277,391,427,0.1666666716337204
2278,391,438,0.1666666716337204
2279,391,1283,0.1666666716337204
2280,392,76,0.3333333432674408
2281,392,154,0.3333333432674408
2282,392,392,0.3333333432674408
2283,393,14,0.3333333432674408
2284,393,157,0.3333333432674408
2285,393,393,0.3333333432674408
2286,394,125,0.25
2287,394,133,0.25
2288,394,394,0.25
2289,394,608,0.25
2290,395,163,0.25
2291,395,189,0.25
2292,395,191,0.25
2293,395,395,0.25
2294,396,378,0.3333333432674408
2295,396,396,0.3333333432674408
2296,396,478,0.3333333432674408
2297,397,397,0.25
2298,397,659,0.25
2299,397,747,0.25
2300,397,2346,0.25
2301,398,248,0.25
2302,398,398,0.25
2303,398,419,0.25
2304,398,776,0.25
2305,399,15,0.20000000298023224
2306,399,399,0.20000000298023224
2307,399,427,0.20000000298023224
2308,399,1250,0.20000000298023224
2309,399,1251,0.20000000298023224
2310,400,14,0.1666666716337204
2311,400,258,0.1666666716337204
2312,400,400,0.1666666716337204
2313,400,555,0.1666666716337204
2314,400,2354,0.1666666716337204
2315,400,2360,0.1666666716337204
2316,401,401,0.20000000298023224
2317,401,442,0.20000000298023224
2318,401,577,0.20000000298023224
2319,401,632,0.20000000298023224
2320,401,2462,0.20000000298023224
2321,402,163,0.1666666716337204
2322,402,219,0.1666666716337204
2323,402,402,0.1666666716337204
2324,402,403,0.1666666716337204
2325,402,538,0.1666666716337204
2326,402,681,0.1666666716337204
2327,403,402,0.20000000298023224
2328,403,403,0.20000000298023224
2329,403,2104,0.20000000298023224
2330,403,2302,0.20000000298023224
2331,403,2309,0.20000000298023224
2332,404,102,0.5
2333,404,404,0.5
2334,405,405,0.25
2335,405,753,0.25
2336,405,1285,0.25
2337,405,1592,0.25
2338,406,230,0.20000000298023224
2339,406,311,0.20000000298023224
2340,406,406,0.20000000298023224
2341,406,427,0.20000000298023224
2342,406,2307,0.20000000298023224
2343,407,407,0.1666666716337204
2344,407,512,0.1666666716337204
2345,407,1298,0.1666666716337204
2346,407,1763,0.1666666716337204
2347,407,1875,0.1666666716337204
2348,407,2439,0.1666666716337204
2349,408,408,0.5
2350,408,630,0.5
2351,409,409,0.20000000298023224
2352,409,753,0.20000000298023224
2353,409,1298,0.20000000298023224
2354,409,1606,0.20000000298023224
2355,409,2582,0.20000000298023224
2356,410,2,0.1666666716337204
2357,410,82,0.1666666716337204
2358,410,298,0.1666666716337204
2359,410,305,0.1666666716337204
2360,410,410,0.1666666716337204
2361,410,565,0.1666666716337204
2362,411,411,0.1111111119389534
2363,411,512,0.1111111119389534
2364,411,536,0.1111111119389534
2365,411,1470,0.1111111119389534
2366,411,1600,0.1111111119389534
2367,411,1891,0.1111111119389534
2368,411,2232,0.1111111119389534
2369,411,2582,0.1111111119389534
2370,411,2594,0.1111111119389534
2371,412,412,0.3333333432674408
2372,412,552,0.3333333432674408
2373,412,688,0.3333333432674408
2374,413,413,0.5
2375,413,611,0.5
2376,414,414,0.1428571492433548
2377,414,440,0.1428571492433548
2378,414,908,0.1428571492433548
2379,414,1174,0.1428571492433548
2380,414,1442,0.1428571492433548
2381,414,1445,0.1428571492433548
2382,414,1877,0.1428571492433548
2383,415,163,0.06666667014360428
2384,415,188,0.06666667014360428
2385,415,209,0.06666667014360428
2386,415,415,0.06666667014360428
2387,415,523,0.06666667014360428
2388,415,712,0.06666667014360428
2389,415,789,0.06666667014360428
2390,415,995,0.06666667014360428
2391,415,1737,0.06666667014360428
2392,415,1790,0.06666667014360428
2393,415,1832,0.06666667014360428
2394,415,1836,0.06666667014360428
2395,415,2103,0.06666667014360428
2396,415,2353,0.06666667014360428
2397,415,2664,0.06666667014360428
2398,416,137,0.1666666716337204
2399,416,138,0.1666666716337204
2400,416,416,0.1666666716337204
2401,416,1713,0.1666666716337204
2402,416,1913,0.1666666716337204
2403,416,2510,0.1666666716337204
2404,417,317,0.3333333432674408
2405,417,417,0.3333333432674408
2406,417,508,0.3333333432674408
2407,418,135,0.1428571492433548
2408,418,418,0.1428571492433548
2409,418,479,0.1428571492433548
2410,418,740,0.1428571492433548
2411,418,1198,0.1428571492433548
2412,418,1269,0.1428571492433548
2413,418,1312,0.1428571492433548
2414,419,248,0.1428571492433548
2415,419,260,0.1428571492433548
2416,419,398,0.1428571492433548
2417,419,419,0.1428571492433548
2418,419,1326,0.1428571492433548
2419,419,1527,0.1428571492433548
2420,419,1747,0.1428571492433548
2421,420,10,0.125
2422,420,192,0.125
2423,420,193,0.125
2424,420,420,0.125
2425,420,439,0.125
2426,420,519,0.125
2427,420,2214,0.125
2428,420,2590,0.125
2429,421,255,0.5
2430,421,421,0.5
2431,422,163,0.20000000298023224
2432,422,422,0.20000000298023224
2433,422,1069,0.20000000298023224
2434,422,1685,0.20000000298023224
2435,422,1691,0.20000000298023224
2436,423,62,0.1428571492433548
2437,423,423,0.1428571492433548
2438,423,557,0.1428571492433548
2439,423,558,0.1428571492433548
2440,423,1290,0.1428571492433548
2441,423,1934,0.1428571492433548
2442,423,2425,0.1428571492433548
2443,424,424,0.5
2444,424,571,0.5
2445,425,85,0.3333333432674408
2446,425,425,0.3333333432674408
2447,425,565,0.3333333432674408
2448,426,29,0.0625
2449,426,303,0.0625
2450,426,318,0.0625
2451,426,335,0.0625
2452,426,426,0.0625
2453,426,836,0.0625
2454,426,937,0.0625
2455,426,1061,0.0625
2456,426,1187,0.0625
2457,426,1275,0.0625
2458,426,1486,0.0625
2459,426,1528,0.0625
2460,426,1576,0.0625
2461,426,2126,0.0625
2462,426,2369,0.0625
2463,426,2431,0.0625
2464,427,18,0.01515151560306549
2465,427,146,0.01515151560306549
2466,427,201,0.01515151560306549
2467,427,202,0.01515151560306549
2468,427,205,0.01515151560306549
2469,427,230,0.01515151560306549
2470,427,250,0.01515151560306549
2471,427,304,0.01515151560306549
2472,427,312,0.01515151560306549
2473,427,350,0.01515151560306549
2474,427,353,0.01515151560306549
2475,427,391,0.01515151560306549
2476,427,399,0.01515151560306549
2477,427,406,0.01515151560306549
2478,427,427,0.01515151560306549
2479,427,461,0.01515151560306549
2480,427,477,0.01515151560306549
2481,427,493,0.01515151560306549
2482,427,494,0.01515151560306549
2483,427,526,0.01515151560306549
2484,427,561,0.01515151560306549
2485,427,584,0.01515151560306549
2486,427,587,0.01515151560306549
2487,427,610,0.01515151560306549
2488,427,658,0.01515151560306549
2489,427,665,0.01515151560306549
2490,427,674,0.01515151560306549
2491,427,696,0.01515151560306549
2492,427,698,0.01515151560306549
2493,427,823,0.01515151560306549
2494,427,916,0.01515151560306549
2495,427,946,0.01515151560306549
2496,427,954,0.01515151560306549
2497,427,1037,0.01515151560306549
2498,427,1103,0.01515151560306549
2499,427,1274,0.01515151560306549
2500,427,1283,0.01515151560306549
2501,427,1284,0.01515151560306549
2502,427,1318,0.01515151560306549
2503,427,1340,0.01515151560306549
2504,427,1399,0.01515151560306549
2505,427,1405,0.01515151560306549
2506,427,1488,0.01515151560306549
2507,427,1547,0.01515151560306549
2508,427,1577,0.01515151560306549
2509,427,1760,0.01515151560306549
2510,427,1766,0.01515151560306549
2511,427,1811,0.01515151560306549
2512,427,1914,0.01515151560306549
2513,427,1975,0.01515151560306549
2514,427,1999,0.01515151560306549
2515,427,2024,0.01515151560306549
2516,427,2044,0.01515151560306549
2517,427,2255,0.01515151560306549
2518,427,2258,0.01515151560306549
2519,427,2295,0.01515151560306549
2520,427,2306,0.01515151560306549
2521,427,2383,0.01515151560306549
2522,427,2388,0.01515151560306549
2523,427,2412,0.01515151560306549
2524,427,2437,0.01515151560306549
2525,427,2448,0.01515151560306549
2526,427,2453,0.01515151560306549
2527,427,2574,0.01515151560306549
2528,427,2658,0.01515151560306549
2529,427,2683,0.01515151560306549
2530,428,184,0.1666666716337204
2531,428,302,0.1666666716337204
2532,428,428,0.1666666716337204
2533,428,432,0.1666666716337204
2534,428,433,0.1666666716337204
2535,428,598,0.1666666716337204
2536,429,29,0.25
2537,429,429,0.25
2538,429,1290,0.25
2539,429,1514,0.25
2540,430,52,0.027027027681469917
2541,430,89,0.027027027681469917
2542,430,119,0.027027027681469917
2543,430,172,0.027027027681469917
2544,430,177,0.027027027681469917
2545,430,208,0.027027027681469917
2546,430,223,0.027027027681469917
2547,430,236,0.027027027681469917
2548,430,256,0.027027027681469917
2549,430,381,0.027027027681469917
2550,430,430,0.027027027681469917
2551,430,524,0.027027027681469917
2552,430,547,0.027027027681469917
2553,430,632,0.027027027681469917
2554,430,634,0.027027027681469917
2555,430,635,0.027027027681469917
2556,430,651,0.027027027681469917
2557,430,683,0.027027027681469917
2558,430,686,0.027027027681469917
2559,430,1020,0.027027027681469917
2560,430,1165,0.027027027681469917
2561,430,1207,0.027027027681469917
2562,430,1270,0.027027027681469917
2563,430,1284,0.027027027681469917
2564,430,1568,0.027027027681469917
2565,430,1569,0.027027027681469917
2566,430,1617,0.027027027681469917
2567,430,1637,0.027027027681469917
2568,430,1698,0.027027027681469917
2569,430,1792,0.027027027681469917
2570,430,2033,0.027027027681469917
2571,430,2137,0.027027027681469917
2572,430,2197,0.027027027681469917
2573,430,2343,0.027027027681469917
2574,430,2487,0.027027027681469917
2575,430,2557,0.027027027681469917
2576,430,2593,0.027027027681469917
2577,431,156,0.25
2578,431,431,0.25
2579,431,1608,0.25
2580,431,2137,0.25
2581,432,165,0.1428571492433548
2582,432,184,0.1428571492433548
2583,432,302,0.1428571492433548
2584,432,428,0.1428571492433548
2585,432,432,0.1428571492433548
2586,432,433,0.1428571492433548
2587,432,598,0.1428571492433548
2588,433,158,0.20000000298023224
2589,433,184,0.20000000298023224
2590,433,428,0.20000000298023224
2591,433,432,0.20000000298023224
2592,433,433,0.20000000298023224
2593,434,434,0.25
2594,434,597,0.25
2595,434,1339,0.25
2596,434,2473,0.25
2597,435,0,0.1666666716337204
2598,435,8,0.1666666716337204
2599,435,14,0.1666666716337204
2600,435,258,0.1666666716337204
2601,435,435,0.1666666716337204
2602,435,751,0.1666666716337204
2603,436,436,0.5
2604,436,635,0.5
2605,437,14,0.5
2606,437,437,0.5
2607,438,21,0.07692307978868484
2608,438,79,0.07692307978868484
2609,438,96,0.07692307978868484
2610,438,227,0.07692307978868484
2611,438,296,0.07692307978868484
2612,438,391,0.07692307978868484
2613,438,438,0.07692307978868484
2614,438,550,0.07692307978868484
2615,438,607,0.07692307978868484
2616,438,616,0.07692307978868484
2617,438,692,0.07692307978868484
2618,438,710,0.07692307978868484
2619,438,720,0.07692307978868484
2620,439,97,0.20000000298023224
2621,439,192,0.20000000298023224
2622,439,388,0.20000000298023224
2623,439,420,0.20000000298023224
2624,439,439,0.20000000298023224
2625,440,367,0.25
2626,440,414,0.25
2627,440,440,0.25
2628,440,562,0.25
2629,441,297,0.3333333432674408
2630,441,441,0.3333333432674408
2631,441,638,0.3333333432674408
2632,442,401,0.25
2633,442,442,0.25
2634,442,635,0.25
2635,442,1908,0.25
2636,443,14,0.5
2637,443,443,0.5
2638,444,144,0.3333333432674408
2639,444,444,0.3333333432674408
2640,444,753,0.3333333432674408
2641,445,318,0.3333333432674408
2642,445,445,0.3333333432674408
2643,445,690,0.3333333432674408
2644,446,446,0.3333333432674408
2645,446,552,0.3333333432674408
2646,446,554,0.3333333432674408
2647,447,447,0.25
2648,447,630,0.25
2649,447,1471,0.25
2650,447,1501,0.25
2651,448,163,0.3333333432674408
2652,448,191,0.3333333432674408
2653,448,448,0.3333333432674408
2654,449,449,0.20000000298023224
2655,449,479,0.20000000298023224
2656,449,566,0.20000000298023224
2657,449,638,0.20000000298023224
2658,449,1539,0.20000000298023224
2659,450,450,0.25
2660,450,646,0.25
2661,450,954,0.25
2662,450,2558,0.25
2663,451,451,0.25
2664,451,552,0.25
2665,451,2537,0.25
2666,451,2666,0.25
2667,452,117,0.25
2668,452,347,0.25
2669,452,452,0.25
2670,452,513,0.25
2671,453,9,0.0416666679084301
2672,453,453,0.0416666679084301
2673,453,514,0.0416666679084301
2674,453,549,0.0416666679084301
2675,453,591,0.0416666679084301
2676,453,706,0.0416666679084301
2677,453,876,0.0416666679084301
2678,453,1025,0.0416666679084301
2679,453,1124,0.0416666679084301
2680,453,1269,0.0416666679084301
2681,453,1358,0.0416666679084301
2682,453,1449,0.0416666679084301
2683,453,1566,0.0416666679084301
2684,453,1661,0.0416666679084301
2685,453,1712,0.0416666679084301
2686,453,2034,0.0416666679084301
2687,453,2059,0.0416666679084301
2688,453,2092,0.0416666679084301
2689,453,2098,0.0416666679084301
2690,453,2099,0.0416666679084301
2691,453,2156,0.0416666679084301
2692,453,2354,0.0416666679084301
2693,453,2455,0.0416666679084301
2694,453,2618,0.0416666679084301
2695,454,183,0.20000000298023224
2696,454,454,0.20000000298023224
2697,454,539,0.20000000298023224
2698,454,541,0.20000000298023224
2699,454,1368,0.20000000298023224
2700,455,374,0.3333333432674408
2701,455,455,0.3333333432674408
2702,455,552,0.3333333432674408
2703,456,25,0.09090909361839294
2704,456,456,0.09090909361839294
2705,456,549,0.09090909361839294
2706,456,569,0.09090909361839294
2707,456,672,0.09090909361839294
2708,456,1296,0.09090909361839294
2709,456,1560,0.09090909361839294
2710,456,1748,0.09090909361839294
2711,456,2099,0.09090909361839294
2712,456,2455,0.09090909361839294
2713,456,2653,0.09090909361839294
2714,457,166,0.3333333432674408
2715,457,457,0.3333333432674408
2716,457,649,0.3333333432674408
2717,458,458,0.3333333432674408
2718,458,745,0.3333333432674408
2719,458,747,0.3333333432674408
2720,459,109,0.1666666716337204
2721,459,130,0.1666666716337204
2722,459,267,0.1666666716337204
2723,459,459,0.1666666716337204
2724,459,640,0.1666666716337204
2725,459,1705,0.1666666716337204
2726,460,148,0.3333333432674408
2727,460,281,0.3333333432674408
2728,460,460,0.3333333432674408
2729,461,427,0.5
2730,461,461,0.5
2731,462,187,0.25
2732,462,462,0.25
2733,462,1644,0.25
2734,462,2582,0.25
2735,463,3,0.1666666716337204
2736,463,333,0.1666666716337204
2737,463,463,0.1666666716337204
2738,463,477,0.1666666716337204
2739,463,483,0.1666666716337204
2740,463,564,0.1666666716337204
2741,464,275,0.20000000298023224
2742,464,279,0.20000000298023224
2743,464,464,0.20000000298023224
2744,464,467,0.20000000298023224
2745,464,573,0.20000000298023224
2746,465,85,0.0833333358168602
2747,465,103,0.0833333358168602
2748,465,118,0.0833333358168602
2749,465,294,0.0833333358168602
2750,465,465,0.0833333358168602
2751,465,466,0.0833333358168602
2752,465,523,0.0833333358168602
2753,465,565,0.0833333358168602
2754,465,566,0.0833333358168602
2755,465,2027,0.0833333358168602
2756,465,2368,0.0833333358168602
2757,465,2672,0.0833333358168602
2758,466,16,0.1428571492433548
2759,466,294,0.1428571492433548
2760,466,465,0.1428571492433548
2761,466,466,0.1428571492433548
2762,466,552,0.1428571492433548
2763,466,565,0.1428571492433548
2764,466,566,0.1428571492433548
2765,467,270,0.1111111119389534
2766,467,276,0.1111111119389534
2767,467,342,0.1111111119389534
2768,467,464,0.1111111119389534
2769,467,467,0.1111111119389534
2770,467,495,0.1111111119389534
2771,467,729,0.1111111119389534
2772,467,2000,0.1111111119389534
2773,467,2016,0.1111111119389534
2774,468,182,0.1666666716337204
2775,468,468,0.1666666716337204
2776,468,491,0.1666666716337204
2777,468,896,0.1666666716337204
2778,468,1713,0.1666666716337204
2779,468,2377,0.1666666716337204
2780,469,78,0.25
2781,469,160,0.25
2782,469,214,0.25
2783,469,469,0.25
2784,470,470,0.5
2785,470,478,0.5
2786,471,2,0.125
2787,471,103,0.125
2788,471,295,0.125
2789,471,471,0.125
2790,471,621,0.125
2791,471,1045,0.125
2792,471,1632,0.125
2793,471,1859,0.125
2794,472,472,0.20000000298023224
2795,472,552,0.20000000298023224
2796,472,566,0.20000000298023224
2797,472,650,0.20000000298023224
2798,472,1006,0.20000000298023224
2799,473,473,0.3333333432674408
2800,473,552,0.3333333432674408
2801,473,1459,0.3333333432674408
2802,474,474,0.3333333432674408
2803,474,635,0.3333333432674408
2804,474,698,0.3333333432674408
2805,475,168,0.5
2806,475,475,0.5
2807,476,476,0.25
2808,476,605,0.25
2809,476,1056,0.25
2810,476,1091,0.25
2811,477,229,0.07692307978868484
2812,477,294,0.07692307978868484
2813,477,333,0.07692307978868484
2814,477,427,0.07692307978868484
2815,477,463,0.07692307978868484
2816,477,477,0.07692307978868484
2817,477,565,0.07692307978868484
2818,477,566,0.07692307978868484
2819,477,745,0.07692307978868484
2820,477,1645,0.07692307978868484
2821,477,1766,0.07692307978868484
2822,477,2409,0.07692307978868484
2823,477,2658,0.07692307978868484
2824,478,52,0.0555555559694767
2825,478,96,0.0555555559694767
2826,478,215,0.0555555559694767
2827,478,218,0.0555555559694767
2828,478,227,0.0555555559694767
2829,478,274,0.0555555559694767
2830,478,303,0.0555555559694767
2831,478,396,0.0555555559694767
2832,478,470,0.0555555559694767
2833,478,478,0.0555555559694767
2834,478,479,0.0555555559694767
2835,478,497,0.0555555559694767
2836,478,520,0.0555555559694767
2837,478,523,0.0555555559694767
2838,478,565,0.0555555559694767
2839,478,568,0.0555555559694767
2840,478,618,0.0555555559694767
2841,478,754,0.0555555559694767
2842,479,92,0.0833333358168602
2843,479,136,0.0833333358168602
